Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::full,";
;
;
;
;
",,67.74,206.0,0,2.48,0,0
empty_tensor,,,27.39,27.39,0,0,0,0
aten::fill_,"4,8;
",,93.55,110.87,0,2.48,0,0
aclnnInplaceFillScalar,,,17.32,17.32,2.48,2.48,0,0
aten::zeros_like,"4,8;
;
;
;
;
",,49.08,131.4,0,1.7,0,0
aten::empty_like,"4,8;
;
;
;
;
",,42.63,58.38,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,11.57,15.75,0,0,0,0
empty_tensor,,,4.18,4.18,0,0,0,0
aten::zero_,"4,8",,19.75,23.94,0,1.7,0,0
aclnnInplaceZero,,,4.19,4.19,1.7,1.7,0,0
aten::empty,";
;
;
;
;
",,11.58,11.58,0,0,0,0
aten::to,"6;
;
;
;
;
",,7.48,758.69,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,17.77,751.21,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,6.37,9.75,0,0,0,0
empty_tensor,,,3.38,3.38,0,0,0,0
aten::copy_,"6;
6;
",,723.69,723.69,0,0,0,0
aten::lift_fresh,6,,39.47,39.47,0,0,0,0
aten::detach_,6,,1.75,1.75,0,0,0,0
aten::select,"4,8;
;
",,12.33,46.68,0,0,0,0
aten::as_strided,"4,8;
;
;
",,34.35,34.35,0,0,0,0
aten::slice,"8;
;
;
;
",,5.58,8.45,0,0,0,0
aten::as_strided,"8;
;
;
",,2.87,2.87,0,0,0,0
aten::copy_,"6;
6;
",,92.6,105.21,0,0.78,0,0
aclnnInplaceCopy,,,12.61,12.61,0.78,0.78,0,0
aten::scalar_tensor,";
;
;
;
",,9.01,49.4,0,1.62,0,0
aten::empty,";
;
;
;
;
",,4.67,11.3,0,0,0,0
empty_tensor,,,6.63,6.63,0,0,0,0
aten::fill_,";
",,18.67,29.09,0,1.62,0,0
aclnnInplaceFillScalar,,,10.42,10.42,1.62,1.62,0,0
aten::select,"4,8;
;
",,4.86,9.26,0,0,0,0
aten::as_strided,"4,8;
;
;
",,4.4,4.4,0,0,0,0
aten::slice,"8;
;
;
;
",,4.29,6.16,0,0,0,0
aten::as_strided,"8;
;
;
",,1.87,1.87,0,0,0,0
aten::view,";
",,3.2,3.2,0,0,0,0
aten::expand,";
;
",,4.98,7.47,0,0,0,0
aten::as_strided,";
;
;
",,2.49,2.49,0,0,0,0
aten::copy_,"6;
6;
",,24.91,34.78,0,4.26,0,0
aclnnInplaceCopy,,,9.87,9.87,4.26,4.26,0,0
aten::empty,";
;
;
;
;
",,6.53,6.53,0,0,0,0
aten::to,"8;
;
;
;
;
",,3.61,66.85,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,6.71,63.24,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,6.76,10.22,0,0,0,0
empty_tensor,,,3.46,3.46,0,0,0,0
aten::copy_,"8;
8;
",,46.31,46.31,0,0,0,0
aten::lift_fresh,8,,2.43,2.43,0,0,0,0
aten::detach_,8,,1.5,1.5,0,0,0,0
aten::select,"4,8;
;
",,5.47,9.37,0,0,0,0
aten::as_strided,"4,8;
;
;
",,3.9,3.9,0,0,0,0
aten::copy_,"8;
8;
",,40.24,50.94,0,0.64,0,0
aclnnInplaceCopy,,,10.7,10.7,0.64,0.64,0,0
aten::scalar_tensor,";
;
;
;
",,7.76,37.44,0,1.3,0,0
aten::empty,";
;
;
;
;
",,2.91,8.39,0,0,0,0
empty_tensor,,,5.48,5.48,0,0,0,0
aten::fill_,";
",,11.79,21.29,0,1.3,0,0
aclnnInplaceFillScalar,,,9.5,9.5,1.3,1.3,0,0
aten::select,"4,8;
;
",,3.88,7.59,0,0,0,0
aten::as_strided,"4,8;
;
;
",,3.71,3.71,0,0,0,0
aten::view,";
",,2.98,2.98,0,0,0,0
aten::expand,";
;
",,4.62,7.11,0,0,0,0
aten::as_strided,";
;
;
",,2.49,2.49,0,0,0,0
aten::copy_,"8;
8;
",,18.08,27.81,0,3.9,0,0
aclnnInplaceCopy,,,9.73,9.73,3.9,3.9,0,0
aten::empty,";
;
;
;
;
",,6.13,6.13,0,0,0,0
aten::to,"6;
;
;
;
;
",,2.88,56.93,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,5.82,54.05,0,0,0,0
