Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
3,allreduceAicpuKernel,AI_CPU,516,106231.543,164.383,205.875,552.251,29.307
3,IndexPut,AI_CPU,512,80060.96,131.163,156.369,243.485,22.087
3,MatMulV2,AI_CORE,1796,40402.612,9.74,22.496,169.024,11.146
3,Index,AI_CPU,128,26757.474,172.744,209.043,506.89,7.382
3,Mul,AI_VECTOR_CORE,3340,16776.404,1.34,5.023,16.241,4.628
3,Index,AI_VECTOR_CORE,1476,12441.848,6.74,8.429,16.04,3.432
3,Pows,AI_VECTOR_CORE,1028,9143.656,1.64,8.895,20.101,2.523
3,FlashAttentionScore,MIX_AIC,256,7912.639,27.081,30.909,41.841,2.183
3,Slice,AI_VECTOR_CORE,2176,7610.417,1.36,3.497,6.92,2.1
3,Cast,AI_VECTOR_CORE,2212,7338.865,1.06,3.318,13.74,2.025
3,ReduceMean,MIX_AIV,1028,7300.912,1.8,7.102,13.32,2.014
3,MemSet,AI_VECTOR_CORE,868,7208.964,5.4,8.305,19.341,1.989
3,IndexCheck,AI_VECTOR_CORE,2120,6966.382,1.98,3.286,9.94,1.922
3,Add,AI_VECTOR_CORE,2055,5275.924,1.16,2.567,10.2,1.456
3,NonZero,MIX_AIV,832,4109.2,4.26,4.939,9.3,1.134
3,Range,AI_VECTOR_CORE,390,3436.267,5.54,8.811,14.76,0.948
3,Transpose,AI_VECTOR_CORE,128,2384.087,15.08,18.626,23.981,0.658
3,ConcatD,AI_VECTOR_CORE,524,2205.401,3.88,4.209,14.72,0.608
3,Less,AI_VECTOR_CORE,201,1571.193,2.14,7.817,10.24,0.433
3,Rsqrt,AI_VECTOR_CORE,1028,1263.803,1,1.229,1.82,0.349
3,Swish,AI_VECTOR_CORE,256,949.42,2.32,3.709,8.52,0.262
3,Neg,AI_VECTOR_CORE,512,895.996,1.1,1.75,4.48,0.247
3,allgatherAicpuKernel,AI_CPU,4,864.337,181.444,216.084,250.165,0.238
3,AsStrided,AI_VECTOR_CORE,128,605.032,4.18,4.727,6.08,0.167
3,broadcastAicpuKernel,AI_CPU,4,604.533,143.043,151.133,159.163,0.167
3,MaskedFill,AI_CPU,5,463.789,62.121,92.758,117.323,0.128
3,PadV3,MIX_AIV,36,402.029,9.2,11.167,18.58,0.111
3,LogicalNot,AI_VECTOR_CORE,265,379.948,1.2,1.434,1.76,0.105
3,LogicalAnd,AI_VECTOR_CORE,68,205.563,1.38,3.023,4.12,0.057
3,Tril,AI_VECTOR_CORE,64,160.243,1.98,2.504,3.14,0.044
3,BroadcastTo,AI_VECTOR_CORE,69,121.525,1.4,1.761,2.06,0.034
3,OnesLike,AI_VECTOR_CORE,64,99.682,1.34,1.558,1.98,0.028
3,Cumsum,AI_CPU,1,77.682,77.682,77.682,77.682,0.021
3,MaskedFill,AI_VECTOR_CORE,4,51.741,12.02,12.935,13.441,0.014
3,ZerosLike,AI_VECTOR_CORE,21,31.721,1.32,1.511,1.88,0.009
3,ReduceAny,MIX_AIV,11,26.62,1.98,2.42,3.12,0.007
3,ReduceMax,MIX_AIV,9,22.141,1.84,2.46,3.2,0.006
3,GreaterEqual,AI_VECTOR_CORE,8,20.66,2.2,2.582,2.88,0.006
3,GatherV2,AI_VECTOR_CORE,4,16.4,2.76,4.1,7.48,0.005
3,Sub,AI_VECTOR_CORE,5,13.74,2.24,2.748,3.04,0.004
3,IndexPutV2,AI_VECTOR_CORE,4,11.32,2.64,2.83,2.98,0.003
3,Cos,AI_VECTOR_CORE,4,10.14,2.3,2.535,3.1,0.003
3,Sin,AI_VECTOR_CORE,4,9.62,2.18,2.405,2.88,0.003
3,ReduceSum,MIX_AIV,3,8,2.5,2.667,2.82,0.002
3,Fill,AI_VECTOR_CORE,5,7.96,1.26,1.592,2.48,0.002
3,SelectV2,AI_VECTOR_CORE,3,6.22,1.88,2.073,2.22,0.002
3,ClipByValueV2,AI_VECTOR_CORE,1,5.46,5.46,5.46,5.46,0.002
3,LessEqual,AI_VECTOR_CORE,2,5.04,2.34,2.52,2.7,0.001
3,ArgMaxWithValue,AI_VECTOR_CORE,1,2.66,2.66,2.66,2.66,0.001
