Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4760.39,1288,3.696,0.12,17.41,14.719
host,acl,IndexPutV2_Tiling,79.04,4,19.76,12.37,29.53,43.217
host,acl,NonZero_Tiling,4044.34,1664,2.43,0.2,15.46,5.026
host,communication,Notify_Record,14302.37,524,27.295,21.34,74.16,22.837
host,communication,Notify_Wait,8552.8,524,16.322,13.46,62.86,9.469
host,acl,Slice_Tiling,2757.53,512,5.386,1.85,61.65,89.4
host,acl,aclmdlRICaptureGetInfo,1792.3,5504,0.326,0.1,26.23,0.224
host,acl,aclnnAdd,9977.32,1027,9.715,5.98,37.36,4.505
host,acl,aclnnAdds,8652.44,1028,8.417,5.99,37.94,2.737
host,acl,aclnnAny,132.95,11,12.086,8.25,19.11,7.17
host,acl,aclnnArange,3820.78,390,9.797,6.91,45.8,6.301
host,acl,aclnnBitwiseAndTensor,1489.19,68,21.9,9.31,36.74,14.434
host,acl,aclnnBitwiseNot,84.98,9,9.442,6.57,14.63,5.022
host,acl,aclnnCat,7745.02,524,14.781,8.77,112.82,21.858
host,acl,aclnnClampMin,16.1,1,16.1,16.1,16.1,0
host,acl,aclnnConstantPadNd,527.31,36,14.648,11.37,26.77,9.604
host,acl,aclnnCos,34.25,4,8.563,6.73,10.91,2.291
host,acl,aclnnCumsum,35.21,1,35.21,35.21,35.21,0
host,acl,aclnnCumsumGetWorkspaceSize,30.77,1,30.77,30.77,30.77,0
host,acl,aclnnEmbedding,46.03,4,11.508,9.27,15.69,6.563
host,acl,aclnnFlashAttentionScore,4211.18,256,16.45,12.65,31.08,4.491
host,acl,aclnnGeScalar,93.76,8,11.72,8.39,17.31,9.112
host,acl,aclnnIndex,38632.22,1604,24.085,10.48,207.25,614.935
host,acl,aclnnIndexGetWorkspaceSize,7701.95,128,60.171,45.25,129.33,142.224
host,acl,aclnnIndexPutImpl,16728.1,516,32.419,21.94,161.6,67.572
host,acl,aclnnIndexPutImplGetWorkspaceSize,18437.47,516,35.732,24.05,67.93,34.76
host,acl,aclnnInplaceCopy,18304.56,2191,8.354,4.94,35.39,4.281
host,acl,aclnnInplaceCopyGetWorkspaceSize,475.21,47,10.111,5.31,31.96,29.105
host,acl,aclnnInplaceFillScalar,815.91,5,163.182,9.47,749.01,85910.574
host,acl,aclnnInplaceMaskedFillScalar,198.87,9,22.097,11.16,38.93,66.363
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,91.26,5,18.252,13.64,27.06,23.048
host,acl,aclnnInplaceOne,548.43,64,8.569,6.73,14.78,1.002
host,acl,aclnnInplaceZero,219.22,21,10.439,7.49,25.26,15.931
host,acl,aclnnLeScalar,25.9,2,12.95,11.4,14.5,2.402
host,acl,aclnnLogicalNot,2131.54,256,8.326,5.75,34.46,3.27
host,acl,aclnnLtScalar,124.87,9,13.874,9.2,35.04,58.476
host,acl,aclnnLtTensor,1974.32,192,10.283,8.16,103.51,46.059
host,acl,aclnnMatmul,16669.44,1796,9.281,5.76,113.43,9.942
host,acl,aclnnMax,141.78,9,15.753,12.85,19.7,4.721
host,acl,aclnnMaxDim,54.96,1,54.96,54.96,54.96,0
host,acl,aclnnMean,11196.96,1028,10.892,8.01,62.96,4.93
host,acl,aclnnMul,30719.56,3340,9.197,5.26,2126.53,1352.024
host,acl,aclnnNeg,6961.67,512,13.597,11.39,26.06,1.848
host,acl,aclnnNonzero,56356.52,64,880.571,103.96,3513.44,375044.65
host,acl,aclnnNonzeroGetWorkspaceSize,1848.83,64,28.888,24.33,53.47,16.738
host,acl,aclnnNonzeroV2,278123.67,768,362.14,64.07,3442.31,243622.589
host,acl,aclnnNonzeroV2GetWorkspaceSize,17629.43,768,22.955,14.67,98.42,47.443
host,acl,aclnnPowTensorScalar,8987.96,1028,8.743,5.21,39.31,3.646
host,acl,aclnnReduceSum,55.37,3,18.457,13.03,26.74,35.408
host,acl,aclnnRsqrt,7349.74,1028,7.15,4.73,15.52,1.405
host,acl,aclnnSWhere,36.64,3,12.213,9.17,14.36,4.891
host,acl,aclnnSilu,2118.4,256,8.275,5.96,15.77,1.127
host,acl,aclnnSin,39.21,4,9.803,6.94,13.56,6.097
host,acl,aclnnSubs,58.23,5,11.646,9.11,16.21,8.025
