Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
6,allreduceAicpuKernel,AI_CPU,516,104855.798,169.104,203.209,427.389,33.616
6,IndexPut,AI_CPU,512,70723.975,103.942,138.133,199.884,22.674
6,MatMulV2,AI_CORE,1796,40417.524,9.72,22.504,165.023,12.958
6,Index,AI_CPU,128,15109.402,109.882,118.042,227.705,4.844
6,Index,AI_VECTOR_CORE,1476,12303.006,6.72,8.335,17.361,3.944
6,Mul,AI_VECTOR_CORE,3340,11230.968,1.1,3.363,15.92,3.601
6,FlashAttentionScore,MIX_AIC,256,7212.764,23.96,28.175,37.461,2.312
6,MemSet,AI_VECTOR_CORE,868,6549.153,5.38,7.545,19.7,2.1
6,Pows,AI_VECTOR_CORE,1028,5598.117,1.46,5.446,15.881,1.795
6,IndexCheck,AI_VECTOR_CORE,2120,5111.603,1.88,2.411,4.12,1.639
6,ReduceMean,MIX_AIV,1028,4876.833,2.6,4.744,8.74,1.563
6,Cast,AI_VECTOR_CORE,2078,3902.359,0.98,1.878,8.56,1.251
6,Add,AI_VECTOR_CORE,2055,3894.856,1.18,1.895,9.06,1.249
6,Slice,AI_VECTOR_CORE,1408,3432.449,1.9,2.438,3.34,1.1
6,Range,AI_VECTOR_CORE,390,2761.019,4.84,7.08,11.741,0.885
6,NonZero,MIX_AIV,832,2710.576,2.74,3.258,6.04,0.869
6,Transpose,AI_VECTOR_CORE,128,2146.825,14.76,16.772,23.981,0.688
6,ConcatD,AI_VECTOR_CORE,520,2113.865,3.3,4.065,14.981,0.678
6,Rsqrt,AI_VECTOR_CORE,1028,1315.803,1.1,1.28,1.88,0.422
6,allgatherAicpuKernel,AI_CPU,4,797.456,165.003,199.364,270.125,0.256
6,Neg,AI_VECTOR_CORE,512,722.135,1.18,1.41,2.18,0.232
6,broadcastAicpuKernel,AI_CPU,4,638.773,114.942,159.693,249.525,0.205
6,Swish,AI_VECTOR_CORE,256,567.713,1.42,2.218,4.12,0.182
6,AsStrided,AI_VECTOR_CORE,128,511.59,3.4,3.997,5.6,0.164
6,Less,AI_VECTOR_CORE,201,498.328,2.12,2.479,3.22,0.16
6,PadV3,MIX_AIV,36,405.067,9.26,11.252,19.161,0.13
6,LogicalNot,AI_VECTOR_CORE,265,377.308,1.18,1.424,1.7,0.121
6,MaskedFill,AI_CPU,5,366.888,57.321,73.378,83.562,0.118
6,LogicalAnd,AI_VECTOR_CORE,68,188.404,1.42,2.771,3.66,0.06
6,Tril,AI_VECTOR_CORE,64,168.864,2.2,2.638,3.18,0.054
6,OnesLike,AI_VECTOR_CORE,67,107.002,1.36,1.597,1.88,0.034
6,Cumsum,AI_CPU,1,95.742,95.742,95.742,95.742,0.031
6,GatherV2,AI_VECTOR_CORE,4,28.58,3.24,7.145,8.46,0.009
6,MaskedFill,AI_VECTOR_CORE,4,27.18,3.32,6.795,16.54,0.009
6,GreaterEqual,AI_VECTOR_CORE,8,21.58,2.34,2.698,3.1,0.007
6,ReduceAny,MIX_AIV,11,18.86,1.26,1.715,3.14,0.006
6,ReduceMax,MIX_AIV,9,16.821,1.42,1.869,2.04,0.005
6,ZerosLike,AI_VECTOR_CORE,9,14.9,1.4,1.655,1.84,0.005
6,Sub,AI_VECTOR_CORE,5,13.24,2.4,2.648,2.9,0.004
6,IndexPutV2,AI_VECTOR_CORE,4,9.06,2.12,2.265,2.46,0.003
6,Sin,AI_VECTOR_CORE,4,9,1.98,2.25,2.8,0.003
6,Cos,AI_VECTOR_CORE,4,8.86,2.04,2.215,2.68,0.003
6,ReduceSum,MIX_AIV,3,7.32,2.06,2.44,2.9,0.002
6,SelectV2,AI_VECTOR_CORE,3,7.18,2.22,2.393,2.62,0.002
6,BroadcastTo,AI_VECTOR_CORE,5,6.92,1.28,1.384,1.5,0.002
6,LessEqual,AI_VECTOR_CORE,2,5.32,2.36,2.66,2.96,0.002
6,ClipByValueV2,AI_VECTOR_CORE,1,5.18,5.18,5.18,5.18,0.002
6,Fill,AI_VECTOR_CORE,2,3.64,1.3,1.82,2.34,0.001
6,ArgMaxWithValue,AI_VECTOR_CORE,1,2.26,2.26,2.26,2.26,0.001
