Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
6,N/A,PROFILING_ENABLE,48,5,0.020,1789112272519000.707	,1789112272519000.727	
6,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35522,2.340,1789112272528324.333	,1789112272528326.673	
6,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35523,1.740,1789112272528385.274	,1789112272528387.014	
6,N/A,MEMCPY_ASYNC,47,35524,0.760,1789112272528820.703	,1789112272528821.463	
6,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,35525,1.300,1789112272528859.044	,1789112272528860.344	
6,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,35526,1.320,1789112272528955.546	,1789112272528956.866	
6,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,35527,1.500,1789112272528958.646	,1789112272528960.146	
6,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,35528,1.620,1789112272528965.526	,1789112272528967.146	
6,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35529,1.520,1789112272529119.289	,1789112272529120.809	
6,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35530,2.900,1789112272529228.191	,1789112272529231.091	
6,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35531,2.960,1789112272529256.692	,1789112272529259.652	
6,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35532,1.640,1789112272529280.352	,1789112272529281.992	
6,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35533,9.200,1789112272529422.695	,1789112272529431.895	
6,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35534,1.400,1789112272529506.417	,1789112272529507.817	
6,N/A,MEMCPY_ASYNC,47,35535,0.700,1789112272529589.118	,1789112272529589.818	
6,MaskedFill,AI_CPU,47,35536,83.561,1789112272529682.260	,1789112272529765.822	
6,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,35537,2.260,1789112272529765.862	,1789112272529768.122	
6,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,35538,1.320,1789112272529768.142	,1789112272529769.462	
6,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35539,3.220,1789112272529769.482	,1789112272529772.702	
6,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35540,1.280,1789112272529773.702	,1789112272529774.982	
6,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35541,1.220,1789112272529882.704	,1789112272529883.924	
6,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35542,2.360,1789112272529915.085	,1789112272529917.445	
6,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35543,1.840,1789112272529943.925	,1789112272529945.765	
6,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35544,1.220,1789112272530234.271	,1789112272530235.491	
6,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35545,2.060,1789112272530267.392	,1789112272530269.452	
6,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35546,2.360,1789112272530280.252	,1789112272530282.612	
6,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35547,1.400,1789112272530304.032	,1789112272530305.432	
6,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35548,1.420,1789112272530379.534	,1789112272530380.954	
6,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35549,4.840,1789112272530470.136	,1789112272530474.976	
6,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,35550,1.400,1789112272530518.897	,1789112272530520.297	
6,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35551,1.220,1789112272530547.797	,1789112272530549.017	
6,Cumsum,AI_CPU,47,35552,95.742,1789112272530691.720	,1789112272530787.462	
6,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35553,2.900,1789112272530787.482	,1789112272530790.382	
6,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,35554,5.180,1789112272530791.082	,1789112272530796.262	
6,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35555,2.760,1789112272530796.282	,1789112272530799.042	
6,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,35556,3.140,1789112272530810.723	,1789112272530813.863	
6,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35557,3.100,1789112272530920.065	,1789112272530923.165	
