Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
6,0,63479.21699999981,119630.58299999998,0.0,119630.58299999998,39804.03400000031,222914.0,0,119630.58299999998,1351.75
6,1,47286.42299999995,95058.37499999999,0.0,95058.37499999999,93331.11099999934,235675.75,0,95058.37499999999,239.5
6,2,47418.354999999945,124927.98100000001,0.0,124927.98100000001,89276.57099999934,261623.0,0,124927.98100000001,839.0
6,3,47439.52399999984,127371.10200000001,0.0,127371.10200000001,76093.12599999791,250903.75,0,127371.10200000001,184.75
