Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4412.35,1288,3.426,0.13,40.19,12.393
host,acl,IndexPutV2_Tiling,79.04,4,19.76,14.03,28.51,28.663
host,acl,NonZero_Tiling,3933.74,1664,2.364,0.23,36.43,5.679
host,communication,Notify_Record,14777.38,557,26.53,18.59,74.47,28.238
host,communication,Notify_Wait,9684.59,557,17.387,13.05,56.82,14.13
host,acl,Slice_Tiling,2780.62,512,5.431,1.82,48.45,58.579
host,acl,aclmdlRICaptureGetInfo,1635.43,5850,0.28,0.12,2.25,0.042
host,acl,aclnnAdd,10320.16,1027,10.049,6.02,45.9,7.366
host,acl,aclnnAdds,8884.56,1028,8.643,5.4,46.16,6.159
host,acl,aclnnAny,264.17,19,13.904,8.77,50.75,81.523
host,acl,aclnnArange,3890.5,386,10.079,6.4,33.92,4.038
host,acl,aclnnArgMax,443.43,16,27.714,14.85,75.18,333.731
host,acl,aclnnBitwiseAndTensor,1681.04,68,24.721,9.76,88.05,87.3
host,acl,aclnnBitwiseNot,83.48,9,9.276,6.08,14.14,4.617
host,acl,aclnnCat,8200.51,524,15.65,9.16,65.95,20.904
host,acl,aclnnClampMin,15.61,1,15.61,15.61,15.61,0
host,acl,aclnnConstantPadNd,625.53,36,17.376,11.46,64.71,76.858
host,acl,aclnnCos,35.34,4,8.835,7.16,10.39,1.316
host,acl,aclnnCumsum,29.75,1,29.75,29.75,29.75,0
host,acl,aclnnCumsumGetWorkspaceSize,24.55,1,24.55,24.55,24.55,0
host,acl,aclnnEmbedding,48.68,4,12.17,10.41,13.53,1.322
host,acl,aclnnFlashAttentionScore,4764.22,256,18.61,13.74,132.59,64.212
host,acl,aclnnGeScalar,156.88,12,13.073,9.27,27,20.626
host,acl,aclnnIndex,42180.45,1609,26.215,10.03,305.73,755.615
host,acl,aclnnIndexGetWorkspaceSize,7051.47,128,55.09,43.23,109.25,103.078
host,acl,aclnnIndexPutImpl,18425.63,516,35.709,23.27,111.42,57.322
host,acl,aclnnIndexPutImplGetWorkspaceSize,16979.32,516,32.906,23.12,87.39,29.619
host,acl,aclnnInplaceCopy,18454.7,2190,8.427,4.68,49.88,8.103
host,acl,aclnnInplaceCopyGetWorkspaceSize,415.62,47,8.843,4.81,25.23,29.367
host,acl,aclnnInplaceFillScalar,98.74,5,19.748,7.06,53.36,310.972
host,acl,aclnnInplaceMaskedFillScalar,180.03,9,20.003,8.92,40.08,81.849
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,78.6,5,15.72,11.55,20.24,13.834
host,acl,aclnnInplaceOne,734.49,68,10.801,6.51,74.44,100.21
host,acl,aclnnInplaceZero,79.38,5,15.876,8.89,25.79,40.316
host,acl,aclnnLeScalar,22.72,2,11.36,7.04,15.68,18.662
host,acl,aclnnLogicalNot,2217.07,256,8.66,5.83,29.51,2.508
host,acl,aclnnLtScalar,153.71,13,11.824,8.27,15.69,5.601
host,acl,aclnnLtTensor,1953.79,192,10.176,7.58,13.56,0.789
host,acl,aclnnMatmul,17525.56,1796,9.758,5.72,137.04,20.053
host,acl,aclnnMax,147.83,9,16.426,9.85,43.83,99.872
host,acl,aclnnMaxDim,30.81,1,30.81,30.81,30.81,0
host,acl,aclnnMean,12145.23,1028,11.814,8.25,55.93,7.18
host,acl,aclnnMul,28541.43,3340,8.545,5.4,55.44,7.37
host,acl,aclnnNeg,7636.04,512,14.914,10.99,56.88,13.871
host,acl,aclnnNonzero,109937.62,64,1717.775,124.9,7522.06,1210319.838
host,acl,aclnnNonzeroGetWorkspaceSize,1927.1,64,30.111,25.15,73.55,48.053
host,acl,aclnnNonzeroV2,309308.37,768,402.745,65.63,8043.74,393329.97
host,acl,aclnnNonzeroV2GetWorkspaceSize,15510.3,768,20.196,14.76,50.58,28.257
host,acl,aclnnPowTensorScalar,9057.98,1028,8.811,5.31,29.74,3.118
host,acl,aclnnReduceSum,59.45,2,29.725,11.72,47.73,324.18
host,acl,aclnnRsqrt,7608.86,1028,7.402,4.72,54.67,5.131
host,acl,aclnnSWhere,38.72,3,12.907,8.56,17.52,13.416
host,acl,aclnnSilu,2250.49,256,8.791,5.9,57.96,15.043
host,acl,aclnnSin,33.82,4,8.455,6.52,11.73,4.037
host,acl,aclnnSubs,56.46,5,11.292,9.65,14.95,3.542
host,acl,aclnnTril,1237.92,64,19.343,6.15,731.33,8048.103
host,acl,aclnnUnique2,991.37,4,247.843,236.89,261.16,75.372
host,acl,aclnnUnique2GetWorkspaceSize,72.63,4,18.158,17.1,19.44,0.76
host,acl,aclrtCreateEventExWithFlag,2642.49,1370,1.929,0.55,35.82,3.331
host,acl,aclrtCtxSetSysParamOpt,16499.6,36336,0.454,0.17,37.97,0.145
host,acl,aclrtDestroyEvent,1176.32,1233,0.954,0.45,10.66,0.536
host,acl,aclrtFree,92.07,20,4.604,3.05,10.49,2.312
host,acl,aclrtGetCurrentContext,238.91,557,0.429,0.28,1.36,0.006
host,acl,aclrtGetDeviceCount,4.46,2,2.23,2.13,2.33,0.01
host,acl,aclrtGetHardwareSyncAddr,996.49,2182,0.457,0.25,4.6,0.03
host,acl,aclrtGetResInCurrentThread,1147.31,3066,0.374,0.1,1.52,0.082
host,acl,aclrtGetStreamAttribute,5151.63,19282,0.267,0.16,37.63,0.209
host,acl,aclrtLaunchKernelWithHostArgs,128214.14,24256,5.286,1.98,724.53,26.487
host,acl,aclrtMallocWithCfg,200.34,20,10.017,4.96,39.13,52.898
host,acl,aclrtMemcpy,19489.49,963,20.238,13.65,187.88,49.199
host,acl,aclrtMemcpyAsync,401.3,51,7.869,3.13,25.42,29.19
host,acl,aclrtQueryEventStatus,236.32,420,0.563,0.25,2.66,0.069
host,acl,aclrtRecordEvent,12723.38,1927,6.603,2.89,37.57,5.7
host,acl,aclrtRecordNotify,5964.47,1114,5.354,3.91,35.11,3.662
host,acl,aclrtStreamGetId,400.19,1114,0.359,0.16,1.2,0.014
host,acl,aclrtStreamWaitEvent,8066.64,1370,5.888,4.2,140.01,15.313
host,acl,aclrtSynchronizeDeviceWithTimeout,9699.74,6,1616.623,24.15,5879.39,4127399.401
host,acl,aclrtSynchronizeStream,369864.52,903,409.595,1.5,7960.75,533142.153
host,acl,aclrtSynchronizeStreamWithTimeout,15795.4,896,17.629,1.09,2330.86,21812.706
host,acl,aclrtWaitAndResetNotify,6498.82,1671,3.889,1.06,35.54,4.71
host,acl,hcom_allGather_,607.49,4,151.873,148.16,156.07,10.479
host,acl,hcom_allReduce_,84221.24,533,158.014,105,4564.57,36973.286
host,acl,hcom_broadcast_,2937.81,20,146.891,112.31,232.05,966.592
host,node,launch,638887.66,24813,25.748,2.4,8000.06,27316.57
