Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,48,5,0.020,1789112789463860.615	,1789112789463860.635	
0,OnesLike_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,6443,1.300,1789112789471911.495	,1789112789471912.795	
0,N/A,EVENT_RECORD,47,6444,0.020,1789112789471931.695	,1789112789471931.715	
0,N/A,EVENT_WAIT,45,24534,0.000,1789112789471935.415	,1789112789471935.415	
0,N/A,NOTIFY_RECORD,45,24535,0.100,1789112789472143.675	,1789112789472143.775	
0,N/A,NOTIFY_RECORD,10,35618,0.100,1789112789472232.155	,1789112789472232.255	
0,N/A,NOTIFY_WAIT,12,35618,0.020,1789112789472232.675	,1789112789472232.695	
0,N/A,NOTIFY_WAIT,10,35619,69.340,1789112789472235.375	,1789112789472304.715	
0,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35619,506.560,1789112789472261.035	,1789112789472767.595	
0,N/A,NOTIFY_WAIT,45,24536,6009.240,1789112789472266.775	,1789112789478276.015	
0,N/A,NOTIFY_RECORD_SQE,91,17809,0.020,1789112789472303.675	,1789112789472303.695	
0,N/A,EVENT_WAIT,47,6445,5882.920,1789112789472394.375	,1789112789478277.295	
0,N/A,NOTIFY_WAIT_SQE,90,59729,0.020,1789112789472527.295	,1789112789472527.315	
0,N/A,SDMA_SQE,90,59730,0.680,1789112789472527.335	,1789112789472528.015	
0,N/A,SDMA_SQE,90,59731,0.540,1789112789472528.055	,1789112789472528.595	
0,N/A,WRITE_VALUE_SQE,90,59732,0.320,1789112789472528.615	,1789112789472528.935	
0,N/A,NOTIFY_WAIT_SQE,90,59733,0.000,1789112789472528.975	,1789112789472528.975	
0,N/A,SDMA_SQE,90,59734,0.640,1789112789472529.015	,1789112789472529.655	
0,N/A,WRITE_VALUE_SQE,90,59735,0.320,1789112789472529.695	,1789112789472530.015	
0,N/A,NOTIFY_WAIT_SQE,90,59736,0.720,1789112789472530.035	,1789112789472530.755	
0,N/A,SDMA_SQE,90,59737,0.540,1789112789472530.855	,1789112789472531.395	
0,N/A,WRITE_VALUE_SQE,90,59738,0.980,1789112789472531.415	,1789112789472532.395	
0,N/A,NOTIFY_WAIT_SQE,90,59739,29.120,1789112789472532.435	,1789112789472561.555	
0,N/A,SDMA_SQE,90,59740,1.160,1789112789472561.575	,1789112789472562.735	
0,N/A,WRITE_VALUE_SQE,90,59741,0.980,1789112789472562.775	,1789112789472563.755	
0,N/A,NOTIFY_WAIT_SQE,90,59742,0.020,1789112789472563.775	,1789112789472563.795	
0,N/A,SDMA_SQE,90,59743,0.580,1789112789472563.815	,1789112789472564.395	
0,N/A,WRITE_VALUE_SQE,90,59744,0.940,1789112789472564.415	,1789112789472565.355	
0,N/A,NOTIFY_WAIT_SQE,90,59745,5706.460,1789112789472565.375	,1789112789478271.835	
0,N/A,SDMA_SQE,90,59746,1.160,1789112789478271.875	,1789112789478273.035	
0,N/A,WRITE_VALUE_SQE,90,59747,0.940,1789112789478273.055	,1789112789478273.995	
0,N/A,NOTIFY_WAIT_SQE,90,59748,0.020,1789112789478274.015	,1789112789478274.035	
0,N/A,SDMA_SQE,90,59749,0.680,1789112789478274.055	,1789112789478274.735	
0,N/A,NOTIFY_RECORD_SQE,90,59750,0.020,1789112789478274.755	,1789112789478274.775	
0,N/A,EVENT_RECORD,45,24537,0.020,1789112789478276.035	,1789112789478276.055	
0,N/A,EVENT_RECORD,45,24538,0.020,1789112789478276.255	,1789112789478276.275	
0,N/A,EVENT_WAIT,45,24539,8.100,1789112789479008.315	,1789112789479016.415	
0,N/A,EVENT_RECORD,47,6446,0.020,1789112789479015.355	,1789112789479015.375	
0,N/A,NOTIFY_RECORD,45,24540,0.100,1789112789479132.535	,1789112789479132.635	
0,N/A,NOTIFY_WAIT,12,35620,12.140,1789112789479143.255	,1789112789479155.395	
0,N/A,NOTIFY_RECORD,10,35620,0.100,1789112789479154.335	,1789112789479154.435	
0,N/A,NOTIFY_WAIT,10,35621,52.120,1789112789479156.695	,1789112789479208.815	
0,RunAicpuRpcSrvLaunchV2_broadcast,AI_CPU,12,35621,255.740,1789112789479174.395	,1789112789479430.135	
0,N/A,NOTIFY_WAIT,45,24541,227.700,1789112789479176.075	,1789112789479403.775	
0,N/A,NOTIFY_RECORD_SQE,91,17810,0.000,1789112789479207.815	,1789112789479207.815	
0,N/A,EVENT_WAIT,47,6447,160.660,1789112789479244.355	,1789112789479405.015	
0,N/A,NOTIFY_WAIT_SQE,90,59751,0.000,1789112789479263.335	,1789112789479263.335	
0,N/A,SDMA_SQE,90,59752,0.680,1789112789479263.375	,1789112789479264.055	
0,N/A,NOTIFY_RECORD_SQE,90,59753,0.000,1789112789479264.075	,1789112789479264.075	
0,N/A,NOTIFY_WAIT_SQE,90,59754,52.120,1789112789479264.115	,1789112789479316.235	
0,N/A,NOTIFY_WAIT_SQE,50,4382,0.020,1789112789479265.115	,1789112789479265.135	
0,N/A,SDMA_SQE,50,4383,0.600,1789112789479265.215	,1789112789479265.815	
0,N/A,NOTIFY_RECORD_SQE,50,4384,0.020,1789112789479265.835	,1789112789479265.855	
0,N/A,NOTIFY_WAIT_SQE,50,4385,132.860,1789112789479265.875	,1789112789479398.735	
0,N/A,SDMA_SQE,90,59755,0.660,1789112789479316.335	,1789112789479316.995	
0,N/A,WRITE_VALUE_SQE,90,59756,0.320,1789112789479317.015	,1789112789479317.335	
0,N/A,NOTIFY_WAIT_SQE,90,59757,0.020,1789112789479317.375	,1789112789479317.395	
0,N/A,WRITE_VALUE_SQE,90,59758,0.980,1789112789479317.415	,1789112789479318.395	
0,N/A,NOTIFY_WAIT_SQE,90,59759,79.760,1789112789479318.435	,1789112789479398.195	
0,N/A,NOTIFY_RECORD_SQE,90,59760,0.000,1789112789479398.235	,1789112789479398.235	
0,N/A,WRITE_VALUE_SQE,90,59761,0.940,1789112789479398.315	,1789112789479399.255	
0,N/A,NOTIFY_RECORD_SQE,50,4386,0.020,1789112789479398.755	,1789112789479398.775	
0,N/A,NOTIFY_WAIT_SQE,90,59762,2.600,1789112789479399.275	,1789112789479401.875	
0,N/A,NOTIFY_WAIT_SQE,90,59763,0.020,1789112789479401.975	,1789112789479401.995	
0,N/A,SDMA_SQE,90,59764,0.680,1789112789479402.015	,1789112789479402.695	
0,N/A,NOTIFY_RECORD_SQE,90,59765,0.020,1789112789479402.715	,1789112789479402.735	
