Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::as_strided,"1,544;
;
;
",,3.3,3.3,0,0,0,0
aten::view,";
",,4.85,4.85,0,0,0,0
aten::expand,";
;
",,3.7,6.14,0,0,0,0
aten::as_strided,";
;
;
",,2.44,2.44,0,0,0,0
aten::copy_,"544;
544;
",,18.53,27.55,0,4.16,0,0
aclnnInplaceCopy,,,9.02,9.02,4.16,4.16,0,0
minigpt::prefill_phase,,,149.22,176181.9,0,254100.5295,0,80852.80025
minigpt::prefill_model,,,41223.32,175142.8,0,253807.46425,0,80852.80025
aten::to,"1,544;
;
;
;
",,4.01,46.3,0,1.42,0,0
aten::_to_copy,"1,544;
;
;
;
;
;
",,5.68,42.29,0,1.42,0,0
aten::empty_strided,";
;
;
;
;
",,7.09,10.43,0,0,0,0
empty_tensor,,,3.34,3.34,0,0,0,0
aten::copy_,"1,544;
1,544;
",,16.7,26.18,0,1.42,0,0
aclnnInplaceCopy,,,9.48,9.48,1.42,1.42,0,0
aten::sum,"1,544;
;
;
",,21.04,33.54,0,6.16025,0,0
empty_tensor,,,4.34,4.34,0,0,0,0
aclnnReduceSum,,,8.16,8.16,6.16025,6.16025,0,0
aten::le,"1;
",,17.09,24.68,0,2.74025,0,0
empty_tensor,,,3.53,3.53,0,0,0,0
aclnnLeScalar,,,4.06,4.06,2.74025,2.74025,0,0
aten::any,1,,20.35,31.38,0,1.54,0,0
empty_tensor,,,2.93,2.93,0,0,0,0
aclnnAny,,,8.1,8.1,1.54,1.54,0,0
aten::is_nonzero,,,7.65,81.56,0,0,0,0
aten::item,,,3.89,73.91,0,0,0,0
aten::_local_scalar_dense,,,70.02,70.02,0,0,0,0
aten::select,"1,544;
;
",,6.37,9.9,0,0,0,0
aten::as_strided,"1,544;
;
;
",,3.53,3.53,0,0,0,0
aten::select,"1,544;
;
",,1.86,3.94,0,0,0,0
aten::as_strided,"1,544;
;
;
",,2.08,2.08,0,0,0,0
aten::to,"544;
;
;
;
",,1.75,1.75,0,0,0,0
aten::index,"544;
",,682.57,776.82,0,59.04125,0,0
empty_tensor,,,4.86,4.86,0,0,0,0
aclnnNonzeroV2,,,27.09,27.09,34.02075,34.02075,0,0
aten::resize_,"1,544;
;
",,16.4,16.4,0,0,0,0
aten::select,"1,544;
;
",,13.07,18.99,0,0,0,0
aten::as_strided,"1,544;
;
;
",,5.92,5.92,0,0,0,0
empty_tensor,,,10.16,10.16,0,0,0,0
empty_tensor,,,8.74,8.74,0,0,0,0
aclnnIndex,,,8.01,8.01,25.0205,25.0205,0,0
aten::clone,"544;
",,9.11,91.61,0,0.6,0,0
aten::empty_strided,";
;
;
;
;
",,8.29,10.87,0,0,0,0
empty_tensor,,,2.58,2.58,0,0,0,0
aten::copy_,"544;
544;
",,66.12,71.63,0,0.6,0,0
aclnnInplaceCopy,,,5.51,5.51,0.6,0.6,0,0
aten::zeros,";
;
;
;
",,10.91,35.51,0,2.02,0,0
empty_tensor,,,5.4,5.4,0,0,0,0
aten::zero_,"1,544",,13.83,19.2,0,2.02,0,0
aclnnInplaceZero,,,5.37,5.37,2.02,2.02,0,0
aten::zeros_like,"1,544;
;
;
;
;
",,10.01,45.41,0,1.36,0,0
aten::empty_like,"1,544;
;
;
;
;
",,9.76,19.67,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,7.27,9.91,0,0,0,0
empty_tensor,,,2.64,2.64,0,0,0,0
aten::zero_,"1,544",,11.1,15.73,0,1.36,0,0
aclnnInplaceZero,,,4.63,4.63,1.36,1.36,0,0
aten::select,"1,544;
;
",,4.53,8.76,0,0,0,0
aten::as_strided,"1,544;
;
;
",,4.23,4.23,0,0,0,0
aten::copy_,"544;
544;
",,26.52,32.32,0,0.76,0,0
aclnnInplaceCopy,,,5.8,5.8,0.76,0.76,0,0
aten::scalar_tensor,";
;
;
;
",,12.25,39.22,0,1.22,0,0
aten::empty,";
;
;
;
;
",,3.85,8.82,0,0,0,0
empty_tensor,,,4.97,4.97,0,0,0,0
aten::fill_,";
",,13.58,18.15,0,1.22,0,0
aclnnInplaceFillScalar,,,4.57,4.57,1.22,1.22,0,0
aten::select,"1,544;
;
",,3.61,8.36,0,0,0,0
aten::as_strided,"1,544;
;
;
",,4.75,4.75,0,0,0,0
aten::view,";
",,3.2,3.2,0,0,0,0
aten::expand,";
;
",,4.24,6.98,0,0,0,0
aten::as_strided,";
;
;
",,2.74,2.74,0,0,0,0
aten::copy_,"544;
544;
",,15.4,20.16,0,3.9202500000000002,0,0
aclnnInplaceCopy,,,4.76,4.76,3.9202500000000002,3.9202500000000002,0,0
aten::arange,";
;
;
;
",,18.91,27.2,0,8.58025,0,0
empty_tensor,,,3.9,3.9,0,0,0,0
aclnnArange,,,4.39,4.39,8.58025,8.58025,0,0
aten::expand_as,"544;
1,544",,4.47,11.35,0,0,0,0
aten::expand,"544;
;
",,3.49,6.88,0,0,0,0
aten::as_strided,"544;
;
;
",,3.39,3.39,0,0,0,0
aten::to,"1,544;
;
;
;
",,3.62,3.62,0,0,0,0
aten::bitwise_not,"1,544",,14.98,23.59,0,1.58,0,0
empty_tensor,,,4.03,4.03,0,0,0,0
aclnnBitwiseNot,,,4.58,4.58,1.58,1.58,0,0
aten::masked_fill,"1,544;
1,544;
",,12.91,105.06,0,115.14225,0,0
aten::clone,"1,544;
",,3.37,41.29,0,0.58,0,0
empty_tensor,,,4.42,4.42,0,0,0,0
aten::copy_,"1,544;
1,544;
",,28.02,33.5,0,0.58,0,0
aclnnInplaceCopy,,,5.48,5.48,0.58,0.58,0,0
aten::masked_fill_,"1,544;
1,544;
",,45.45,50.86,0,114.56225,0,0
aclnnInplaceMaskedFillScalar,,,5.41,5.41,114.56225,114.56225,0,0
aten::max,"1,544;
;
",,18.69,30.76,0,15.44025,0,0
empty_tensor,,,5.44,5.44,0,0,0,0
empty_tensor,,,3.01,3.01,0,0,0,0
aclnnMaxDim,,,3.62,3.62,15.44025,15.44025,0,0
aten::lt,"1;
",,12.63,19.9,0,3.2,0,0
empty_tensor,,,2.59,2.59,0,0,0,0
aclnnLtScalar,,,4.68,4.68,3.2,3.2,0,0
aten::any,1,,18.12,25.98,0,1.36,0,0
empty_tensor,,,3.09,3.09,0,0,0,0
aclnnAny,,,4.77,4.77,1.36,1.36,0,0
aten::is_nonzero,,,5.2,100.03,0,0,0,0
aten::item,,,4.4,94.83,0,0,0,0
aten::_local_scalar_dense,,,90.43,90.43,0,0,0,0
aten::to,"1,544;
;
;
;
",,6.14,51.77,0,1.3,0,0
aten::_to_copy,"1,544;
;
;
;
;
;
",,8.24,45.63,0,1.3,0,0
aten::empty_strided,";
;
;
;
;
",,8.33,12.11,0,0,0,0
empty_tensor,,,3.78,3.78,0,0,0,0
aten::copy_,"1,544;
1,544;
",,18.77,25.28,0,1.3,0,0
aclnnInplaceCopy,,,6.51,6.51,1.3,1.3,0,0
aten::cumsum,"1,544;
;
",,3.58,59.39,0,111.96225,0,0
aten::cumsum,"1,544;
;
",,47.53,55.81,0,111.96225,0,0
empty_tensor,,,4.29,4.29,0,0,0,0
aclnnCumsum,,,3.99,3.99,111.96225,111.96225,0,0
aten::sub,"1,544;
;
",,20.24,31.55,0,3.56,0,0
empty_tensor,,,3.46,3.46,0,0,0,0
aten::item,,,1.85,4.3,0,0,0,0
aten::_local_scalar_dense,,,2.45,2.45,0,0,0,0
aclnnSubs,,,3.55,3.55,3.56,3.56,0,0
aten::clamp_min,"1,544;
",,12.81,19.5,0,6.14025,0,0
empty_tensor,,,2.96,2.96,0,0,0,0
aclnnClampMin,,,3.73,3.73,6.14025,6.14025,0,0
aten::lt,"1,544;
",,10.5,17.09,0,3.24025,0,0
empty_tensor,,,2.97,2.97,0,0,0,0
aclnnLtScalar,,,3.62,3.62,3.24025,3.24025,0,0
aten::any,"1,544",,12.77,19.93,0,3.26,0,0
empty_tensor,,,3.83,3.83,0,0,0,0
aclnnAny,,,3.33,3.33,3.26,3.26,0,0
aten::is_nonzero,,,2.25,53.6,0,0,0,0
aten::item,,,2.04,51.35,0,0,0,0
aten::_local_scalar_dense,,,49.31,49.31,0,0,0,0
aten::ge,"1,544;
",,13.42,21.41,0,3.56,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnGeScalar,,,4.37,4.37,3.56,3.56,0,0
aten::any,"1,544",,11.01,15.81,0,2.64025,0,0
empty_tensor,,,2.86,2.86,0,0,0,0
aclnnAny,,,1.94,1.94,2.64025,2.64025,0,0
aten::is_nonzero,,,1.54,39.47,0,0,0,0
aten::item,,,1.5,37.93,0,0,0,0
aten::_local_scalar_dense,,,36.43,36.43,0,0,0,0
aten::ge,"1,544;
",,10.15,18.0,0,2.6,0,0
empty_tensor,,,3.31,3.31,0,0,0,0
aclnnGeScalar,,,4.54,4.54,2.6,2.6,0,0
aten::lt,"1,544;
",,8.99,15.56,0,2.62,0,0
empty_tensor,,,2.94,2.94,0,0,0,0
aclnnLtScalar,,,3.63,3.63,2.62,2.62,0,0
aten::__and__,"1,544;
1,544",,5.18,24.9,0,1.34,0,0
aten::bitwise_and,"1,544;
1,544",,13.03,19.72,0,1.34,0,0
empty_tensor,,,3.01,3.01,0,0,0,0
aclnnBitwiseAndTensor,,,3.68,3.68,1.34,1.34,0,0
aten::sub,"1,544;
;
",,11.86,21.5,0,2.86,0,0
empty_tensor,,,2.93,2.93,0,0,0,0
aten::item,,,1.51,2.86,0,0,0,0
aten::_local_scalar_dense,,,1.35,1.35,0,0,0,0
aclnnSubs,,,3.85,3.85,2.86,2.86,0,0
aten::bitwise_not,"1,544",,10.36,16.9,0,1.26,0,0
empty_tensor,,,3.31,3.31,0,0,0,0
aclnnBitwiseNot,,,3.23,3.23,1.26,1.26,0,0
aten::masked_fill,"1,544;
1,544;
",,4.67,76.75,0,58.521,0,0
aten::clone,"1,544;
",,3.21,40.68,0,0.62,0,0
empty_tensor,,,3.14,3.14,0,0,0,0
aten::copy_,"1,544;
1,544;
",,30.47,34.33,0,0.62,0,0
aclnnInplaceCopy,,,3.86,3.86,0.62,0.62,0,0
aten::masked_fill_,"1,544;
1,544;
",,27.12,31.4,0,57.901,0,0
aclnnInplaceMaskedFillScalar,,,4.28,4.28,57.901,57.901,0,0
aten::embedding,"75968,5120;
1,544;
;
;
",,14.97,25.89,0,16.8805,0,0
empty_tensor,,,6.52,6.52,0,0,0,0
aclnnEmbedding,,,4.4,4.4,16.8805,16.8805,0,0
aten::unsqueeze,"1,544;
",,4.96,9.01,0,0,0,0
aten::as_strided,"1,544;
;
;
",,4.05,4.05,0,0,0,0
aten::bitwise_not,"1,544,1",,9.25,17.41,0,1.34,0,0
empty_tensor,,,3.67,3.67,0,0,0,0
aclnnBitwiseNot,,,4.49,4.49,1.34,1.34,0,0
aten::masked_fill,"1,544,5120;
1,544,1;
",,7.35,50.11,0,44.000750000000004,0,0
aten::expand,"1,544,1;
;
",,3.2,6.2,0,0,0,0
aten::as_strided,"1,544,1;
;
;
",,3.0,3.0,0,0,0,0
aten::expand,"1,544,5120;
;
",,2.21,4.49,0,0,0,0
aten::as_strided,"1,544,5120;
;
;
",,2.28,2.28,0,0,0,0
aten::clone,"1,544,5120;
",,2.27,21.34,0,9.56,0,0
empty_tensor,,,4.89,4.89,0,0,0,0
aten::copy_,"1,544,5120;
1,544,5120;
",,10.06,14.18,0,9.56,0,0
aclnnInplaceCopy,,,4.12,4.12,9.56,9.56,0,0
aten::masked_fill_,"1,544,5120;
1,544,1;
",,8.81,10.73,0,34.44075,0,0
aclnnInplaceMaskedFillScalar,,,1.92,1.92,34.44075,34.44075,0,0
c10d::allreduce_,";
;
;
;
;
",,41.82,64.21,0,861.79775,0,0
record_event,,,7.36,7.36,0.02,0.02,0,0
wait_event,,,2.62,2.62,0.02,0.02,0,0
HcclAllreduce,"1,544,5120",,3.41,6.4,0,861.71775,0,0
HcclAllreduce,,,2.99,2.99,861.71775,861.71775,0,0
record_event,,,3.29,3.29,0.02,0.02,0,0
record_event,,,2.72,2.72,0.02,0.02,0,0
wait_event,,,2.87,2.87,240.06475,240.06475,0,0
destroy_event,,,1.61,1.61,0,0,0,0
aten::to,"64;
;
;
;
",,2.82,2.82,0,0,0,0
aten::to,"1,544;
;
;
;
",,2.63,39.7,0,1.34,0,0
aten::_to_copy,"1,544;
;
;
;
;
;
",,5.51,37.07,0,1.34,0,0
aten::empty_strided,";
;
;
;
;
",,7.4,10.82,0,0,0,0
empty_tensor,,,3.42,3.42,0,0,0,0
aten::copy_,"1,544;
1,544;
",,18.61,20.74,0,1.34,0,0
aclnnInplaceCopy,,,2.13,2.13,1.34,1.34,0,0
aten::einsum,";
;
",,24.66,77.74,0,12.4805,0,0
aten::unsqueeze,"64;
",,7.66,11.18,0,0,0,0
aten::as_strided,"64;
;
;
",,3.52,3.52,0,0,0,0
aten::unsqueeze,"64,1;
",,3.82,5.91,0,0,0,0
aten::as_strided,"64,1;
;
;
",,2.09,2.09,0,0,0,0
aten::permute,"64,1,1;
",,6.24,8.26,0,0,0,0
aten::as_strided,"64,1,1;
;
;
",,2.02,2.02,0,0,0,0
aten::unsqueeze,"1,544;
",,1.84,3.59,0,0,0,0
aten::as_strided,"1,544;
;
;
",,1.75,1.75,0,0,0,0
aten::permute,"1,544,1;
",,1.84,4.14,0,0,0,0
aten::as_strided,"1,544,1;
;
;
",,2.3,2.3,0,0,0,0
aten::mul,"1,1,64;
1,544,1",,13.95,20.0,0,12.4805,0,0
empty_tensor,,,4.24,4.24,0,0,0,0
aclnnMul,,,1.81,1.81,12.4805,12.4805,0,0
aten::cat,";
",,16.01,21.2,0,3.68,0,0
empty_tensor,,,3.51,3.51,0,0,0,0
aclnnCat,,,1.68,1.68,3.68,3.68,0,0
aten::cos,"1,544,128",,11.44,17.13,0,8.94,0,0
empty_tensor,,,3.51,3.51,0,0,0,0
aclnnCos,,,2.18,2.18,8.94,8.94,0,0
aten::sin,"1,544,128",,10.62,16.01,0,9.4005,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnSin,,,1.77,1.77,9.4005,9.4005,0,0
aten::to,"1,544,128;
;
;
;
",,3.51,26.97,0,7.26,0,0
aten::_to_copy,"1,544,128;
;
;
;
;
;
",,4.4,23.46,0,7.26,0,0
aten::empty_strided,";
;
;
;
;
",,5.05,7.05,0,0,0,0
empty_tensor,,,2.0,2.0,0,0,0,0
aten::copy_,"1,544,128;
1,544,128;
",,10.2,12.01,0,7.26,0,0
aclnnInplaceCopy,,,1.81,1.81,7.26,7.26,0,0
aten::to,"1,544,128;
;
;
;
",,2.56,23.65,0,3.22,0,0
aten::_to_copy,"1,544,128;
;
;
;
;
;
",,3.2,21.09,0,3.22,0,0
aten::empty_strided,";
;
;
;
;
",,4.84,6.71,0,0,0,0
empty_tensor,,,1.87,1.87,0,0,0,0
aten::copy_,"1,544,128;
1,544,128;
",,9.11,11.18,0,3.22,0,0
aclnnInplaceCopy,,,2.07,2.07,3.22,3.22,0,0
aten::to,"1,544,5120;
;
;
;
",,3.58,28.2,0,9.90025,0,0
aten::_to_copy,"1,544,5120;
;
;
;
;
;
",,4.14,24.62,0,9.90025,0,0
aten::empty_strided,";
;
;
;
;
",,5.53,7.86,0,0,0,0
empty_tensor,,,2.33,2.33,0,0,0,0
aten::copy_,"1,544,5120;
1,544,5120;
",,10.06,12.62,0,9.90025,0,0
aclnnInplaceCopy,,,2.56,2.56,9.90025,9.90025,0,0
aten::square,"1,544,5120",,5.24,32.17,0,17.70025,0,0
aten::pow,"1,544,5120;
",,3.43,26.93,0,17.70025,0,0
aten::pow,"1,544,5120;
",,14.31,23.5,0,17.70025,0,0
aten::result_type,"1,544,5120;
",,3.29,3.29,0,0,0,0
empty_tensor,,,3.78,3.78,0,0,0,0
aclnnPowTensorScalar,,,2.12,2.12,17.70025,17.70025,0,0
aten::mean,"1,544,5120;
;
;
",,16.35,21.51,0,21.3605,0,0
empty_tensor,,,2.74,2.74,0,0,0,0
aclnnMean,,,2.42,2.42,21.3605,21.3605,0,0
aten::add,"1,544,1;
;
",,15.42,24.63,0,1.56,0,0
empty_tensor,,,3.71,3.71,0,0,0,0
aten::item,,,1.69,3.53,0,0,0,0
aten::_local_scalar_dense,,,1.84,1.84,0,0,0,0
aclnnAdds,,,1.97,1.97,1.56,1.56,0,0
aten::rsqrt,"1,544,1",,2.29,20.02,0,1.5,0,0
aten::rsqrt,"1,544,1",,10.67,17.73,0,1.5,0,0
empty_tensor,,,3.55,3.55,0,0,0,0
aclnnRsqrt,,,3.51,3.51,1.5,1.5,0,0
aten::mul,"1,544,5120;
1,544,1",,12.43,22.51,0,20.8405,0,0
empty_tensor,,,3.55,3.55,0,0,0,0
aclnnMul,,,6.53,6.53,20.8405,20.8405,0,0
aten::to,"1,544,5120;
;
;
;
",,2.82,31.82,0,9.10025,0,0
aten::_to_copy,"1,544,5120;
;
;
;
;
;
",,5.27,29.0,0,9.10025,0,0
aten::empty_strided,";
;
;
;
;
",,5.45,7.66,0,0,0,0
empty_tensor,,,2.21,2.21,0,0,0,0
aten::copy_,"1,544,5120;
1,544,5120;
",,10.52,16.07,0,9.10025,0,0
aclnnInplaceCopy,,,5.55,5.55,9.10025,9.10025,0,0
aten::mul,"5120;
1,544,5120",,10.65,18.44,0,27.2605,0,0
empty_tensor,,,3.79,3.79,0,0,0,0
aclnnMul,,,4.0,4.0,27.2605,27.2605,0,0
aten::linear,"1,544,5120;
4096,5120;
",,2.91,46.71,0,104.60225,0,104.60225
aten::linear,"1,544,5120;
4096,5120;
",,6.22,43.8,0,104.60225,0,104.60225
aten::t,"4096,5120",,4.78,12.85,0,0,0,0
aten::transpose,"4096,5120;
;
",,4.07,8.07,0,0,0,0
aten::as_strided,"4096,5120;
;
;
",,4.0,4.0,0,0,0,0
aten::matmul,"1,544,5120;
5120,4096",,15.78,24.73,0,104.60225,0,104.60225
empty_tensor,,,4.08,4.08,0,0,0,0
aclnnMatmul,,,4.87,4.87,104.60225,104.60225,104.60225,104.60225
aten::view,"1,544,4096;
",,4.01,4.01,0,0,0,0
aten::linear,"1,544,5120;
512,5120;
",,2.54,32.9,0,24.4805,0,24.4805
aten::linear,"1,544,5120;
512,5120;
",,2.34,30.36,0,24.4805,0,24.4805
aten::t,"512,5120",,2.26,8.68,0,0,0,0
aten::transpose,"512,5120;
;
",,2.45,6.42,0,0,0,0
aten::as_strided,"512,5120;
;
;
",,3.97,3.97,0,0,0,0
aten::matmul,"1,544,5120;
5120,512",,10.74,19.34,0,24.4805,0,24.4805
empty_tensor,,,4.27,4.27,0,0,0,0
aclnnMatmul,,,4.33,4.33,24.4805,24.4805,24.4805,24.4805
aten::view,"1,544,512;
",,3.49,3.49,0,0,0,0
aten::linear,"1,544,5120;
512,5120;
",,2.93,32.81,0,21.40025,0,21.40025
aten::linear,"1,544,5120;
512,5120;
",,2.41,29.88,0,21.40025,0,21.40025
aten::t,"512,5120",,2.48,8.21,0,0,0,0
aten::transpose,"512,5120;
;
",,2.45,5.73,0,0,0,0
aten::as_strided,"512,5120;
;
;
",,3.28,3.28,0,0,0,0
aten::matmul,"1,544,5120;
5120,512",,9.91,19.26,0,21.40025,0,21.40025
empty_tensor,,,4.54,4.54,0,0,0,0
aclnnMatmul,,,4.81,4.81,21.40025,21.40025,21.40025,21.40025
aten::view,"1,544,512;
",,3.52,3.52,0,0,0,0
aten::to,"1,544,32,128;
;
;
;
",,2.58,32.26,0,8.58025,0,0
aten::_to_copy,"1,544,32,128;
;
;
;
;
;
",,5.05,29.68,0,8.58025,0,0
aten::empty_strided,";
;
;
;
;
",,6.71,8.9,0,0,0,0
empty_tensor,,,2.19,2.19,0,0,0,0
aten::copy_,"1,544,32,128;
1,544,32,128;
",,11.17,15.73,0,8.58025,0,0
aclnnInplaceCopy,,,4.56,4.56,8.58025,8.58025,0,0
aten::square,"1,544,32,128",,2.33,30.01,0,17.72025,0,0
aten::pow,"1,544,32,128;
",,2.65,27.68,0,17.72025,0,0
aten::pow,"1,544,32,128;
",,13.06,25.03,0,17.72025,0,0
aten::result_type,"1,544,32,128;
",,2.05,2.05,0,0,0,0
empty_tensor,,,5.32,5.32,0,0,0,0
aclnnPowTensorScalar,,,4.6,4.6,17.72025,17.72025,0,0
aten::mean,"1,544,32,128;
;
;
",,15.9,24.28,0,17.3205,0,0
empty_tensor,,,3.54,3.54,0,0,0,0
aclnnMean,,,4.84,4.84,17.3205,17.3205,0,0
aten::add,"1,544,32,1;
;
",,13.04,24.39,0,3.28,0,0
empty_tensor,,,4.07,4.07,0,0,0,0
aten::item,,,1.32,2.7,0,0,0,0
aten::_local_scalar_dense,,,1.38,1.38,0,0,0,0
aclnnAdds,,,4.58,4.58,3.28,3.28,0,0
aten::rsqrt,"1,544,32,1",,1.3,16.39,0,3.26,0,0
aten::rsqrt,"1,544,32,1",,8.21,15.09,0,3.26,0,0
empty_tensor,,,3.39,3.39,0,0,0,0
aclnnRsqrt,,,3.49,3.49,3.26,3.26,0,0
aten::mul,"1,544,32,128;
1,544,32,1",,10.85,17.68,0,18.78025,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnMul,,,3.7,3.7,18.78025,18.78025,0,0
aten::to,"1,544,32,128;
;
;
;
",,2.33,27.21,0,8.50025,0,0
aten::_to_copy,"1,544,32,128;
;
;
;
;
;
",,4.04,24.88,0,8.50025,0,0
aten::empty_strided,";
;
;
;
;
",,4.71,6.45,0,0,0,0
empty_tensor,,,1.74,1.74,0,0,0,0
aten::copy_,"1,544,32,128;
1,544,32,128;
",,10.04,14.39,0,8.50025,0,0
aclnnInplaceCopy,,,4.35,4.35,8.50025,8.50025,0,0
aten::mul,"128;
1,544,32,128",,10.47,19.31,0,18.6205,0,0
empty_tensor,,,3.42,3.42,0,0,0,0
aclnnMul,,,5.42,5.42,18.6205,18.6205,0,0
aten::transpose,"1,544,32,128;
;
",,3.28,7.58,0,0,0,0
aten::as_strided,"1,544,32,128;
;
;
",,4.3,4.3,0,0,0,0
aten::to,"1,544,4,128;
;
;
;
",,2.42,38.17,0,7.46,0,0
aten::_to_copy,"1,544,4,128;
;
;
;
;
;
",,3.29,35.75,0,7.46,0,0
aten::empty_strided,";
;
;
;
;
",,6.28,8.13,0,0,0,0
empty_tensor,,,1.85,1.85,0,0,0,0
aten::copy_,"1,544,4,128;
1,544,4,128;
",,14.19,24.33,0,7.46,0,0
aclnnInplaceCopy,,,10.14,10.14,7.46,7.46,0,0
aten::square,"1,544,4,128",,1.71,26.28,0,12.68025,0,0
aten::pow,"1,544,4,128;
",,3.06,24.57,0,12.68025,0,0
aten::pow,"1,544,4,128;
",,12.82,21.51,0,12.68025,0,0
aten::result_type,"1,544,4,128;
",,1.07,1.07,0,0,0,0
empty_tensor,,,2.97,2.97,0,0,0,0
aclnnPowTensorScalar,,,4.65,4.65,12.68025,12.68025,0,0
aten::mean,"1,544,4,128;
;
;
",,17.72,26.04,0,12.8205,0,0
empty_tensor,,,3.75,3.75,0,0,0,0
aclnnMean,,,4.57,4.57,12.8205,12.8205,0,0
aten::add,"1,544,4,1;
;
",,22.47,49.26,0,1.44,0,0
empty_tensor,,,4.77,4.77,0,0,0,0
aten::item,,,1.94,17.02,0,0,0,0
aten::_local_scalar_dense,,,15.08,15.08,0,0,0,0
aclnnAdds,,,5.0,5.0,1.44,1.44,0,0
aten::rsqrt,"1,544,4,1",,2.17,25.39,0,1.46,0,0
aten::rsqrt,"1,544,4,1",,9.41,23.22,0,1.46,0,0
empty_tensor,,,4.17,4.17,0,0,0,0
aclnnRsqrt,,,9.64,9.64,1.46,1.46,0,0
aten::mul,"1,544,4,128;
1,544,4,1",,12.53,20.22,0,13.94025,0,0
empty_tensor,,,3.09,3.09,0,0,0,0
aclnnMul,,,4.6,4.6,13.94025,13.94025,0,0
aten::to,"1,544,4,128;
;
;
;
",,13.47,65.75,0,7.3,0,0
aten::_to_copy,"1,544,4,128;
;
;
;
;
;
",,10.27,52.28,0,7.3,0,0
aten::empty_strided,";
;
;
;
;
",,7.49,9.47,0,0,0,0
empty_tensor,,,1.98,1.98,0,0,0,0
aten::copy_,"1,544,4,128;
1,544,4,128;
",,10.89,32.54,0,7.3,0,0
aclnnInplaceCopy,,,21.65,21.65,7.3,7.3,0,0
aten::mul,"128;
1,544,4,128",,11.42,24.47,0,11.84,0,0
empty_tensor,,,8.5,8.5,0,0,0,0
aclnnMul,,,4.55,4.55,11.84,11.84,0,0
aten::transpose,"1,544,4,128;
;
",,2.83,9.0,0,0,0,0
aten::as_strided,"1,544,4,128;
;
;
",,6.17,6.17,0,0,0,0
aten::transpose,"1,544,4,128;
;
",,2.13,6.09,0,0,0,0
aten::as_strided,"1,544,4,128;
;
;
",,3.96,3.96,0,0,0,0
aten::unsqueeze,"1,544,128;
",,2.42,4.75,0,0,0,0
aten::as_strided,"1,544,128;
;
;
",,2.33,2.33,0,0,0,0
aten::unsqueeze,"1,544,128;
",,1.81,4.61,0,0,0,0
aten::as_strided,"1,544,128;
;
;
",,2.8,2.8,0,0,0,0
aten::mul,"1,32,544,128;
1,1,544,128",,12.98,20.67,0,39.521,0,0
empty_tensor,,,2.96,2.96,0,0,0,0
aclnnMul,,,4.73,4.73,39.521,39.521,0,0
aten::chunk,"1,32,544,128;
;
",,10.58,55.37,0,0,0,0
aten::split,"1,32,544,128;
;
",,9.27,44.79,0,0,0,0
aten::narrow,"1,32,544,128;
;
;
",,20.11,28.41,0,0,0,0
aten::slice,"1,32,544,128;
;
;
;
",,3.46,8.3,0,0,0,0
aten::as_strided,"1,32,544,128;
;
;
",,4.84,4.84,0,0,0,0
