Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,MatMulV2,AI_CORE,1796,319818.118,19.861,178.072,678.014,50.435
1,allreduceAicpuKernel,AI_CPU,516,88873.418,146.203,172.235,493.47,14.015
1,Mul,AI_VECTOR_CORE,3340,55747.273,4.64,16.691,32.341,8.791
1,FlashAttentionScore,MIX_AIC,256,34258.002,129.063,133.82,139.103,5.402
1,Transpose,AI_VECTOR_CORE,1024,23210.847,15.44,22.667,34.561,3.66
1,ReduceMean,MIX_AIV,1028,18475.324,11.72,17.972,25.121,2.914
1,Cast,AI_VECTOR_CORE,2087,17866.907,1.2,8.561,12.48,2.818
1,Pows,AI_VECTOR_CORE,1028,17438.312,12.34,16.963,22,2.75
1,Add,AI_VECTOR_CORE,2052,16968.237,1.34,8.269,26.861,2.676
1,AsStrided,AI_VECTOR_CORE,1024,9029.644,5.86,8.818,12.12,1.424
1,Swish,AI_VECTOR_CORE,256,5932.56,22.881,23.174,23.981,0.936
1,Tril,AI_VECTOR_CORE,256,4532.991,13.76,17.707,21.721,0.715
1,Neg,AI_VECTOR_CORE,512,4428.746,8.18,8.65,10.98,0.698
1,LogicalAnd,AI_VECTOR_CORE,260,4214.983,1.34,16.211,18.88,0.665
1,ConcatD,AI_VECTOR_CORE,523,3821.796,2.46,7.307,18.38,0.603
1,LogicalNot,AI_VECTOR_CORE,268,2236.985,1.26,8.347,13.981,0.353
1,OnesLike,AI_VECTOR_CORE,259,2018.023,1.6,7.792,12.841,0.318
1,Rsqrt,AI_VECTOR_CORE,1028,2010.759,1.18,1.956,3.78,0.317
1,broadcastAicpuKernel,AI_CPU,4,720.915,149.903,180.229,205.324,0.114
1,MaskedFill,AI_CPU,8,589.192,57.901,73.649,114.562,0.093
1,allgatherAicpuKernel,AI_CPU,4,587.852,134.123,146.963,166.543,0.093
1,Cumsum,AI_CPU,4,366.928,57.101,91.732,124.103,0.058
1,PadV3,MIX_AIV,12,143.803,8.54,11.984,16.78,0.023
1,MaskedFill,AI_VECTOR_CORE,4,132.603,31.881,33.151,34.441,0.021
1,MemSet,AI_VECTOR_CORE,13,101.243,5.68,7.788,10.881,0.016
1,Range,AI_VECTOR_CORE,8,67.582,7.28,8.448,11.2,0.011
1,GatherV2,AI_VECTOR_CORE,4,67.481,16.84,16.87,16.9,0.011
1,ArgMaxWithValue,AI_VECTOR_CORE,4,59.041,14.04,14.76,15,0.009
1,Index,AI_VECTOR_CORE,5,43.341,7.5,8.668,13.06,0.007
1,TensorMove,AI_VECTOR_CORE,4,38.861,9.56,9.715,9.84,0.006
1,Sin,AI_VECTOR_CORE,4,37.461,9.32,9.365,9.401,0.006
1,Less,AI_VECTOR_CORE,12,35.581,2.54,2.965,3.3,0.006
1,Cos,AI_VECTOR_CORE,4,35.481,8.74,8.87,8.94,0.006
1,ReduceAny,MIX_AIV,13,31.681,1.36,2.437,3.46,0.005
1,NonZero,MIX_AIV,1,27.421,27.421,27.421,27.421,0.004
1,Sub,AI_VECTOR_CORE,8,26.76,2.86,3.345,3.78,0.004
1,GreaterEqual,AI_VECTOR_CORE,8,24.701,2.58,3.088,3.56,0.004
1,ZerosLike,AI_VECTOR_CORE,13,24.24,1.36,1.865,2.32,0.004
1,ClipByValueV2,AI_VECTOR_CORE,4,24.221,5.66,6.055,6.42,0.004
1,IndexCheck,AI_VECTOR_CORE,5,23.14,2.74,4.628,11.96,0.004
1,Fill,AI_VECTOR_CORE,6,9.081,1.22,1.513,2.46,0.001
1,BroadcastTo,AI_VECTOR_CORE,5,7.86,1.36,1.572,1.7,0.001
1,ReduceSum,MIX_AIV,1,6.16,6.16,6.16,6.16,0.001
1,LessEqual,AI_VECTOR_CORE,1,2.74,2.74,2.74,2.74,0
