Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4487.76,1288,3.484,0.13,42.6,14.108
host,acl,IndexPutV2_Tiling,48.86,4,12.215,9.61,14.75,3.346
host,acl,NonZero_Tiling,3604.33,1664,2.166,0.18,11.51,4.211
host,communication,Notify_Record,14947.54,557,26.836,17.81,93.42,34.674
host,communication,Notify_Wait,8854.47,557,15.897,13.08,47.96,7.808
host,acl,Slice_Tiling,2420.06,512,4.727,2.02,99.77,47.064
host,acl,aclmdlRICaptureGetInfo,1708.94,5850,0.292,0.12,37.28,0.272
host,acl,aclnnAdd,9374.05,1027,9.128,6.03,119.43,15.406
host,acl,aclnnAdds,8109.7,1028,7.889,5.32,59.22,6.314
host,acl,aclnnAny,220.89,19,11.626,7.96,31.04,22.889
host,acl,aclnnArange,3515.02,386,9.106,6.46,37.18,4.858
host,acl,aclnnBitwiseAndTensor,1394.42,68,20.506,7.27,82.49,65.824
host,acl,aclnnBitwiseNot,142.97,9,15.886,7.09,72.22,399.183
host,acl,aclnnCat,7312.94,520,14.063,8.3,89.28,16.835
host,acl,aclnnClampMin,9.9,1,9.9,9.9,9.9,0
host,acl,aclnnConstantPadNd,518.85,36,14.412,10.35,43.55,26.747
host,acl,aclnnCos,64.39,4,16.098,6.6,39.63,186.882
host,acl,aclnnCumsum,130.78,1,130.78,130.78,130.78,0
host,acl,aclnnCumsumGetWorkspaceSize,43.05,1,43.05,43.05,43.05,0
host,acl,aclnnEmbedding,41.71,4,10.428,10.09,10.78,0.06
host,acl,aclnnFlashAttentionScore,4227.55,256,16.514,12.81,184.05,113.301
host,acl,aclnnGeScalar,153.51,12,12.793,8.61,29.99,54.224
host,acl,aclnnIndex,38169.72,1609,23.723,9.45,275.41,580.038
host,acl,aclnnIndexGetWorkspaceSize,7844.98,128,61.289,42.77,525.56,2179.732
host,acl,aclnnIndexPutImpl,16252.34,516,31.497,21.55,109.74,38.022
host,acl,aclnnIndexPutImplGetWorkspaceSize,17316.38,516,33.559,23.69,75.72,28.403
host,acl,aclnnInplaceCopy,16869.04,2190,7.703,4.8,51.84,7.827
host,acl,aclnnInplaceCopyGetWorkspaceSize,399.37,47,8.497,4.65,36.22,29.631
host,acl,aclnnInplaceFillScalar,136.78,5,27.356,7.18,100.73,1351.994
host,acl,aclnnInplaceMaskedFillScalar,202.87,9,22.541,7.45,49.01,193.844
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,89.45,5,17.89,13.02,31.06,45.171
host,acl,aclnnInplaceOne,647.99,68,9.529,6.2,57.21,65.884
host,acl,aclnnInplaceZero,495.56,25,19.822,2.51,210.43,1568.694
host,acl,aclnnLeScalar,18.57,2,9.285,8.04,10.53,1.55
host,acl,aclnnLogicalNot,2004.05,256,7.828,5.69,28,2.124
host,acl,aclnnLtScalar,121.16,13,9.32,6.77,12.51,1.927
host,acl,aclnnLtTensor,1795.2,192,9.35,7.35,31.14,2.879
host,acl,aclnnMatmul,16066.41,1796,8.946,5.34,80.19,11.994
