Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::empty,";
;
;
;
;
",,27.93,91.36,0,0,0,0
empty_tensor,,,63.43,63.43,0,0,0,0
c10d::barrier,"1;
;
;
;
",,84.82,169.35,0,2774.23525,0,0
aten::ones,";
;
;
;
",,50.09,67.75,0,1.22,0,0
empty_tensor,,,4.74,4.74,0,0,0,0
aclnnInplaceOne,,,12.92,12.92,1.22,1.22,0,0
record_event,,,4.49,4.49,0.02,0.02,0,0
wait_event,,,2.47,2.47,0.02,0.02,0,0
HcclAllreduce,1,,4.11,5.51,0,2772.95525,0,0
HcclAllreduce,,,1.4,1.4,2772.95525,2772.95525,0,0
record_event,,,2.46,2.46,0.0,0.0,0,0
record_event,,,1.85,1.85,0.02,0.02,0,0
wait_event,,,1.91,1.91,1931.9585,1931.9585,0,0
destroy_event,,,5.97,5.97,0,0,0,0
aten::empty,";
;
;
;
;
",,10.04,10.04,0,0,0,0
aten::to,"3;
;
;
;
;
",,4.13,156.24,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,10.88,152.11,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,24.17,30.27,0,0,0,0
empty_tensor,,,6.1,6.1,0,0,0,0
aten::copy_,"3;
3;
",,110.96,110.96,0,0,0,0
aten::lift_fresh,3,,46.6,46.6,0,0,0,0
aten::detach_,3,,1.19,1.19,0,0,0,0
c10d::broadcast_,";
;
;
;
;
",,39.98,58.76,0,616.212,0,0
record_event,,,7.69,7.69,0.02,0.02,0,0
wait_event,,,2.56,2.56,6.0,6.0,0,0
HcclBroadcast,3,,2.87,4.09,0,610.1519999999999,0,0
HcclBroadcast,,,1.22,1.22,610.1519999999999,610.1519999999999,0,0
record_event,,,2.71,2.71,0.02,0.02,0,0
record_event,,,1.73,1.73,0.02,0.02,0,0
wait_event,,,1.87,1.87,206.444,206.444,0,0
destroy_event,,,1.39,1.39,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,4.63,606.13,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,6.08,601.5,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,7.13,7.13,0,0,0,0
aten::copy_,"3;
3;
",,588.29,588.29,0,0,0,0
aten::resolve_conj,3,,2.07,2.07,0,0,0,0
aten::resolve_neg,3,,0.89,0.89,0,0,0,0
minigpt::decode_phase,,,50.2,1870.47,0,1715.59475,0,0
minigpt::decode_control,,,432.25,1820.27,0,1715.59475,0,0
aten::zeros,";
;
;
;
",,12.44,78.68,0,1.36,0,0
empty_tensor,,,19.47,19.47,0,0,0,0
aten::zero_,3,,36.66,46.77,0,1.36,0,0
aclnnInplaceZero,,,10.11,10.11,1.36,1.36,0,0
c10d::broadcast_,";
;
;
;
;
",,46.71,62.88,0,323.22675,0,0
record_event,,,4.26,4.26,0.02,0.02,0,0
wait_event,,,2.33,2.33,5.06,5.06,0,0
HcclBroadcast,3,,3.32,4.94,0,318.10675000000003,0,0
HcclBroadcast,,,1.62,1.62,318.10675000000003,318.10675000000003,0,0
