Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
4,allreduceAicpuKernel,AI_CPU,533,108663.711,165.204,203.872,566.111,29.53
4,IndexPut,AI_CPU,512,79323.747,136.203,154.929,260.645,21.557
4,MatMulV2,AI_CORE,1796,40470.505,9.68,22.534,172.044,10.998
4,Index,AI_CPU,128,25609.472,163.304,200.074,376.368,6.96
4,Mul,AI_VECTOR_CORE,3340,17693.648,1.42,5.297,14.78,4.808
4,Index,AI_VECTOR_CORE,1481,12494.528,6.74,8.437,16.72,3.395
4,Pows,AI_VECTOR_CORE,1028,9265.146,1.58,9.013,20.14,2.518
4,FlashAttentionScore,MIX_AIC,256,7984.1,27.601,31.188,42.561,2.17
4,Slice,AI_VECTOR_CORE,2176,7747.654,1.36,3.561,7.42,2.105
4,Cast,AI_VECTOR_CORE,2211,7616.186,1.08,3.445,15.6,2.07
4,IndexCheck,AI_VECTOR_CORE,2125,7455.228,2.16,3.508,12.64,2.026
4,ReduceMean,MIX_AIV,1028,7166.521,1.68,6.971,13.32,1.948
4,MemSet,AI_VECTOR_CORE,868,6677.434,5.4,7.693,22.581,1.815
4,Add,AI_VECTOR_CORE,2055,5812.797,1.16,2.829,13.62,1.58
4,NonZero,MIX_AIV,832,4089.121,4.26,4.915,8.96,1.111
4,Range,AI_VECTOR_CORE,386,3411.406,8.22,8.838,14.54,0.927
4,broadcastAicpuKernel,AI_CPU,20,2938.499,106.762,146.925,254.025,0.799
4,Transpose,AI_VECTOR_CORE,128,2410.967,15.18,18.836,24.801,0.655
4,ConcatD,AI_VECTOR_CORE,520,2193.562,3.84,4.218,24.461,0.596
4,Less,AI_VECTOR_CORE,205,1592.153,2.22,7.767,10.34,0.433
4,Rsqrt,AI_VECTOR_CORE,1028,1266.303,1.02,1.232,1.98,0.344
4,Swish,AI_VECTOR_CORE,256,1175.544,2.9,4.592,9.32,0.319
4,Neg,AI_VECTOR_CORE,512,926.898,1.08,1.81,4.62,0.252
4,allgatherAicpuKernel,AI_CPU,4,760.136,179.524,190.034,196.664,0.207
4,UniqueWithCountsAndSorting,AI_CPU,4,628.993,145.543,157.248,172.204,0.171
4,AsStrided,AI_VECTOR_CORE,128,609.592,4.26,4.762,6.24,0.166
4,LogicalNot,AI_VECTOR_CORE,265,384.388,1.2,1.451,1.94,0.104
4,PadV3,MIX_AIV,36,369.288,8.34,10.258,18.62,0.1
4,MaskedFill,AI_CPU,5,311.126,50.361,62.225,82.282,0.085
4,LogicalAnd,AI_VECTOR_CORE,68,210.384,1.54,3.094,4.18,0.057
4,Tril,AI_VECTOR_CORE,64,160.364,2.02,2.506,3.18,0.044
4,BroadcastTo,AI_VECTOR_CORE,69,110.803,1.36,1.606,1.9,0.03
4,OnesLike,AI_VECTOR_CORE,68,109.042,1.22,1.604,1.86,0.03
4,Cumsum,AI_CPU,1,56.401,56.401,56.401,56.401,0.015
4,MaskedFill,AI_VECTOR_CORE,4,53.161,11.601,13.29,14.34,0.014
4,ReduceAny,MIX_AIV,19,45.242,2.02,2.381,3.38,0.012
4,ZerosLike,AI_VECTOR_CORE,21,31.94,1.34,1.521,1.88,0.009
4,GreaterEqual,AI_VECTOR_CORE,12,30.281,2.26,2.523,3.06,0.008
4,ReduceMax,MIX_AIV,9,21.36,1.98,2.373,2.6,0.006
4,GatherV2,AI_VECTOR_CORE,4,17.14,2.74,4.285,8.54,0.005
4,Sub,AI_VECTOR_CORE,5,15.141,2.68,3.028,3.62,0.004
4,IndexPutV2,AI_VECTOR_CORE,4,11.42,2.76,2.855,2.9,0.003
4,Cos,AI_VECTOR_CORE,4,10.58,2.3,2.645,3.1,0.003
4,Sin,AI_VECTOR_CORE,4,9.68,2.18,2.42,2.92,0.003
4,Fill,AI_VECTOR_CORE,5,7.54,1.24,1.508,2.2,0.002
4,SelectV2,AI_VECTOR_CORE,3,6.521,2.04,2.174,2.24,0.002
4,ReduceSum,MIX_AIV,2,6.06,2.92,3.03,3.14,0.002
4,LessEqual,AI_VECTOR_CORE,2,5.18,2.4,2.59,2.78,0.001
4,ClipByValueV2,AI_VECTOR_CORE,1,4.68,4.68,4.68,4.68,0.001
4,ArgMaxWithValue,AI_VECTOR_CORE,1,2.42,2.42,2.42,2.42,0.001
