Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,0,4294967295,797,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1789111507508786.555	,2.440,0,2,0,NO,"""2;""",INT64;INT64,ND;ND,"""1,544""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,6712,0.374,0.201,0.615,0.33,0.106,0.057,0.123,0.066,0.104,0.000
0,0,4294967295,798,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1789111507508816.335	,1.780,27.310000,1,0,NO,"""1,544""",BOOL,ND,"""1,544""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,2212,0.044,0.036,0.281,0.229,0.001,0.001,0.118,0.096,0.239,0.000
0,0,4294967295,800,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1789111507509220.855	,1.660,402.720000,1,0,NO,"""1;""",INT64;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087,1957,0.039,0.036,0.368,0.339,0.105,0.097,0.12,0.11,0.197,0.000
0,0,4294967295,801,47,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789111507509267.475	,1.600,45.090000,1,0,NO,"""1""",BOOL,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038,1869,0.04,0.039,0.249,0.24,0.113,0.109,0.125,0.12,0.235,0.000
0,0,4294967295,802,47,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1789111507509278.155	,1.480,9.150000,1,0,NO,"""1;1""",INT32;INT64,ND;ND,"""544""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,1727,0.051,0.053,0.371,0.387,0.089,0.093,0.135,0.141,0.143,0.000
0,0,4294967295,803,47,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789111507509291.715	,1.620,12.020000,1,0,NO,"""544""",INT32,ND,"""544""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119,2014,0.104,0.093,0.317,0.283,0.121,0.108,0.133,0.119,0.135,0.000
0,0,4294967295,804,47,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789111507509375.875	,1.520,82.630000,2,0,NO,"""1,544""",BOOL,ND,"""1,544""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939,3381,0.049,0.052,0.19,0.202,0.104,0.11,0.122,0.13,0.185,0.000
0,0,4294967295,805,47,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,ReduceSum,dynamic,MIX_AIV,1789111507509405.015	,6.200,27.480000,1,0,NO,"""1,544;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.808,10455,0.057,0.01,4.719,0.813,0.126,0.022,0.125,0.022,0.07,0.000
0,0,4294967295,806,47,aclnnLeScalar_LessEqualAiCore_LessEqual,LessEqual,dynamic,AI_VECTOR_CORE,1789111507509433.535	,2.700,22.300000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.164,3895,0.58,0.268,0.621,0.287,0.223,0.103,0.116,0.054,0.146,0.000
0,0,4294967295,807,47,aclnnAny_ReduceAny_ReduceAny,ReduceAny,dynamic,MIX_AIV,1789111507509475.215	,1.560,39.050000,1,0,NO,"""1;1""",BOOL;INT64,ND;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,2103,0.086,0.073,0.409,0.35,0.116,0.099,0.129,0.11,0.182,0.000
0,0,4294967295,808,47,aclnnArange_ArangeAiCore_Range,Range,dynamic,AI_VECTOR_CORE,1789111507509629.815	,8.360,152.940000,48,0,NO,""";;""",INT64;INT64;INT64,ND;ND;ND,"""544""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865,420332,0.015,0.003,1.103,0.227,0.109,0.022,0.143,0.029,0.101,0.000
0,0,4294967295,809,47,aclnnBitwiseNot_LogicalNotAiCore_LogicalNot,LogicalNot,dynamic,AI_VECTOR_CORE,1789111507509706.355	,1.420,68.140000,1,0,NO,"""1,544""",BOOL,ND,"""1,544""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,1601,0.103,0.116,0.254,0.286,0.098,0.11,0.138,0.155,0.213,0.000
0,0,4294967295,811,47,aclnnInplaceMaskedFillScalar_MaskedFillAiCpu_MaskedFill,MaskedFill,dynamic,AI_CPU,1789111507509808.655	,84.020,101.080000,1,0,NO,"""1,544;1,544;""",INT64;BOOL;INT64,ND;ND;ND,"""1,544""",INT64,ND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,4294967295,812,47,aclnnMaxDim_Max2AiCore_ArgMaxWithValue,ArgMaxWithValue,dynamic,AI_VECTOR_CORE,1789111507509892.695	,13.900,0.000000,1,0,NO,"""1,544""",INT64,ND,"""1;1""",INT32;INT64,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,23994,0.753,0.056,11.379,0.854,0.426,0.032,0.202,0.015,0.012,0.000
0,0,4294967295,813,47,aclnnMaxDim_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789111507509906.615	,1.400,0.000000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,1499,0.026,0.031,0.247,0.297,0.189,0.227,0.206,0.247,0.136,0.000
0,0,4294967295,814,47,aclnnLtScalar_LessAiCore_Less,Less,dynamic,AI_VECTOR_CORE,1789111507509908.035	,3.320,0.100000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744,4939,0.561,0.204,0.629,0.229,0.362,0.132,0.131,0.048,0.173,0.000
0,0,4294967295,815,47,aclnnAny_ReduceAny_ReduceAny,ReduceAny,dynamic,MIX_AIV,1789111507509912.355	,1.500,0.930000,1,0,NO,"""1;1""",BOOL;INT64,ND;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073,1932,0.086,0.08,0.421,0.392,0.127,0.118,0.107,0.099,0.175,0.000
0,0,4294967295,816,47,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789111507510013.035	,1.300,99.250000,2,0,NO,"""1,544""",BOOL,ND,"""1,544""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,2819,0.049,0.062,0.223,0.284,0.116,0.148,0.14,0.178,0.186,0.000
0,0,4294967295,817,47,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,ReduceSum,dynamic,MIX_AIV,1789111507510045.895	,5.740,31.700000,1,0,NO,"""1,544;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.409,9736,0.057,0.011,4.675,0.864,0.136,0.025,0.101,0.019,0.065,0.000
