Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PROFILING_ENABLE,48,5,0.000,1789111507505689.100	,1789111507505689.100	
1,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,733,2.420,1789111507518280.512	,1789111507518282.932	
1,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,734,1.740,1789111507518319.152	,1789111507518320.892	
1,N/A,MEMCPY_ASYNC,47,735,0.640,1789111507518733.921	,1789111507518734.561	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,736,1.520,1789111507518840.503	,1789111507518842.023	
1,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,737,1.240,1789111507518851.483	,1789111507518852.723	
1,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,738,1.440,1789111507518895.464	,1789111507518896.904	
1,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,739,1.400,1789111507518906.504	,1789111507518907.904	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,740,1.520,1789111507519044.747	,1789111507519046.267	
1,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,741,6.040,1789111507519146.509	,1789111507519152.549	
1,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,742,2.860,1789111507519193.550	,1789111507519196.410	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,743,1.420,1789111507519301.472	,1789111507519302.892	
1,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,744,13.540,1789111507519663.159	,1789111507519676.699	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,745,1.360,1789111507519754.801	,1789111507519756.161	
1,N/A,MEMCPY_ASYNC,47,746,0.540,1789111507519828.282	,1789111507519828.822	
1,MaskedFill,AI_CPU,47,747,94.542,1789111507519979.245	,1789111507520073.787	
1,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_4,AI_VECTOR_CORE,47,748,13.980,1789111507520073.807	,1789111507520087.788	
1,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,749,1.380,1789111507520088.248	,1789111507520089.628	
1,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,750,3.020,1789111507520114.188	,1789111507520117.208	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,751,1.280,1789111507520135.609	,1789111507520136.889	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,752,1.300,1789111507520505.156	,1789111507520506.456	
1,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,753,5.900,1789111507520571.957	,1789111507520577.857	
1,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,754,2.080,1789111507520616.138	,1789111507520618.218	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,755,1.340,1789111507521285.612	,1789111507521286.952	
1,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,756,5.720,1789111507521315.772	,1789111507521321.492	
1,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,757,2.520,1789111507521356.433	,1789111507521358.953	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,758,1.460,1789111507521389.174	,1789111507521390.634	
1,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,759,1.720,1789111507521595.098	,1789111507521596.818	
1,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,760,4.620,1789111507521739.041	,1789111507521743.661	
1,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,761,1.440,1789111507521835.763	,1789111507521837.203	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,762,1.280,1789111507521864.543	,1789111507521865.823	
1,Cumsum,AI_CPU,47,763,82.321,1789111507522092.188	,1789111507522174.509	
1,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,764,3.240,1789111507522174.549	,1789111507522177.789	
1,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,765,5.700,1789111507522265.971	,1789111507522271.671	
1,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,766,3.140,1789111507522291.332	,1789111507522294.472	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,767,3.100,1789111507522314.992	,1789111507522318.092	
1,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,768,3.220,1789111507522445.095	,1789111507522448.315	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,769,2.540,1789111507522457.355	,1789111507522459.895	
1,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,770,2.840,1789111507522544.317	,1789111507522547.157	
1,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,771,2.960,1789111507522576.017	,1789111507522578.977	
1,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,772,1.340,1789111507522679.339	,1789111507522680.679	
1,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,773,2.800,1789111507522706.220	,1789111507522709.020	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,774,1.300,1789111507522732.961	,1789111507522734.261	
1,N/A,MEMCPY_ASYNC,47,775,0.540,1789111507522797.842	,1789111507522798.382	
1,MaskedFill,AI_CPU,47,776,123.462,1789111507522837.023	,1789111507522960.485	
1,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,AI_VECTOR_CORE,47,777,17.080,1789111507522960.505	,1789111507522977.585	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,778,1.400,1789111507522977.605	,1789111507522979.005	
1,TensorMove_d2db1a80c523e7e59a032c95969880af_high_performance__kernel0,AI_VECTOR_CORE,47,779,11.200,1789111507523044.087	,1789111507523055.287	
1,MaskedFill_56fa5818fd7054b95187cc25e525baa3_high_performance_299900007,AI_VECTOR_CORE,47,780,36.320,1789111507523076.467	,1789111507523112.788	
1,N/A,EVENT_RECORD,47,781,0.020,1789111507523247.651	,1789111507523247.671	
1,N/A,EVENT_WAIT,45,42063,0.000,1789111507523273.851	,1789111507523273.851	
1,N/A,NOTIFY_RECORD,45,42064,0.100,1789111507523391.194	,1789111507523391.294	
1,N/A,NOTIFY_RECORD,10,16774,0.100,1789111507523481.955	,1789111507523482.055	
1,N/A,NOTIFY_WAIT,10,16775,54.781,1789111507523484.076	,1789111507523538.857	
1,N/A,NOTIFY_WAIT,12,16774,0.020,1789111507523498.336	,1789111507523498.356	
1,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,16775,472.329,1789111507523508.256	,1789111507523980.585	
1,N/A,NOTIFY_WAIT,45,42065,268.665,1789111507523514.096	,1789111507523782.761	
1,N/A,NOTIFY_RECORD_SQE,91,8387,0.020,1789111507523537.837	,1789111507523537.857	
1,N/A,EVENT_WAIT,47,782,193.004,1789111507523590.898	,1789111507523783.902	
1,N/A,NOTIFY_WAIT_SQE,90,21403,0.000,1789111507523711.020	,1789111507523711.020	
1,N/A,SDMA_SQE,90,21404,0.680,1789111507523711.060	,1789111507523711.740	
1,N/A,NOTIFY_RECORD_SQE,90,21405,0.020,1789111507523711.760	,1789111507523711.780	
1,N/A,SDMA_SQE,90,21406,8.100,1789111507523711.800	,1789111507523719.900	
1,N/A,NOTIFY_WAIT_SQE,50,34269,0.020,1789111507523712.480	,1789111507523712.500	
1,N/A,SDMA_SQE,50,34270,7.440,1789111507523712.520	,1789111507523719.960	
1,N/A,NOTIFY_WAIT_SQE,90,21407,0.860,1789111507523719.920	,1789111507523720.780	
1,N/A,NOTIFY_RECORD_SQE,50,34271,0.020,1789111507523719.980	,1789111507523720.000	
1,N/A,NOTIFY_WAIT_SQE,50,34272,1.320,1789111507523720.020	,1789111507523721.340	
1,N/A,NOTIFY_RECORD_SQE,90,21408,0.020,1789111507523720.800	,1789111507523720.820	
1,N/A,WRITE_VALUE_SQE,90,21409,0.320,1789111507523720.860	,1789111507523721.180	
1,N/A,NOTIFY_WAIT_SQE,90,21410,0.020,1789111507523721.200	,1789111507523721.220	
1,N/A,WRITE_VALUE_SQE,90,21411,0.340,1789111507523721.240	,1789111507523721.580	
1,N/A,NOTIFY_RECORD_SQE,50,34273,0.020,1789111507523721.420	,1789111507523721.440	
1,N/A,NOTIFY_WAIT_SQE,50,34274,2.400,1789111507523721.460	,1789111507523723.860	
1,N/A,NOTIFY_WAIT_SQE,90,21412,0.720,1789111507523721.600	,1789111507523722.320	
1,N/A,NOTIFY_WAIT_SQE,90,21413,0.000,1789111507523722.420	,1789111507523722.420	
1,N/A,NOTIFY_RECORD_SQE,90,21414,0.000,1789111507523722.460	,1789111507523722.460	
1,N/A,SDMA_SQE,90,21415,17.820,1789111507523722.480	,1789111507523740.301	
1,N/A,NOTIFY_RECORD_SQE,50,34275,0.020,1789111507523723.960	,1789111507523723.980	
1,N/A,NOTIFY_WAIT_SQE,90,21416,0.000,1789111507523740.341	,1789111507523740.341	
1,N/A,WRITE_VALUE_SQE,90,21417,0.320,1789111507523740.381	,1789111507523740.701	
1,N/A,NOTIFY_WAIT_SQE,90,21418,0.020,1789111507523740.721	,1789111507523740.741	
1,N/A,WRITE_VALUE_SQE,90,21419,0.340,1789111507523740.761	,1789111507523741.101	
1,N/A,NOTIFY_WAIT_SQE,90,21420,0.700,1789111507523741.121	,1789111507523741.821	
1,N/A,SDMA_SQE,90,21421,4.820,1789111507523752.861	,1789111507523757.681	
1,N/A,NOTIFY_WAIT_SQE,50,34276,4.040,1789111507523754.181	,1789111507523758.221	
1,N/A,NOTIFY_RECORD_SQE,90,21422,0.020,1789111507523757.701	,1789111507523757.721	
1,N/A,WRITE_VALUE_SQE,90,21423,0.340,1789111507523757.741	,1789111507523758.081	
1,N/A,NOTIFY_WAIT_SQE,90,21424,0.020,1789111507523758.101	,1789111507523758.121	
1,N/A,WRITE_VALUE_SQE,90,21425,0.340,1789111507523758.141	,1789111507523758.481	
1,N/A,NOTIFY_RECORD_SQE,50,34277,0.020,1789111507523758.321	,1789111507523758.341	
1,N/A,NOTIFY_WAIT_SQE,50,34278,2.500,1789111507523758.361	,1789111507523760.861	
1,N/A,NOTIFY_WAIT_SQE,90,21426,0.700,1789111507523758.501	,1789111507523759.201	
1,N/A,NOTIFY_WAIT_SQE,90,21427,0.020,1789111507523759.281	,1789111507523759.301	
1,N/A,NOTIFY_RECORD_SQE,90,21428,0.000,1789111507523759.341	,1789111507523759.341	
1,N/A,SDMA_SQE,90,21429,19.060,1789111507523759.361	,1789111507523778.421	
1,N/A,SDMA_SQE,50,34279,17.720,1789111507523760.961	,1789111507523778.681	
1,N/A,NOTIFY_WAIT_SQE,90,21430,0.760,1789111507523778.441	,1789111507523779.201	
1,N/A,NOTIFY_RECORD_SQE,50,34280,0.020,1789111507523778.701	,1789111507523778.721	
1,N/A,WRITE_VALUE_SQE,90,21431,0.320,1789111507523779.301	,1789111507523779.621	
1,N/A,NOTIFY_WAIT_SQE,90,21432,0.000,1789111507523779.661	,1789111507523779.661	
1,N/A,WRITE_VALUE_SQE,90,21433,0.320,1789111507523779.701	,1789111507523780.021	
1,N/A,NOTIFY_WAIT_SQE,90,21434,0.680,1789111507523780.041	,1789111507523780.721	
1,N/A,SDMA_SQE,90,21435,0.920,1789111507523780.821	,1789111507523781.741	
