Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
1,0,266111.5539999998,10997.48,0.0,10997.48,44650.33399999789,321759.5,0,10997.48,3748.75
1,1,71228.29999999987,18678.831999999988,0.0,18678.831999999988,203628.05299999763,293535.0,0,18678.831999999988,211.5
1,2,71199.55199999994,79705.62000000001,0.0,79705.62000000001,179556.09099999027,330461.25,0,79705.62000000001,289.75
1,3,71039.35099999995,87711.49000000002,0.0,87711.49000000002,151129.96999999732,309880.75,0,87711.49000000002,383.75
