Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4975.91,1288,3.863,0.13,43.96,22.001
host,acl,IndexPutV2_Tiling,83.79,4,20.947,15.99,26.15,17.615
host,acl,NonZero_Tiling,4162.2,1664,2.501,0.18,42.56,10.009
host,communication,Notify_Record,14507.73,524,27.687,20.74,180.6,92.326
host,communication,Notify_Wait,8253.25,524,15.75,12.76,59.54,18.748
host,acl,Slice_Tiling,3212.39,512,6.274,1.82,71.29,127.504
host,acl,aclmdlRICaptureGetInfo,1557.78,5504,0.283,0.12,1.93,0.04
host,acl,aclnnAdd,9755.27,1027,9.499,5.74,44.28,5.897
host,acl,aclnnAdds,8388.79,1028,8.16,5.19,36.66,3.536
host,acl,aclnnAny,146.33,11,13.303,7.54,40.43,78.17
host,acl,aclnnArange,3996.58,390,10.248,6.51,64.9,21.208
host,acl,aclnnBitwiseAndTensor,1476.52,68,21.714,9.22,53.05,34.823
host,acl,aclnnBitwiseNot,77.44,9,8.604,7.14,12.42,2.302
host,acl,aclnnCat,7512.01,524,14.336,8.08,37.65,5.892
host,acl,aclnnClampMin,25.95,1,25.95,25.95,25.95,0
host,acl,aclnnConstantPadNd,563.47,36,15.652,10.75,31.55,16.173
host,acl,aclnnCos,31.58,4,7.895,6.25,8.85,1.084
host,acl,aclnnCumsum,30.56,1,30.56,30.56,30.56,0
host,acl,aclnnCumsumGetWorkspaceSize,28.83,1,28.83,28.83,28.83,0
host,acl,aclnnEmbedding,44.44,4,11.11,10.29,12.7,0.924
host,acl,aclnnFlashAttentionScore,4423.39,256,17.279,12.61,73.24,20.003
host,acl,aclnnGeScalar,106.71,8,13.339,9.37,29.98,42.427
host,acl,aclnnIndex,39730.81,1604,24.77,9.05,192.39,645.143
host,acl,aclnnIndexGetWorkspaceSize,7145.76,128,55.826,42.26,138,208.181
host,acl,aclnnIndexPutImpl,17484.01,516,33.884,22.78,100.2,82.23
host,acl,aclnnIndexPutImplGetWorkspaceSize,18022.6,516,34.928,22.64,89.03,54.198
host,acl,aclnnInplaceCopy,18442.73,2191,8.417,4.63,1083.66,534.266
host,acl,aclnnInplaceCopyGetWorkspaceSize,440.1,47,9.364,4.59,39.19,43.178
host,acl,aclnnInplaceFillScalar,146.99,5,29.398,8.36,101.61,1321.615
host,acl,aclnnInplaceMaskedFillScalar,193.46,9,21.496,8.94,42.24,114.641
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,86.5,5,17.3,12.88,28.04,30.089
host,acl,aclnnInplaceOne,547.88,64,8.561,6.39,15.52,1.629
host,acl,aclnnInplaceZero,227.09,21,10.814,7.07,34.25,37.092
host,acl,aclnnLeScalar,19.14,2,9.57,7.68,11.46,3.572
host,acl,aclnnLogicalNot,2133.55,256,8.334,5.62,67.88,15.831
host,acl,aclnnLtScalar,87.22,9,9.691,6.88,13.1,2.917
