Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::expand_as,"8;
4,8",,3.94,13.78,0,0,0,0
aten::expand,"8;
;
",,4.91,9.84,0,0,0,0
aten::as_strided,"8;
;
;
",,4.93,4.93,0,0,0,0
aten::to,"4,8;
;
;
;
",,1.63,1.63,0,0,0,0
aten::bitwise_not,"4,8",,33.81,42.53,0,1.42,0,0
empty_tensor,,,3.76,3.76,0,0,0,0
aclnnBitwiseNot,,,4.96,4.96,1.42,1.42,0,0
aten::masked_fill,"4,8;
4,8;
",,62.46,152.34,0,84.62175,0,0
aten::clone,"4,8;
",,5.51,25.54,0,1.9,0,0
empty_tensor,,,3.26,3.26,0,0,0,0
aten::copy_,"4,8;
4,8;
",,12.28,16.77,0,1.9,0,0
aclnnInplaceCopy,,,4.49,4.49,1.9,1.9,0,0
aten::masked_fill_,"4,8;
4,8;
",,58.41,64.34,0,82.72175,0,0
aclnnInplaceMaskedFillScalar,,,5.93,5.93,82.72175,82.72175,0,0
aten::max,"4,8;
;
",,19.26,27.89,0,4.12,0,0
empty_tensor,,,3.66,3.66,0,0,0,0
empty_tensor,,,3.11,3.11,0,0,0,0
aclnnMaxDim,,,1.86,1.86,4.12,4.12,0,0
aten::lt,"4;
",,11.89,18.0,0,2.82025,0,0
empty_tensor,,,2.55,2.55,0,0,0,0
aclnnLtScalar,,,3.56,3.56,2.82025,2.82025,0,0
aten::any,4,,11.49,15.9,0,2.28,0,0
empty_tensor,,,2.57,2.57,0,0,0,0
aclnnAny,,,1.84,1.84,2.28,2.28,0,0
aten::is_nonzero,,,1.86,65.34,0,0,0,0
aten::item,,,3.22,63.48,0,0,0,0
aten::_local_scalar_dense,,,60.26,60.26,0,0,0,0
aten::to,"4,8;
;
;
;
",,4.19,37.17,0,1.22,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,6.04,32.98,0,1.22,0,0
aten::empty_strided,";
;
;
;
;
",,7.06,9.23,0,0,0,0
empty_tensor,,,2.17,2.17,0,0,0,0
aten::copy_,"4,8;
4,8;
",,12.79,17.71,0,1.22,0,0
aclnnInplaceCopy,,,4.92,4.92,1.22,1.22,0,0
aten::sum,"4,8;
;
;
",,12.54,19.15,0,2.66,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnReduceSum,,,3.48,3.48,2.66,2.66,0,0
aten::max,4,,13.42,20.6,0,2.46025,0,0
empty_tensor,,,3.08,3.08,0,0,0,0
aclnnMax,,,4.1,4.1,2.46025,2.46025,0,0
aten::item,,,1.87,58.69,0,0,0,0
aten::_local_scalar_dense,,,56.82,56.82,0,0,0,0
aten::to,"4,8;
;
;
;
",,4.46,42.87,0,1.22,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,5.41,38.41,0,1.22,0,0
aten::empty_strided,";
;
;
;
;
",,6.94,10.66,0,0,0,0
empty_tensor,,,3.72,3.72,0,0,0,0
aten::copy_,"4,8;
4,8;
",,16.77,22.34,0,1.22,0,0
aclnnInplaceCopy,,,5.57,5.57,1.22,1.22,0,0
aten::sum,"4,8;
;
;
",,5.66,27.17,0,2.64,0,0
aten::sum,"4,8;
;
;
",,13.28,21.51,0,2.64,0,0
empty_tensor,,,4.07,4.07,0,0,0,0
aclnnReduceSum,,,4.16,4.16,2.64,2.64,0,0
aten::le,"4;
",,9.67,15.44,0,2.48,0,0
empty_tensor,,,2.41,2.41,0,0,0,0
aclnnLeScalar,,,3.36,3.36,2.48,2.48,0,0
aten::any,4,,11.92,18.78,0,2.14,0,0
empty_tensor,,,2.95,2.95,0,0,0,0
aclnnAny,,,3.91,3.91,2.14,2.14,0,0
aten::is_nonzero,,,1.75,46.33,0,0,0,0
aten::item,,,1.63,44.58,0,0,0,0
aten::_local_scalar_dense,,,42.95,42.95,0,0,0,0
aten::max,4,,12.39,20.08,0,1.88,0,0
empty_tensor,,,3.28,3.28,0,0,0,0
aclnnMax,,,4.41,4.41,1.88,1.88,0,0
aten::item,,,1.75,40.38,0,0,0,0
aten::_local_scalar_dense,,,38.63,38.63,0,0,0,0
aten::arange,";
;
;
;
",,14.39,22.28,0,4.50025,0,0
empty_tensor,,,3.54,3.54,0,0,0,0
aclnnArange,,,4.35,4.35,4.50025,4.50025,0,0
aten::slice,"4;
;
;
;
",,5.9,10.5,0,0,0,0
aten::as_strided,"4;
;
;
",,4.6,4.6,0,0,0,0
aten::zero_,4,,11.69,14.97,0,1.32,0,0
aclnnInplaceZero,,,3.28,3.28,1.32,1.32,0,0
aten::to,"4,8;
;
;
;
",,2.57,27.21,0,1.18025,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,4.47,24.64,0,1.18025,0,0
aten::empty_strided,";
;
;
;
;
",,5.23,6.96,0,0,0,0
empty_tensor,,,1.73,1.73,0,0,0,0
aten::copy_,"4,8;
4,8;
",,10.44,13.21,0,1.18025,0,0
aclnnInplaceCopy,,,2.77,2.77,1.18025,1.18025,0,0
aten::cumsum,"4,8;
;
",,3.04,67.42,0,73.8815,0,0
aten::cumsum,"4,8;
;
",,57.25,64.38,0,73.8815,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aclnnCumsum,,,3.95,3.95,73.8815,73.8815,0,0
aten::sub,"4,8;
;
",,21.08,32.65,0,3.0,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aten::item,,,1.28,4.8,0,0,0,0
aten::_local_scalar_dense,,,3.52,3.52,0,0,0,0
aclnnSubs,,,3.37,3.37,3.0,3.0,0,0
aten::clamp_min,"4,8;
",,16.26,23.15,0,5.4,0,0
empty_tensor,,,2.75,2.75,0,0,0,0
aclnnClampMin,,,4.14,4.14,5.4,5.4,0,0
aten::lt,"4,8;
",,11.02,18.08,0,2.34,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnLtScalar,,,3.93,3.93,2.34,2.34,0,0
aten::any,"4,8",,11.56,18.14,0,2.08,0,0
empty_tensor,,,3.26,3.26,0,0,0,0
aclnnAny,,,3.32,3.32,2.08,2.08,0,0
aten::is_nonzero,,,1.59,52.7,0,0,0,0
aten::item,,,1.53,51.11,0,0,0,0
aten::_local_scalar_dense,,,49.58,49.58,0,0,0,0
aten::ge,"4,8;
",,13.12,21.05,0,3.14025,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aclnnGeScalar,,,4.53,4.53,3.14025,3.14025,0,0
aten::any,"4,8",,10.65,15.28,0,2.12,0,0
empty_tensor,,,2.96,2.96,0,0,0,0
aclnnAny,,,1.67,1.67,2.12,2.12,0,0
aten::is_nonzero,,,1.71,39.59,0,0,0,0
aten::item,,,1.53,37.88,0,0,0,0
aten::_local_scalar_dense,,,36.35,36.35,0,0,0,0
aten::ge,"4,8;
",,9.81,17.54,0,2.36,0,0
empty_tensor,,,3.33,3.33,0,0,0,0
aclnnGeScalar,,,4.4,4.4,2.36,2.36,0,0
aten::lt,"4,8;
",,10.22,16.31,0,2.4,0,0
empty_tensor,,,2.89,2.89,0,0,0,0
aclnnLtScalar,,,3.2,3.2,2.4,2.4,0,0
aten::__and__,"4,8;
4,8",,6.44,48.88,0,1.62,0,0
aten::bitwise_and,"4,8;
4,8",,35.55,42.44,0,1.62,0,0
empty_tensor,,,2.98,2.98,0,0,0,0
aclnnBitwiseAndTensor,,,3.91,3.91,1.62,1.62,0,0
aten::sub,"4,8;
;
",,12.63,21.08,0,2.2,0,0
empty_tensor,,,2.57,2.57,0,0,0,0
aten::item,,,1.11,2.11,0,0,0,0
aten::_local_scalar_dense,,,1.0,1.0,0,0,0,0
aclnnSubs,,,3.77,3.77,2.2,2.2,0,0
aten::bitwise_not,"4,8",,10.55,17.19,0,1.22,0,0
empty_tensor,,,2.88,2.88,0,0,0,0
aclnnBitwiseNot,,,3.76,3.76,1.22,1.22,0,0
aten::masked_fill,"4,8;
4,8;
",,5.67,82.33,0,59.24125,0,0
aten::clone,"4,8;
",,4.29,44.38,0,0.56,0,0
empty_tensor,,,4.03,4.03,0,0,0,0
aten::copy_,"4,8;
4,8;
",,31.41,36.06,0,0.56,0,0
aclnnInplaceCopy,,,4.65,4.65,0.56,0.56,0,0
aten::masked_fill_,"4,8;
4,8;
",,28.45,32.28,0,58.68125,0,0
aclnnInplaceMaskedFillScalar,,,3.83,3.83,58.68125,58.68125,0,0
aten::embedding,"18992,5120;
4,8;
;
;
",,17.92,26.71,0,8.62025,0,0
empty_tensor,,,4.46,4.46,0,0,0,0
aclnnEmbedding,,,4.33,4.33,8.62025,8.62025,0,0
aten::unsqueeze,"4,8;
",,5.77,10.67,0,0,0,0
aten::as_strided,"4,8;
;
;
",,4.9,4.9,0,0,0,0
aten::bitwise_not,"4,8,1",,9.86,16.45,0,1.26,0,0
empty_tensor,,,2.8,2.8,0,0,0,0
aclnnBitwiseNot,,,3.79,3.79,1.26,1.26,0,0
aten::masked_fill,"4,8,5120;
4,8,1;
",,8.18,65.21,0,12.78025,0,0
aten::expand,"4,8,1;
;
",,2.92,5.92,0,0,0,0
aten::as_strided,"4,8,1;
;
;
",,3.0,3.0,0,0,0,0
aten::expand,"4,8,5120;
;
",,2.07,4.12,0,0,0,0
aten::as_strided,"4,8,5120;
;
;
",,2.05,2.05,0,0,0,0
aten::clone,"4,8,5120;
",,2.33,31.25,0,1.22025,0,0
empty_tensor,,,4.34,4.34,0,0,0,0
aten::copy_,"4,8,5120;
4,8,5120;
",,20.47,24.58,0,1.22025,0,0
aclnnInplaceCopy,,,4.11,4.11,1.22025,1.22025,0,0
aten::masked_fill_,"4,8,5120;
4,8,1;
",,10.65,15.74,0,11.56,0,0
aclnnInplaceMaskedFillScalar,,,5.09,5.09,11.56,11.56,0,0
c10d::allreduce_,";
;
;
;
;
",,83.39,105.57,0,1634.2925,0,0
record_event,,,8.44,8.44,0.02,0.02,0,0
wait_event,,,2.88,2.88,0.98,0.98,0,0
HcclAllreduce,"4,8,5120",,3.99,5.94,0,1633.2525,0,0
HcclAllreduce,,,1.95,1.95,1633.2525,1633.2525,0,0
record_event,,,3.37,3.37,0.02,0.02,0,0
record_event,,,1.55,1.55,0.02,0.02,0,0
wait_event,,,2.13,2.13,862.717,862.717,0,0
destroy_event,,,1.2,1.2,0,0,0,0
aten::to,"64;
;
;
;
",,2.77,2.77,0,0,0,0
aten::to,"4,8;
;
;
;
",,2.2,40.01,0,1.68,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,6.06,37.81,0,1.68,0,0
aten::empty_strided,";
;
;
;
;
",,7.4,11.01,0,0,0,0
empty_tensor,,,3.61,3.61,0,0,0,0
aten::copy_,"4,8;
4,8;
",,18.18,20.74,0,1.68,0,0
aclnnInplaceCopy,,,2.56,2.56,1.68,1.68,0,0
aten::einsum,";
;
",,22.67,79.88,0,9.8805,0,0
aten::unsqueeze,"64;
",,10.48,14.27,0,0,0,0
aten::as_strided,"64;
;
;
",,3.79,3.79,0,0,0,0
aten::unsqueeze,"64,1;
",,3.76,5.91,0,0,0,0
aten::as_strided,"64,1;
;
;
",,2.15,2.15,0,0,0,0
aten::permute,"64,1,1;
",,5.32,7.17,0,0,0,0
aten::as_strided,"64,1,1;
;
;
",,1.85,1.85,0,0,0,0
aten::unsqueeze,"4,8;
",,1.51,3.22,0,0,0,0
aten::as_strided,"4,8;
;
;
",,1.71,1.71,0,0,0,0
aten::permute,"4,8,1;
",,1.31,2.99,0,0,0,0
aten::as_strided,"4,8,1;
;
;
",,1.68,1.68,0,0,0,0
aten::mul,"1,1,64;
4,8,1",,16.53,23.65,0,9.8805,0,0
empty_tensor,,,5.16,5.16,0,0,0,0
aclnnMul,,,1.96,1.96,9.8805,9.8805,0,0
aten::cat,";
",,18.96,24.32,0,4.34,0,0
empty_tensor,,,3.81,3.81,0,0,0,0
aclnnCat,,,1.55,1.55,4.34,4.34,0,0
aten::cos,"4,8,128",,39.78,45.25,0,3.24,0,0
empty_tensor,,,3.27,3.27,0,0,0,0
aclnnCos,,,2.2,2.2,3.24,3.24,0,0
aten::sin,"4,8,128",,10.43,14.84,0,2.98,0,0
empty_tensor,,,3.29,3.29,0,0,0,0
aclnnSin,,,1.12,1.12,2.98,2.98,0,0
aten::to,"4,8,128;
;
;
;
",,2.52,28.49,0,1.6,0,0
aten::_to_copy,"4,8,128;
;
;
;
;
;
",,4.62,25.97,0,1.6,0,0
aten::empty_strided,";
;
;
;
;
",,5.53,7.49,0,0,0,0
empty_tensor,,,1.96,1.96,0,0,0,0
aten::copy_,"4,8,128;
4,8,128;
",,11.55,13.86,0,1.6,0,0
aclnnInplaceCopy,,,2.31,2.31,1.6,1.6,0,0
aten::to,"4,8,128;
;
;
;
",,2.14,23.36,0,1.74,0,0
aten::_to_copy,"4,8,128;
;
;
;
;
;
",,4.02,21.22,0,1.74,0,0
aten::empty_strided,";
;
;
;
;
",,5.28,6.99,0,0,0,0
empty_tensor,,,1.71,1.71,0,0,0,0
aten::copy_,"4,8,128;
4,8,128;
",,8.56,10.21,0,1.74,0,0
aclnnInplaceCopy,,,1.65,1.65,1.74,1.74,0,0
aten::to,"4,8,5120;
;
;
;
",,4.65,68.25,0,8.26025,0,0
aten::_to_copy,"4,8,5120;
;
;
;
;
;
",,10.25,63.6,0,8.26025,0,0
aten::empty_strided,";
;
;
;
;
",,20.91,23.14,0,0,0,0
empty_tensor,,,2.23,2.23,0,0,0,0
aten::copy_,"4,8,5120;
4,8,5120;
",,21.72,30.21,0,8.26025,0,0
aclnnInplaceCopy,,,8.49,8.49,8.26025,8.26025,0,0
aten::square,"4,8,5120",,3.97,66.69,0,13.14025,0,0
aten::pow,"4,8,5120;
",,4.94,62.72,0,13.14025,0,0
aten::pow,"4,8,5120;
",,21.09,57.78,0,13.14025,0,0
aten::result_type,"4,8,5120;
",,26.36,26.36,0,0,0,0
empty_tensor,,,4.18,4.18,0,0,0,0
aclnnPowTensorScalar,,,6.15,6.15,13.14025,13.14025,0,0
aten::mean,"4,8,5120;
;
;
",,19.91,27.59,0,11.96025,0,0
empty_tensor,,,3.04,3.04,0,0,0,0
aclnnMean,,,4.64,4.64,11.96025,11.96025,0,0
aten::add,"4,8,1;
;
",,22.77,52.78,0,1.58025,0,0
empty_tensor,,,5.03,5.03,0,0,0,0
aten::item,,,2.85,18.8,0,0,0,0
aten::_local_scalar_dense,,,15.95,15.95,0,0,0,0
aclnnAdds,,,6.18,6.18,1.58025,1.58025,0,0
aten::rsqrt,"4,8,1",,2.09,47.42,0,1.16,0,0
aten::rsqrt,"4,8,1",,25.48,45.33,0,1.16,0,0
empty_tensor,,,5.17,5.17,0,0,0,0
aclnnRsqrt,,,14.68,14.68,1.16,1.16,0,0
aten::mul,"4,8,5120;
4,8,1",,22.11,31.59,0,8.7,0,0
empty_tensor,,,5.52,5.52,0,0,0,0
aclnnMul,,,3.96,3.96,8.7,8.7,0,0
aten::to,"4,8,5120;
;
;
;
",,5.29,57.91,0,7.22025,0,0
aten::_to_copy,"4,8,5120;
;
;
;
;
;
",,16.36,52.62,0,7.22025,0,0
aten::empty_strided,";
;
;
;
;
",,5.44,7.46,0,0,0,0
empty_tensor,,,2.02,2.02,0,0,0,0
aten::copy_,"4,8,5120;
4,8,5120;
",,13.38,28.8,0,7.22025,0,0
aclnnInplaceCopy,,,15.42,15.42,7.22025,7.22025,0,0
aten::mul,"5120;
4,8,5120",,16.97,45.6,0,6.96025,0,0
empty_tensor,,,23.76,23.76,0,0,0,0
aclnnMul,,,4.87,4.87,6.96025,6.96025,0,0
aten::linear,"4,8,5120;
1024,5120;
",,11.75,97.24,0,16.54025,0,16.54025
aten::linear,"4,8,5120;
1024,5120;
",,13.26,85.49,0,16.54025,0,16.54025
aten::t,"1024,5120",,7.79,26.83,0,0,0,0
aten::transpose,"1024,5120;
;
",,12.02,19.04,0,0,0,0
aten::as_strided,"1024,5120;
;
;
",,7.02,7.02,0,0,0,0
aten::matmul,"4,8,5120;
5120,1024",,28.03,45.4,0,16.54025,0,16.54025
empty_tensor,,,11.07,11.07,0,0,0,0
aclnnMatmul,,,6.3,6.3,16.54025,16.54025,16.54025,16.54025
aten::view,"4,8,1024;
",,14.98,14.98,0,0,0,0
aten::linear,"4,8,5120;
128,5120;
",,11.51,50.32,0,13.42025,0,13.42025
aten::linear,"4,8,5120;
128,5120;
",,2.77,38.81,0,13.42025,0,13.42025
aten::t,"128,5120",,2.83,12.0,0,0,0,0
aten::transpose,"128,5120;
;
",,5.76,9.17,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,3.41,3.41,0,0,0,0
aten::matmul,"4,8,5120;
5120,128",,14.32,24.04,0,13.42025,0,13.42025
empty_tensor,,,4.24,4.24,0,0,0,0
aclnnMatmul,,,5.48,5.48,13.42025,13.42025,13.42025,13.42025
aten::view,"4,8,128;
",,11.92,11.92,0,0,0,0
aten::linear,"4,8,5120;
128,5120;
",,3.25,53.41,0,11.30025,0,11.30025
aten::linear,"4,8,5120;
128,5120;
",,2.26,50.16,0,11.30025,0,11.30025
aten::t,"128,5120",,8.83,20.31,0,0,0,0
aten::transpose,"128,5120;
;
",,7.82,11.48,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,3.66,3.66,0,0,0,0
aten::matmul,"4,8,5120;
5120,128",,10.77,27.59,0,11.30025,0,11.30025
empty_tensor,,,10.73,10.73,0,0,0,0
aclnnMatmul,,,6.09,6.09,11.30025,11.30025,11.30025,11.30025
aten::view,"4,8,128;
",,4.24,4.24,0,0,0,0
aten::to,"4,8,8,128;
;
;
;
",,10.36,75.92,0,4.92,0,0
aten::_to_copy,"4,8,8,128;
;
;
;
;
;
",,9.91,65.56,0,4.92,0,0
aten::empty_strided,";
;
;
;
;
",,19.74,24.34,0,0,0,0
empty_tensor,,,4.6,4.6,0,0,0,0
aten::copy_,"4,8,8,128;
4,8,8,128;
",,18.64,31.31,0,4.92,0,0
aclnnInplaceCopy,,,12.67,12.67,4.92,4.92,0,0
aten::square,"4,8,8,128",,10.05,73.84,0,9.28,0,0
aten::pow,"4,8,8,128;
",,3.29,63.79,0,9.28,0,0
aten::pow,"4,8,8,128;
",,25.41,60.5,0,9.28,0,0
aten::result_type,"4,8,8,128;
",,5.18,5.18,0,0,0,0
empty_tensor,,,9.84,9.84,0,0,0,0
aclnnPowTensorScalar,,,20.07,20.07,9.28,9.28,0,0
aten::mean,"4,8,8,128;
;
;
",,24.02,31.15,0,9.16,0,0
empty_tensor,,,4.26,4.26,0,0,0,0
aclnnMean,,,2.87,2.87,9.16,9.16,0,0
aten::add,"4,8,8,1;
;
",,22.48,34.19,0,1.42,0,0
empty_tensor,,,2.77,2.77,0,0,0,0
aten::item,,,3.04,5.75,0,0,0,0
