Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
2,0,92613.7339999999,125262.88600000001,0.0,125262.88600000001,48363.75999999589,266240.5,0,125262.88600000001,1810.5
2,1,53782.95199999994,201291.47899999993,0.0,201291.47899999993,78121.46599999788,333196.0,0,201291.47899999993,382.25
2,2,53848.0320000001,116965.32999999999,0.0,116965.32999999999,139851.34499999814,310664.75,0,116965.32999999999,369.0
2,3,53972.04000000012,165197.13700000005,0.0,165197.13700000005,89098.9019999989,308268.0,0,165197.13700000005,428.5
