Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,114.49,4,28.623,15.29,50.42,173.173
host,acl,IndexCheck_Tiling,4013.15,1288,3.116,0.18,15.17,9.307
host,acl,IndexPutV2_Tiling,44.01,4,11.002,8.27,13.26,3.214
host,acl,NonZero_Tiling,3503.65,1664,2.106,0.23,11.79,3.776
host,communication,Notify_Record,12559.85,524,23.969,19.69,65.95,14.712
host,communication,Notify_Wait,7566.19,524,14.439,11.47,58.64,7.091
host,acl,Slice_Tiling,2438.83,512,4.763,2.1,35.39,36.299
host,acl,aclmdlRICaptureGetInfo,1425.97,5504,0.259,0.12,1.01,0.029
host,acl,aclnnAdd,9793.82,1027,9.536,6.73,47.62,6.04
host,acl,aclnnAdds,8720.61,1028,8.483,6.28,46.22,3.368
host,acl,aclnnAny,146.44,11,13.313,9.08,29.65,33.506
host,acl,aclnnArange,3789.63,390,9.717,7.32,24.51,1.186
host,acl,aclnnBitwiseAndTensor,616.51,68,9.066,7.86,14.06,0.735
host,acl,aclnnBitwiseNot,83.28,9,9.253,7.22,13.78,3.004
host,acl,aclnnCat,6496.72,520,12.494,6.77,44.03,14.713
host,acl,aclnnClampMin,29.3,1,29.3,29.3,29.3,0
host,acl,aclnnConstantPadNd,507.15,36,14.088,10.99,22.39,5.595
host,acl,aclnnCos,36.06,4,9.015,7.18,10.98,1.838
host,acl,aclnnCumsum,28.32,1,28.32,28.32,28.32,0
host,acl,aclnnCumsumGetWorkspaceSize,26.9,1,26.9,26.9,26.9,0
host,acl,aclnnEmbedding,60.82,4,15.205,9.64,28.14,57.705
host,acl,aclnnFlashAttentionScore,4319.58,256,16.873,13.47,93.39,30.387
host,acl,aclnnGeScalar,116.39,8,14.549,9.36,37.45,77.206
host,acl,aclnnIndex,36734.19,1604,22.902,10.33,226,621.404
host,acl,aclnnIndexGetWorkspaceSize,7483.3,128,58.463,45.19,219.35,493.374
host,acl,aclnnIndexPutImpl,17039.36,516,33.022,23.86,189.57,96.473
host,acl,aclnnIndexPutImplGetWorkspaceSize,16466.88,516,31.913,24.55,70.36,17.842
host,acl,aclnnInplaceCopy,18004.03,2185,8.24,5.18,44.22,4.646
host,acl,aclnnInplaceCopyGetWorkspaceSize,368.68,45,8.193,4.87,20.11,16.24
host,acl,aclnnInplaceFillScalar,94.5,2,47.25,32.52,61.98,216.973
host,acl,aclnnInplaceMaskedFillScalar,145.83,9,16.203,8.66,28.45,34.793
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,74.56,5,14.912,12.79,16.57,1.825
host,acl,aclnnInplaceOne,568.85,67,8.49,6.01,12.81,1.937
host,acl,aclnnInplaceZero,109.45,9,12.161,9.15,25.86,24.639
host,acl,aclnnLeScalar,24.58,2,12.29,9.93,14.65,5.57
host,acl,aclnnLogicalNot,2164.03,256,8.453,7.38,12.14,0.31
host,acl,aclnnLtScalar,107.15,9,11.906,8.47,21.56,13.906
host,acl,aclnnLtTensor,1778.18,192,9.261,6.84,37.69,4.516
host,acl,aclnnMatmul,16957.96,1796,9.442,6.05,64.14,4.535
host,acl,aclnnMax,132.15,9,14.683,10.99,31.3,36.104
host,acl,aclnnMaxDim,23.53,1,23.53,23.53,23.53,0
host,acl,aclnnMean,11551.14,1028,11.237,8.56,43.32,2.864
host,acl,aclnnMul,28258.39,3340,8.461,5.52,37.4,3.132
host,acl,aclnnNeg,6055.78,512,11.828,7.13,39.54,10.314
host,acl,aclnnNonzero,81418.99,64,1272.172,112.76,3051.84,364130.993
host,acl,aclnnNonzeroGetWorkspaceSize,1887.88,64,29.498,27.45,50.75,9.464
host,acl,aclnnNonzeroV2,306126.09,768,398.602,60.92,2537.62,325606.654
host,acl,aclnnNonzeroV2GetWorkspaceSize,15250.43,768,19.857,14.22,52.05,25.849
host,acl,aclnnPowTensorScalar,9354.59,1028,9.1,5.8,62.8,5.515
host,acl,aclnnReduceSum,47.74,3,15.913,11.46,24.05,33.201
host,acl,aclnnRsqrt,7395.25,1028,7.194,5.18,12.06,1.07
host,acl,aclnnSWhere,32.85,3,10.95,9.6,13.47,3.181
host,acl,aclnnSilu,2141.01,256,8.363,6.25,14.63,0.963
host,acl,aclnnSin,38.71,4,9.678,9,11.44,1.039
host,acl,aclnnSubs,72.15,5,14.43,9.73,24.75,33.004
host,acl,aclnnTril,515.99,64,8.062,6.26,12.23,0.842
host,acl,aclrtCreateEventExWithFlag,2300.78,1304,1.764,0.54,23.26,2.376
host,acl,aclrtCtxSetSysParamOpt,17244.04,36246,0.476,0.17,43.13,0.19
host,acl,aclrtDestroyEvent,1068.66,1185,0.902,0.49,2.56,0.122
host,acl,aclrtFree,31.63,4,7.908,6.41,10.74,2.89
host,acl,aclrtGetCurrentContext,226.09,524,0.431,0.29,0.89,0.004
host,acl,aclrtGetDeviceCount,3.65,2,1.825,1.37,2.28,0.207
host,acl,aclrtGetHardwareSyncAddr,971.76,2175,0.447,0.24,1.63,0.024
host,acl,aclrtGetResInCurrentThread,1115.08,3054,0.365,0.1,2.01,0.076
host,acl,aclrtGetStreamAttribute,5369.67,19171,0.28,0.17,37.29,0.089
host,acl,aclrtLaunchKernelWithHostArgs,122790.44,23197,5.293,2.06,66.9,3.444
host,acl,aclrtMallocWithCfg,70.41,4,17.603,10.34,24.12,24.963
host,acl,aclrtMemcpy,17397.36,857,20.3,14.82,85.96,23.293
host,acl,aclrtMemcpyAsync,284.26,45,6.317,2.77,16.76,7.7
host,acl,aclrtQueryEventStatus,209.31,405,0.517,0.28,3.86,0.046
host,acl,aclrtRecordEvent,11065.76,1828,6.053,2.95,50.44,5.425
host,acl,aclrtRecordNotify,4970.04,1048,4.742,3.49,9.8,0.71
host,acl,aclrtStreamGetId,339.59,1048,0.324,0.15,0.77,0.007
host,acl,aclrtStreamWaitEvent,6680.97,1304,5.123,4.18,35.37,1.479
host,acl,aclrtSynchronizeDeviceWithTimeout,2915.43,6,485.905,18.17,998.86,157221.484
host,acl,aclrtSynchronizeStream,335734.55,833,403.043,3.53,2971.77,370694.263
host,acl,aclrtSynchronizeStreamWithTimeout,9982.25,856,11.662,1.69,2565.48,18357.139
host,acl,aclrtWaitAndResetNotify,5492.16,1572,3.494,1.08,11.33,2.581
host,acl,hcom_allGather_,549.51,4,137.378,126.33,146.93,58.424
host,acl,hcom_allReduce_,70052.62,516,135.761,112.28,526.97,532.469
host,acl,hcom_broadcast_,676.78,4,169.195,159.41,180.43,55.907
host,node,launch,582081.24,23721,24.539,2.56,3010.85,19663.252
