Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,N/A,PROFILING_ENABLE,48,5,0.000,1789112789461259.028	,1789112789461259.028	
4,OnesLike_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,5803,1.100,1789112789469192.407	,1789112789469193.507	
4,N/A,EVENT_RECORD,47,5804,0.020,1789112789469210.187	,1789112789469210.207	
4,N/A,EVENT_WAIT,45,24534,0.020,1789112789469215.427	,1789112789469215.447	
4,N/A,NOTIFY_RECORD,45,24535,0.100,1789112789469398.831	,1789112789469398.931	
4,N/A,NOTIFY_RECORD,10,35618,0.080,1789112789469478.692	,1789112789469478.772	
4,N/A,NOTIFY_WAIT,10,35619,62.621,1789112789469480.892	,1789112789469543.514	
4,N/A,NOTIFY_WAIT,12,35618,0.020,1789112789469482.752	,1789112789469482.772	
4,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35619,506.390,1789112789469495.873	,1789112789470002.263	
4,N/A,NOTIFY_WAIT,45,24536,8765.055,1789112789469507.313	,1789112789478272.368	
4,N/A,NOTIFY_RECORD_SQE,91,17809,0.000,1789112789469542.514	,1789112789469542.514	
4,N/A,EVENT_WAIT,47,5805,8673.653,1789112789469599.955	,1789112789478273.608	
4,N/A,NOTIFY_WAIT_SQE,90,55073,0.020,1789112789469781.378	,1789112789469781.398	
4,N/A,SDMA_SQE,90,55074,0.700,1789112789469781.478	,1789112789469782.178	
4,N/A,SDMA_SQE,90,55075,0.700,1789112789469782.198	,1789112789469782.898	
4,N/A,WRITE_VALUE_SQE,90,55076,0.340,1789112789469782.918	,1789112789469783.258	
4,N/A,NOTIFY_WAIT_SQE,90,55077,0.020,1789112789469783.278	,1789112789469783.298	
4,N/A,SDMA_SQE,90,55078,0.660,1789112789469783.318	,1789112789469783.978	
4,N/A,WRITE_VALUE_SQE,90,55079,0.340,1789112789469783.998	,1789112789469784.338	
4,N/A,NOTIFY_WAIT_SQE,90,55080,0.780,1789112789469784.358	,1789112789469785.138	
4,N/A,SDMA_SQE,90,55081,0.520,1789112789469785.238	,1789112789469785.758	
4,N/A,WRITE_VALUE_SQE,90,55082,0.960,1789112789469785.778	,1789112789469786.738	
4,N/A,NOTIFY_WAIT_SQE,90,55083,8477.669,1789112789469786.758	,1789112789478264.428	
4,N/A,SDMA_SQE,90,55084,1.160,1789112789478264.528	,1789112789478265.688	
4,N/A,WRITE_VALUE_SQE,90,55085,0.960,1789112789478265.708	,1789112789478266.668	
4,N/A,NOTIFY_WAIT_SQE,90,55086,0.020,1789112789478266.688	,1789112789478266.708	
4,N/A,SDMA_SQE,90,55087,0.560,1789112789478266.728	,1789112789478267.288	
4,N/A,WRITE_VALUE_SQE,90,55088,1.000,1789112789478267.308	,1789112789478268.308	
4,N/A,NOTIFY_WAIT_SQE,90,55089,0.020,1789112789478268.328	,1789112789478268.348	
4,N/A,SDMA_SQE,90,55090,1.160,1789112789478268.368	,1789112789478269.528	
4,N/A,WRITE_VALUE_SQE,90,55091,1.000,1789112789478269.548	,1789112789478270.548	
4,N/A,NOTIFY_WAIT_SQE,90,55092,0.020,1789112789478270.568	,1789112789478270.588	
