Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,N/A,PROFILING_ENABLE,48,5,0.000,1789112095154159.164	,1789112095154159.164	
3,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35522,2.040,1789112095162497.190	,1789112095162499.230	
3,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35523,1.920,1789112095162533.011	,1789112095162534.931	
3,N/A,MEMCPY_ASYNC,47,35524,0.760,1789112095162872.638	,1789112095162873.398	
3,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,35525,1.420,1789112095162964.500	,1789112095162965.920	
3,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,35526,1.240,1789112095162977.080	,1789112095162978.320	
3,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,35527,1.480,1789112095162988.160	,1789112095162989.640	
3,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,35528,1.340,1789112095162990.340	,1789112095162991.680	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35529,1.280,1789112095163148.143	,1789112095163149.423	
3,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35530,2.820,1789112095163248.685	,1789112095163251.505	
3,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35531,2.720,1789112095163274.486	,1789112095163277.206	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35532,1.540,1789112095163293.426	,1789112095163294.966	
3,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35533,8.180,1789112095163525.871	,1789112095163534.051	
3,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35534,1.400,1789112095163604.773	,1789112095163606.173	
3,N/A,MEMCPY_ASYNC,47,35535,0.700,1789112095163685.874	,1789112095163686.574	
3,MaskedFill,AI_CPU,47,35536,84.421,1789112095163794.856	,1789112095163879.278	
3,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,35537,2.340,1789112095163879.298	,1789112095163881.638	
3,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,35538,1.400,1789112095163881.658	,1789112095163883.058	
3,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35539,3.340,1789112095163883.078	,1789112095163886.418	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35540,1.320,1789112095163888.618	,1789112095163889.938	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35541,1.200,1789112095164116.903	,1789112095164118.103	
3,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35542,2.080,1789112095164140.583	,1789112095164142.663	
3,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35543,1.720,1789112095164175.184	,1789112095164176.904	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35544,1.220,1789112095164445.889	,1789112095164447.109	
3,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35545,1.880,1789112095164482.470	,1789112095164484.350	
3,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35546,2.280,1789112095164498.570	,1789112095164500.850	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35547,1.300,1789112095164531.311	,1789112095164532.611	
3,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35548,1.460,1789112095164620.613	,1789112095164622.073	
3,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35549,4.660,1789112095164724.735	,1789112095164729.395	
3,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,35550,1.440,1789112095164762.336	,1789112095164763.776	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35551,1.180,1789112095164796.176	,1789112095164797.356	
3,Cumsum,AI_CPU,47,35552,82.821,1789112095164928.219	,1789112095165011.041	
3,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35553,2.920,1789112095165011.061	,1789112095165013.981	
3,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,35554,5.140,1789112095165014.661	,1789112095165019.801	
3,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35555,2.820,1789112095165042.941	,1789112095165045.761	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,35556,3.240,1789112095165071.942	,1789112095165075.182	
3,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35557,3.040,1789112095165181.964	,1789112095165185.004	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,35558,2.380,1789112095165186.344	,1789112095165188.724	
3,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35559,2.580,1789112095165296.026	,1789112095165298.606	
3,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35560,2.280,1789112095165298.646	,1789112095165300.926	
3,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,35561,1.600,1789112095165381.208	,1789112095165382.808	
