Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
3,0,64130.67,177043.807,0.0,177043.807,38149.564000000835,279324.0,0,177043.807,1077.5
3,1,47854.742999999966,189921.57599999997,0.0,189921.57599999997,74645.28299999781,312421.75,0,189921.57599999997,211.25
3,2,46762.90200000017,177523.58800000005,0.0,177523.58800000005,74697.08399999765,298983.75,0,177523.58800000005,226.5
3,3,46910.454999999994,162666.01200000005,0.0,162666.01200000005,79056.0199999978,288632.5,0,162666.01200000005,208.75
