Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4417.27,1288,3.43,0.12,42.26,14.957
host,acl,IndexPutV2_Tiling,47.41,4,11.853,11.39,12.31,0.2
host,acl,NonZero_Tiling,3536.54,1664,2.125,0.19,27.74,4.69
host,communication,Notify_Record,14327.11,557,25.722,17.51,88.04,28.619
host,communication,Notify_Wait,8923.51,557,16.021,13.45,42.56,4.441
host,acl,Slice_Tiling,2436.79,512,4.759,1.85,38.09,45.809
host,acl,aclmdlRICaptureGetInfo,1678.62,5850,0.287,0.12,3.64,0.048
host,acl,aclnnAdd,9306.4,1027,9.062,6.4,66.26,4.504
host,acl,aclnnAdds,8365.71,1028,8.138,6.01,41.08,2.515
host,acl,aclnnAny,208.99,19,10.999,8.99,15.09,2.348
host,acl,aclnnArange,3443.26,386,8.92,6.48,37.46,2.925
host,acl,aclnnBitwiseAndTensor,1512.09,68,22.237,9.3,100.77,99.188
host,acl,aclnnBitwiseNot,85.94,9,9.549,8.01,15.5,4.929
host,acl,aclnnCat,7212.47,520,13.87,8.45,45.98,6.971
host,acl,aclnnClampMin,11.48,1,11.48,11.48,11.48,0
host,acl,aclnnConstantPadNd,531.07,36,14.752,11.35,43.17,26.559
host,acl,aclnnCos,39.93,4,9.983,8.71,11.34,1.397
host,acl,aclnnCumsum,24.75,1,24.75,24.75,24.75,0
host,acl,aclnnCumsumGetWorkspaceSize,19.82,1,19.82,19.82,19.82,0
host,acl,aclnnEmbedding,42.02,4,10.505,9.46,11.2,0.47
host,acl,aclnnFlashAttentionScore,4251.11,256,16.606,12.55,74.59,16.048
host,acl,aclnnGeScalar,138.56,12,11.547,9.19,29.63,30.167
host,acl,aclnnIndex,37237.46,1609,23.143,9.83,222.76,597.582
host,acl,aclnnIndexGetWorkspaceSize,7214.96,128,56.367,44.16,141.2,137.847
host,acl,aclnnIndexPutImpl,16967.41,516,32.883,23,87.77,38.328
host,acl,aclnnIndexPutImplGetWorkspaceSize,16656.49,516,32.28,23.93,69.22,18.759
host,acl,aclnnInplaceCopy,17576.26,2190,8.026,5.07,41.6,4.075
host,acl,aclnnInplaceCopyGetWorkspaceSize,413.39,47,8.796,4.76,41.95,38.512
host,acl,aclnnInplaceFillScalar,85.92,5,17.184,6.29,48.19,250.599
host,acl,aclnnInplaceMaskedFillScalar,139.06,9,15.451,8.11,33.49,49.917
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,88,5,17.6,10.27,38.63,114.608
host,acl,aclnnInplaceOne,720.33,68,10.593,7.06,89.67,124.637
host,acl,aclnnInplaceZero,318.33,25,12.733,2.14,39.26,73.457
host,acl,aclnnLeScalar,20.18,2,10.09,8.63,11.55,2.132
host,acl,aclnnLogicalNot,2027.82,256,7.921,5.74,33.52,2.969
host,acl,aclnnLtScalar,126.26,13,9.712,8.12,13.88,2.285
host,acl,aclnnLtTensor,1673.75,192,8.717,7.78,13.99,0.56
host,acl,aclnnMatmul,15907.44,1796,8.857,6.56,53.59,2.944
host,acl,aclnnMax,115.71,9,12.857,10.57,17.23,5.039
host,acl,aclnnMaxDim,20.03,1,20.03,20.03,20.03,0
host,acl,aclnnMean,10806.16,1028,10.512,7.97,29.37,1.867
host,acl,aclnnMul,27402.88,3340,8.204,5.63,52.78,5.326
host,acl,aclnnNeg,6772.28,512,13.227,11.14,29.58,2.471
host,acl,aclnnNonzero,95528.31,64,1492.63,92.57,7574.05,1320464.056
host,acl,aclnnNonzeroGetWorkspaceSize,1962.23,64,30.66,25.12,90.32,72.084
host,acl,aclnnNonzeroV2,319685.24,768,416.257,59.43,7981.11,418467.275
host,acl,aclnnNonzeroV2GetWorkspaceSize,15123.21,768,19.692,13.5,42.41,24.396
host,acl,aclnnPowTensorScalar,8824.96,1028,8.585,5.36,42.18,3.067
host,acl,aclnnReduceSum,34.63,2,17.315,11.47,23.16,34.164
host,acl,aclnnRsqrt,7278.05,1028,7.08,5.02,31.03,1.553
host,acl,aclnnSWhere,32.92,3,10.973,9.42,13.01,2.265
host,acl,aclnnSilu,2110.32,256,8.243,6.31,54.34,10.186
host,acl,aclnnSin,36.83,4,9.208,8.26,10.94,1.053
host,acl,aclnnSubs,48.85,5,9.77,8.45,12.17,1.616
host,acl,aclnnTril,549.08,64,8.579,6.51,48.85,26.044
host,acl,aclnnUnique2,1019.55,4,254.888,227.06,311.38,1099.916
host,acl,aclnnUnique2GetWorkspaceSize,64.42,4,16.105,14.4,18.2,2.353
host,acl,aclrtCreateEventExWithFlag,2748.11,1370,2.006,0.62,27.28,2.797
host,acl,aclrtCtxSetSysParamOpt,16852.21,36336,0.464,0.17,35.94,0.167
host,acl,aclrtDestroyEvent,2388.32,1900,1.257,0.28,148.17,14.718
host,acl,aclrtFree,100.07,20,5.004,3.24,9.32,2.959
host,acl,aclrtGetCurrentContext,247.92,557,0.445,0.28,1.07,0.009
host,acl,aclrtGetDeviceCount,7.1,2,3.55,3.28,3.82,0.073
host,acl,aclrtGetHardwareSyncAddr,956.06,2182,0.438,0.24,1.45,0.02
host,acl,aclrtGetResInCurrentThread,1180.98,3066,0.385,0.1,16.74,0.177
host,acl,aclrtGetStreamAttribute,5267.71,19282,0.273,0.16,3.34,0.003
host,acl,aclrtLaunchKernelWithHostArgs,121643.47,24236,5.019,2,57.39,3.247
host,acl,aclrtMallocWithCfg,216.07,20,10.803,5.89,26.15,34.921
host,acl,aclrtMemcpy,19134.96,951,20.121,14.01,136.08,52.514
host,acl,aclrtMemcpyAsync,368.57,51,7.227,3.36,19.91,19.574
host,acl,aclrtQueryEventStatus,615.35,1087,0.566,0.35,2.57,0.016
host,acl,aclrtRecordEvent,11845.48,1927,6.147,2.87,37.42,6.495
host,acl,aclrtRecordNotify,5363.82,1114,4.815,3.48,25.55,1.191
host,acl,aclrtStreamGetId,426.41,1114,0.383,0.19,0.9,0.02
host,acl,aclrtStreamWaitEvent,6933.09,1370,5.061,4.01,28.94,1.43
host,acl,aclrtSynchronizeDeviceWithTimeout,20273.98,6,3378.997,54.56,16061.4,32446818.719
host,acl,aclrtSynchronizeStream,371572.57,891,417.029,1.63,7888.71,532226.872
host,acl,aclrtSynchronizeStreamWithTimeout,16422.36,896,18.329,1.11,2335.12,24218.566
host,acl,aclrtWaitAndResetNotify,5828.25,1671,3.488,1.11,30.21,4.107
host,acl,hcom_allGather_,642.38,4,160.595,141.82,188.21,315.515
host,acl,hcom_allReduce_,77608.15,533,145.606,100.15,351.9,477.835
host,acl,hcom_broadcast_,3110.99,20,155.55,114.63,364.73,2896.141
host,node,launch,620724.14,24793,25.036,2.44,7928.96,26168.524
