Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
7,allreduceAicpuKernel,AI_CPU,533,107879.996,168.844,202.401,533.551,29.183
7,IndexPut,AI_CPU,512,83226.141,133.883,162.551,411.188,22.514
7,MatMulV2,AI_CORE,1796,40459.039,9.62,22.527,175.904,10.945
7,Index,AI_CPU,128,27141.42,180.264,212.042,359.127,7.342
7,Mul,AI_VECTOR_CORE,3340,16235.059,1.36,4.861,14.24,4.392
7,Index,AI_VECTOR_CORE,1481,12510.716,6.74,8.447,20.161,3.384
7,Pows,AI_VECTOR_CORE,1028,8941.688,1.62,8.698,18.181,2.419
7,FlashAttentionScore,MIX_AIC,256,7870.855,27.561,30.746,40.461,2.129
7,Slice,AI_VECTOR_CORE,2176,7637.937,1.36,3.51,7,2.066
7,Cast,AI_VECTOR_CORE,2211,7542.068,1.08,3.411,15.421,2.04
7,ReduceMean,MIX_AIV,1028,7405.458,1.8,7.204,13.9,2.003
7,IndexCheck,AI_VECTOR_CORE,2125,6958.577,2.04,3.275,7.92,1.882
7,MemSet,AI_VECTOR_CORE,868,6409.219,5.36,7.384,20.041,1.734
7,Add,AI_VECTOR_CORE,2055,5103.225,1.12,2.483,10.56,1.38
7,NonZero,MIX_AIV,832,4176.867,4.34,5.02,9.16,1.13
7,Range,AI_VECTOR_CORE,386,3793.474,9.18,9.828,16.3,1.026
7,broadcastAicpuKernel,AI_CPU,20,3056.041,105.682,152.802,291.166,0.827
7,Transpose,AI_VECTOR_CORE,128,2196.666,14.5,17.161,23.461,0.594
7,ConcatD,AI_VECTOR_CORE,520,2187.542,3.84,4.207,15.56,0.592
7,Less,AI_VECTOR_CORE,205,1587.874,2.2,7.746,10.181,0.43
7,Rsqrt,AI_VECTOR_CORE,1028,1271.605,0.98,1.237,1.88,0.344
7,Swish,AI_VECTOR_CORE,256,1081.499,2.62,4.225,10.06,0.293
7,Neg,AI_VECTOR_CORE,512,905.14,1.1,1.768,4.46,0.245
7,allgatherAicpuKernel,AI_CPU,4,747.775,172.243,186.944,203.704,0.202
7,UniqueWithCountsAndSorting,AI_CPU,4,663.013,149.263,165.753,192.044,0.179
7,AsStrided,AI_VECTOR_CORE,128,622.935,4.38,4.867,6.3,0.169
7,PadV3,MIX_AIV,36,399.649,9.32,11.101,17.601,0.108
7,LogicalNot,AI_VECTOR_CORE,265,386.828,1.16,1.46,1.86,0.105
7,MaskedFill,AI_CPU,5,349.067,53.081,69.813,124.923,0.094
7,LogicalAnd,AI_VECTOR_CORE,68,203.986,1.36,3,4.02,0.055
7,Tril,AI_VECTOR_CORE,64,158.045,2,2.469,3.14,0.043
7,BroadcastTo,AI_VECTOR_CORE,69,112.421,1.38,1.629,1.92,0.03
7,OnesLike,AI_VECTOR_CORE,68,107.723,1.22,1.584,2.08,0.029
7,Cumsum,AI_CPU,1,62.701,62.701,62.701,62.701,0.017
7,MaskedFill,AI_VECTOR_CORE,4,53.241,12.24,13.31,14,0.014
7,ReduceAny,MIX_AIV,19,43.381,1.8,2.283,3.88,0.012
7,ZerosLike,AI_VECTOR_CORE,21,32.901,1.32,1.567,1.92,0.009
7,GreaterEqual,AI_VECTOR_CORE,12,29.761,2.22,2.48,3.12,0.008
7,ReduceMax,MIX_AIV,9,21.981,1.88,2.442,2.78,0.006
7,GatherV2,AI_VECTOR_CORE,4,17.92,2.96,4.48,8.68,0.005
7,Sub,AI_VECTOR_CORE,5,15.121,2.34,3.024,3.34,0.004
7,IndexPutV2,AI_VECTOR_CORE,4,11.44,2.68,2.86,3.14,0.003
7,Cos,AI_VECTOR_CORE,4,10.24,2.34,2.56,3.04,0.003
7,Sin,AI_VECTOR_CORE,4,9.761,2.16,2.44,2.98,0.003
7,Fill,AI_VECTOR_CORE,5,7.021,1.2,1.404,2.02,0.002
7,SelectV2,AI_VECTOR_CORE,3,6.46,2,2.153,2.3,0.002
7,ReduceSum,MIX_AIV,2,5.7,2.56,2.85,3.14,0.002
7,LessEqual,AI_VECTOR_CORE,2,5.46,2.42,2.73,3.04,0.001
7,ClipByValueV2,AI_VECTOR_CORE,1,4.62,4.62,4.62,4.62,0.001
7,ArgMaxWithValue,AI_VECTOR_CORE,1,2.44,2.44,2.44,2.44,0.001
