Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4572.31,1288,3.55,0.16,20.33,13.272
host,acl,IndexPutV2_Tiling,73.05,4,18.263,16.94,21.19,2.902
host,acl,NonZero_Tiling,3989.58,1664,2.398,0.18,43.19,6.744
host,communication,Notify_Record,14803.56,557,26.577,18.69,170.35,79.823
host,communication,Notify_Wait,8423.44,557,15.123,11.47,50.9,8.255
host,acl,Slice_Tiling,3121.27,512,6.096,2.44,76.05,66.722
host,acl,aclmdlRICaptureGetInfo,1646.36,5850,0.281,0.12,3.52,0.039
host,acl,aclnnAdd,9699.64,1027,9.445,5.63,60.19,8.91
host,acl,aclnnAdds,8272.01,1028,8.047,5.33,50.81,5.263
host,acl,aclnnAny,223.17,19,11.746,8.25,20.05,8.203
host,acl,aclnnArange,3582.44,386,9.281,6.84,42.1,4.275
host,acl,aclnnBitwiseAndTensor,1604.89,68,23.601,8.51,63.76,48.644
host,acl,aclnnBitwiseNot,89.58,9,9.953,6.87,20.44,14.538
host,acl,aclnnCat,7638.74,520,14.69,9.07,51.26,9.803
host,acl,aclnnClampMin,13.56,1,13.56,13.56,13.56,0
host,acl,aclnnConstantPadNd,507.83,36,14.106,10.78,26.27,9.283
host,acl,aclnnCos,40.14,4,10.035,8.79,11.46,0.994
host,acl,aclnnCumsum,29.67,1,29.67,29.67,29.67,0
host,acl,aclnnCumsumGetWorkspaceSize,21.97,1,21.97,21.97,21.97,0
host,acl,aclnnEmbedding,78.89,4,19.723,8.58,46.14,235.067
host,acl,aclnnFlashAttentionScore,4322.81,256,16.886,12.81,45.7,11.194
host,acl,aclnnGeScalar,129.17,12,10.764,9.01,17.97,5.483
host,acl,aclnnIndex,43392.08,1609,26.968,9.31,2089.02,3539.702
host,acl,aclnnIndexGetWorkspaceSize,7091.78,128,55.405,45.24,127.41,103.668
host,acl,aclnnIndexPutImpl,16893.61,516,32.74,25.76,82.41,38.603
host,acl,aclnnIndexPutImplGetWorkspaceSize,17139.37,516,33.216,24.08,80.63,25.319
host,acl,aclnnInplaceCopy,17494.53,2190,7.988,4.62,54.12,8.429
host,acl,aclnnInplaceCopyGetWorkspaceSize,401.93,47,8.552,4.71,40.25,35.427
host,acl,aclnnInplaceFillScalar,108.76,5,21.752,7.77,64.82,474.181
host,acl,aclnnInplaceMaskedFillScalar,149.64,9,16.627,8.74,37.76,66.3
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,140.51,5,28.102,15.08,67.49,402.323
host,acl,aclnnInplaceOne,719.15,68,10.576,6.68,101.58,127.013
host,acl,aclnnInplaceZero,300.51,25,12.02,1.86,32.47,38.874
host,acl,aclnnLeScalar,25.33,2,12.665,10.22,15.11,5.978
