Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
7,N/A,PROFILING_ENABLE,48,5,0.020,1789112975959686.464	,1789112975959686.484	
7,OnesLike_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,5803,1.220,1789112975969172.054	,1789112975969173.274	
7,N/A,EVENT_RECORD,47,5804,0.020,1789112975969215.594	,1789112975969215.614	
7,N/A,EVENT_WAIT,45,24534,0.020,1789112975969234.575	,1789112975969234.595	
7,N/A,NOTIFY_RECORD,45,24535,0.100,1789112975969526.561	,1789112975969526.661	
7,N/A,NOTIFY_WAIT,12,35618,14.360,1789112975969645.463	,1789112975969659.823	
7,N/A,NOTIFY_RECORD,10,35618,0.100,1789112975969658.763	,1789112975969658.863	
7,N/A,NOTIFY_WAIT,10,35619,59.721,1789112975969660.703	,1789112975969720.425	
7,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35619,533.550,1789112975969682.364	,1789112975970215.914	
7,N/A,NOTIFY_WAIT,45,24536,3532.850,1789112975969713.984	,1789112975973246.835	
7,N/A,NOTIFY_RECORD_SQE,91,17809,0.020,1789112975969719.385	,1789112975969719.405	
7,N/A,EVENT_WAIT,47,5805,3377.447,1789112975969870.648	,1789112975973248.095	
7,N/A,NOTIFY_WAIT_SQE,90,54561,0.020,1789112975969984.430	,1789112975969984.450	
7,N/A,SDMA_SQE,90,54562,0.700,1789112975969984.470	,1789112975969985.170	
7,N/A,SDMA_SQE,90,54563,0.540,1789112975969985.190	,1789112975969985.730	
7,N/A,WRITE_VALUE_SQE,90,54564,0.340,1789112975969985.750	,1789112975969986.090	
7,N/A,NOTIFY_WAIT_SQE,90,54565,0.020,1789112975969986.110	,1789112975969986.130	
7,N/A,SDMA_SQE,90,54566,0.680,1789112975969986.150	,1789112975969986.830	
7,N/A,WRITE_VALUE_SQE,90,54567,0.340,1789112975969986.850	,1789112975969987.190	
7,N/A,NOTIFY_WAIT_SQE,90,54568,0.720,1789112975969987.210	,1789112975969987.930	
7,N/A,SDMA_SQE,90,54569,0.520,1789112975969988.030	,1789112975969988.550	
7,N/A,WRITE_VALUE_SQE,90,54570,0.920,1789112975969988.570	,1789112975969989.490	
7,N/A,NOTIFY_WAIT_SQE,90,54571,1511.910,1789112975969989.510	,1789112975971501.420	
7,N/A,SDMA_SQE,90,54572,1.160,1789112975971501.540	,1789112975971502.700	
7,N/A,WRITE_VALUE_SQE,90,54573,0.920,1789112975971502.740	,1789112975971503.660	
7,N/A,NOTIFY_WAIT_SQE,90,54574,0.020,1789112975971503.680	,1789112975971503.700	
7,N/A,SDMA_SQE,90,54575,0.560,1789112975971503.720	,1789112975971504.280	
7,N/A,WRITE_VALUE_SQE,90,54576,1.000,1789112975971504.300	,1789112975971505.300	
7,N/A,NOTIFY_WAIT_SQE,90,54577,1737.434,1789112975971505.320	,1789112975973242.755	
7,N/A,SDMA_SQE,90,54578,1.180,1789112975973242.835	,1789112975973244.015	
7,N/A,WRITE_VALUE_SQE,90,54579,0.980,1789112975973244.035	,1789112975973245.015	
7,N/A,NOTIFY_WAIT_SQE,90,54580,0.020,1789112975973245.035	,1789112975973245.055	
7,N/A,SDMA_SQE,90,54581,0.680,1789112975973245.095	,1789112975973245.775	
7,N/A,NOTIFY_RECORD_SQE,90,54582,0.000,1789112975973245.795	,1789112975973245.795	
7,N/A,EVENT_RECORD,45,24537,0.000,1789112975973246.875	,1789112975973246.875	
7,N/A,EVENT_RECORD,45,24538,0.020,1789112975973247.095	,1789112975973247.115	
7,N/A,EVENT_RECORD,47,5806,0.000,1789112975974766.705	,1789112975974766.705	
7,N/A,EVENT_WAIT,45,24539,0.020,1789112975974789.746	,1789112975974789.766	
