Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,48,5,0.020,1789112443877756.435	,1789112443877756.455	
0,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,579,2.040,1789112443886268.235	,1789112443886270.275	
0,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,580,1.640,1789112443886297.295	,1789112443886298.935	
0,N/A,MEMCPY_ASYNC,47,581,0.740,1789112443886581.755	,1789112443886582.495	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,582,1.660,1789112443886779.355	,1789112443886781.015	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,583,1.360,1789112443886827.955	,1789112443886829.315	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,584,1.500,1789112443886831.155	,1789112443886832.655	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,585,1.600,1789112443886832.675	,1789112443886834.275	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,586,1.560,1789112443886856.335	,1789112443886857.895	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,587,2.580,1789112443886897.575	,1789112443886900.155	
0,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,588,2.700,1789112443886915.975	,1789112443886918.675	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,589,1.300,1789112443887004.255	,1789112443887005.555	
0,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,590,9.900,1789112443887174.975	,1789112443887184.875	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,591,1.340,1789112443887204.715	,1789112443887206.055	
0,N/A,MEMCPY_ASYNC,47,592,0.860,1789112443887268.715	,1789112443887269.575	
0,MaskedFill,AI_CPU,47,593,84.580,1789112443887363.195	,1789112443887447.775	
0,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,594,2.300,1789112443887474.635	,1789112443887476.935	
0,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,595,1.160,1789112443887476.955	,1789112443887478.115	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,596,3.040,1789112443887509.635	,1789112443887512.675	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,597,1.320,1789112443887529.815	,1789112443887531.135	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,598,1.220,1789112443887638.035	,1789112443887639.255	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,599,2.460,1789112443887668.795	,1789112443887671.255	
0,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,600,1.700,1789112443887701.815	,1789112443887703.515	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,601,1.200,1789112443887933.675	,1789112443887934.875	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,602,1.940,1789112443887966.595	,1789112443887968.535	
0,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,603,2.360,1789112443887996.395	,1789112443887998.755	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,604,1.260,1789112443888008.575	,1789112443888009.835	
0,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,605,1.400,1789112443888100.295	,1789112443888101.695	
0,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,606,4.300,1789112443888187.695	,1789112443888191.995	
0,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,607,1.680,1789112443888239.275	,1789112443888240.955	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,608,1.220,1789112443888282.055	,1789112443888283.275	
0,Cumsum,AI_CPU,47,609,56.980,1789112443888421.955	,1789112443888478.935	
0,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,610,3.060,1789112443888478.955	,1789112443888482.015	
0,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,611,5.320,1789112443888482.715	,1789112443888488.035	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,612,2.800,1789112443888517.075	,1789112443888519.875	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,613,3.140,1789112443888531.075	,1789112443888534.215	
0,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,614,3.100,1789112443888632.135	,1789112443888635.235	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,615,2.300,1789112443888644.935	,1789112443888647.235	
0,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,616,2.460,1789112443888717.495	,1789112443888719.955	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,617,2.340,1789112443888731.175	,1789112443888733.515	
0,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,618,1.520,1789112443888779.675	,1789112443888781.195	
0,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,619,2.400,1789112443888809.415	,1789112443888811.815	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,620,1.320,1789112443888841.075	,1789112443888842.395	
0,N/A,MEMCPY_ASYNC,47,621,0.740,1789112443888898.155	,1789112443888898.895	
0,MaskedFill,AI_CPU,47,622,56.220,1789112443888940.235	,1789112443888996.455	
0,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,AI_VECTOR_CORE,47,623,3.740,1789112443888996.475	,1789112443889000.215	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,624,1.380,1789112443889023.995	,1789112443889025.375	
0,N/A,MEMCPY_ASYNC,47,625,0.660,1789112443889113.755	,1789112443889114.415	
0,MaskedFill_56fa5818fd7054b95187cc25e525baa3_high_performance_299900007,AI_VECTOR_CORE,47,626,15.940,1789112443889145.515	,1789112443889161.455	
0,N/A,EVENT_RECORD,47,627,0.020,1789112443889235.795	,1789112443889235.815	
0,N/A,EVENT_WAIT,45,18576,0.020,1789112443889248.855	,1789112443889248.875	
0,N/A,NOTIFY_RECORD,45,18577,0.100,1789112443889411.775	,1789112443889411.875	
0,N/A,NOTIFY_WAIT,12,33542,7.140,1789112443889464.275	,1789112443889471.415	
0,N/A,NOTIFY_RECORD,10,33542,0.100,1789112443889470.335	,1789112443889470.435	
0,N/A,NOTIFY_WAIT,10,33543,52.420,1789112443889472.855	,1789112443889525.275	
0,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,33543,519.960,1789112443889492.635	,1789112443890012.595	
0,N/A,NOTIFY_WAIT,45,18578,4272.400,1789112443889509.835	,1789112443893782.235	
0,N/A,NOTIFY_RECORD_SQE,91,16771,0.000,1789112443889524.255	,1789112443889524.255	
