Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
0,0,107242.7000000002,59298.65999999999,0.0,59298.65999999999,26800.240000002257,193341.5,0,59298.65999999999,1155.0
0,1,70351.54000000018,71739.20000000001,0.0,71739.20000000001,71623.65999999664,213714.5,0,71739.20000000001,186.75
0,2,70461.76000000004,77399.98000000003,0.0,77399.98000000003,70892.3599999968,218754.0,0,77399.98000000003,199.5
0,3,70771.38000000018,36891.32000000001,0.0,36891.32000000001,161245.14000000004,268908.0,0,36891.32000000001,165.75
