Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnMaxDim,78.74,4,19.685,14.92,24.01,12.897
host,acl,aclnnMean,10900.9,1028,10.604,7.89,39.25,2.188
host,acl,aclnnMul,31356.18,3340,9.388,5.32,33.56,10.264
host,acl,aclnnNeg,7106.45,512,13.88,11.53,43.29,4.01
host,acl,aclnnNonzeroV2,153.66,1,153.66,153.66,153.66,0
host,acl,aclnnNonzeroV2GetWorkspaceSize,86.47,1,86.47,86.47,86.47,0
host,acl,aclnnPowTensorScalar,9075.14,1028,8.828,4.93,35.41,2.227
host,acl,aclnnReduceSum,31.16,1,31.16,31.16,31.16,0
host,acl,aclnnRsqrt,7331.04,1028,7.131,4.79,25.32,1.45
host,acl,aclnnSilu,2212.29,256,8.642,6.31,23.57,2.227
host,acl,aclnnSin,36.73,4,9.183,8.35,9.96,0.45
host,acl,aclnnSubs,80.22,8,10.028,8.85,13.24,1.913
host,acl,aclnnTril,2013.21,256,7.864,5.52,25.59,2.356
host,acl,aclrtCreateEventExWithFlag,5033.76,1304,3.86,0.57,89.45,46.226
host,acl,aclrtCtxSetSysParamOpt,13744.57,30692,0.448,0.18,26.2,0.118
host,acl,aclrtDestroyEvent,2045.46,1514,1.351,0.46,249.97,44.191
host,acl,aclrtFree,34.48,4,8.62,7.11,12.02,3.95
host,acl,aclrtGetCurrentContext,215.53,524,0.411,0.3,0.93,0.005
host,acl,aclrtGetDeviceCount,5.05,2,2.525,1.52,3.53,1.01
host,acl,aclrtGetHardwareSyncAddr,641.02,1311,0.489,0.29,1.32,0.013
host,acl,aclrtGetResInCurrentThread,30.77,70,0.44,0.11,3.22,0.262
host,acl,aclrtGetStreamAttribute,4320.56,16394,0.264,0.17,3.4,0.002
host,acl,aclrtLaunchKernelWithHostArgs,93459.04,17672,5.289,2.22,35.93,2.531
host,acl,aclrtMallocWithCfg,86.1,4,21.525,13.81,28.62,27.543
host,acl,aclrtMemcpy,704.47,22,32.021,14.8,78.49,201.973
host,acl,aclrtMemcpyAsync,174,22,7.909,4.06,16.35,12.497
host,acl,aclrtQueryEventStatus,458.65,739,0.621,0.34,3.94,0.082
host,acl,aclrtRecordEvent,11674.72,1828,6.387,2.91,18.23,4.126
host,acl,aclrtRecordNotify,5092.28,1048,4.859,3.56,27.48,1.661
host,acl,aclrtStreamGetId,344.61,1048,0.329,0.2,0.76,0.008
host,acl,aclrtStreamWaitEvent,6579.06,1304,5.045,4.18,18.87,0.78
host,acl,aclrtSynchronizeDeviceWithTimeout,48820.76,6,8136.793,15.61,22734.43,102827000.44
host,acl,aclrtSynchronizeStream,66.52,2,33.26,24.83,41.69,71.065
host,acl,aclrtSynchronizeStreamWithTimeout,224.64,21,10.697,2.7,32.11,53.795
host,acl,aclrtWaitAndResetNotify,5639.43,1572,3.587,1.11,19.24,3.476
host,acl,hcom_allGather_,545.9,4,136.475,132.66,142.72,16.147
host,acl,hcom_allReduce_,74169.36,516,143.739,116.8,352.95,428.549
host,acl,hcom_broadcast_,710.81,4,177.703,160.97,207.13,308.174
host,node,launch,193243.88,18196,10.62,2.68,352.95,554.556
