Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PROFILING_ENABLE,48,5,0.020,1789111787755371.915	,1789111787755371.935	
1,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,33194,2.400,1789111787766132.750	,1789111787766135.150	
1,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,33195,1.740,1789111787766161.770	,1789111787766163.510	
1,N/A,MEMCPY_ASYNC,47,33196,0.800,1789111787766775.062	,1789111787766775.863	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,33197,1.400,1789111787767010.167	,1789111787767011.567	
1,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,33198,1.320,1789111787767156.590	,1789111787767157.910	
1,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,33199,1.560,1789111787767164.730	,1789111787767166.290	
1,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,33200,1.420,1789111787767190.671	,1789111787767192.091	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,33201,1.440,1789111787767413.475	,1789111787767414.915	
1,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,33202,5.860,1789111787767489.657	,1789111787767495.517	
1,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,33203,2.740,1789111787767522.037	,1789111787767524.777	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,33204,1.400,1789111787767583.199	,1789111787767584.599	
1,MemSet_1a6864193b99ef93ef38616f04a712ab_high_performance__kernel0,AI_VECTOR_CORE,47,33205,6.420,1789111787767947.646	,1789111787767954.066	
1,NonZero_65ecaa6ea38f647d4d3c19f941ac1e46_high_performance__kernel0,MIX_AIV,47,33206,25.960,1789111787767969.666	,1789111787767995.627	
1,IndexCheck_int64_high_performance_0,AI_VECTOR_CORE,47,33207,13.160,1789111787768158.370	,1789111787768171.530	
1,Index_790e15c983edeb9bbb712783ad7b1d7e_high_performance__kernel0,AI_VECTOR_CORE,47,33208,20.580,1789111787768171.570	,1789111787768192.151	
1,N/A,MEMCPY_ASYNC,47,33209,0.600,1789111787768229.432	,1789111787768230.032	
1,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,33210,2.020,1789111787768316.573	,1789111787768318.593	
1,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,33211,1.440,1789111787768357.994	,1789111787768359.434	
1,N/A,MEMCPY_ASYNC,47,33212,0.680,1789111787768402.015	,1789111787768402.695	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,33213,1.320,1789111787768441.156	,1789111787768442.476	
1,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,33214,1.240,1789111787768475.836	,1789111787768477.077	
1,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,33215,1.420,1789111787768484.837	,1789111787768486.257	
1,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,33216,1.340,1789111787768486.757	,1789111787768488.097	
1,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,33217,10.020,1789111787768536.638	,1789111787768546.658	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,33218,1.340,1789111787768613.239	,1789111787768614.579	
1,N/A,MEMCPY_ASYNC,47,33219,0.580,1789111787768679.321	,1789111787768679.901	
1,MaskedFill,AI_CPU,47,33220,104.462,1789111787768789.003	,1789111787768893.465	
1,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_4,AI_VECTOR_CORE,47,33221,13.800,1789111787768893.485	,1789111787768907.285	
1,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,33222,1.300,1789111787768907.305	,1789111787768908.605	
1,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,33223,3.100,1789111787768908.645	,1789111787768911.745	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,33224,1.280,1789111787768913.205	,1789111787768914.485	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,33225,1.360,1789111787769167.030	,1789111787769168.390	
1,Cumsum,AI_CPU,47,33226,63.241,1789111787769261.152	,1789111787769324.393	
1,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,33227,3.400,1789111787769324.413	,1789111787769327.814	
1,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,33228,6.240,1789111787769351.814	,1789111787769358.054	
1,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,33229,3.240,1789111787769382.475	,1789111787769385.715	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,33230,3.180,1789111787769412.035	,1789111787769415.215	
1,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,33231,3.360,1789111787769524.397	,1789111787769527.757	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,33232,2.400,1789111787769528.998	,1789111787769531.398	
1,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,33233,2.680,1789111787769605.559	,1789111787769608.239	
1,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,33234,2.680,1789111787769630.820	,1789111787769633.500	
1,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,33235,1.560,1789111787769698.101	,1789111787769699.661	
1,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,33236,3.200,1789111787769721.401	,1789111787769724.601	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,33237,1.280,1789111787769749.662	,1789111787769750.942	
1,N/A,MEMCPY_ASYNC,47,33238,0.640,1789111787769799.363	,1789111787769800.003	
1,MaskedFill,AI_CPU,47,33239,88.021,1789111787769837.304	,1789111787769925.325	
1,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,AI_VECTOR_CORE,47,33240,17.400,1789111787769925.345	,1789111787769942.746	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,33241,1.300,1789111787769942.766	,1789111787769944.066	
