Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
1,0,139069.29499999984,29231.70500000001,0.0,29231.70500000001,6410.490000000728,174711.5,0,29231.70500000001,2655.25
1,1,139204.69600000003,13707.068999999996,0.0,13707.068999999996,19083.81200000157,171995.5,0,13707.068999999996,195.0
1,2,138676.69799999992,18837.931999999993,0.0,18837.931999999993,7887.735000000431,165402.5,0,18837.931999999993,179.5
1,3,138884.07600000012,42999.761,0.0,42999.761,3139.319000000101,185023.0,0,42999.761,179.5
