Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,allreduceAicpuKernel,AI_CPU,516,101424.92,157.02,196.559,437.58,33.015
0,IndexPut,AI_CPU,512,69468.06,95.78,135.679,262.3,22.613
0,MatMulV2,AI_CORE,1796,40454.92,9.7,22.525,163.74,13.169
0,Index,AI_CPU,128,14944.88,104.56,116.756,223.48,4.865
0,Index,AI_VECTOR_CORE,1476,12320.4,6.7,8.347,17.18,4.01
0,Mul,AI_VECTOR_CORE,3340,11233.94,1.1,3.363,16.1,3.657
0,FlashAttentionScore,MIX_AIC,256,7218.36,24.08,28.196,37.34,2.35
0,MemSet,AI_VECTOR_CORE,868,6530.8,5.38,7.523,19.66,2.126
0,Pows,AI_VECTOR_CORE,1028,5610.96,1.46,5.458,15.84,1.826
0,IndexCheck,AI_VECTOR_CORE,2120,5109.92,1.86,2.41,4.08,1.663
0,ReduceMean,MIX_AIV,1028,4867.76,2.56,4.735,8.5,1.585
0,Cast,AI_VECTOR_CORE,2082,3913.78,1,1.879,8.48,1.274
0,Add,AI_VECTOR_CORE,2055,3896.52,1.18,1.896,9.14,1.268
0,Slice,AI_VECTOR_CORE,1408,3426.48,1.92,2.433,3.6,1.115
0,NonZero,MIX_AIV,832,2714.76,2.72,3.262,6.08,0.884
0,Transpose,AI_VECTOR_CORE,128,2497.86,15.4,19.514,25.76,0.813
0,Range,AI_VECTOR_CORE,390,2300.72,4.32,5.899,9.34,0.749
0,ConcatD,AI_VECTOR_CORE,520,2122.34,3.42,4.081,15.06,0.691
0,Rsqrt,AI_VECTOR_CORE,1028,1312.68,1.1,1.276,1.84,0.427
0,allgatherAicpuKernel,AI_CPU,4,879.2,181.68,219.8,317.66,0.286
0,Neg,AI_VECTOR_CORE,512,723.08,1.18,1.412,2.06,0.235
0,broadcastAicpuKernel,AI_CPU,4,691.48,132.38,172.87,262.04,0.225
0,Swish,AI_VECTOR_CORE,256,573.84,1.46,2.241,4.36,0.187
0,AsStrided,AI_VECTOR_CORE,128,512.32,3.38,4.002,5.62,0.167
0,Less,AI_VECTOR_CORE,201,501.72,2.1,2.496,3.02,0.163
0,PadV3,MIX_AIV,36,395.22,9.22,10.978,18.1,0.129
0,LogicalNot,AI_VECTOR_CORE,265,376.62,1.18,1.421,1.68,0.123
0,MaskedFill,AI_CPU,5,372.14,51.14,74.428,94.28,0.121
0,LogicalAnd,AI_VECTOR_CORE,68,190.1,1.42,2.795,3.84,0.062
0,Tril,AI_VECTOR_CORE,64,166.92,2.16,2.608,3.32,0.054
0,OnesLike,AI_VECTOR_CORE,67,107.16,1.36,1.599,1.88,0.035
0,ArgMaxV2,AI_VECTOR_CORE,4,78.74,19.54,19.685,19.82,0.026
0,Cumsum,AI_CPU,1,66.8,66.8,66.8,66.8,0.022
0,GatherV2,AI_VECTOR_CORE,4,30.14,3.66,7.535,9,0.01
0,MaskedFill,AI_VECTOR_CORE,4,26.8,3.26,6.7,16.12,0.009
0,GreaterEqual,AI_VECTOR_CORE,8,21.4,2.34,2.675,3.08,0.007
0,ReduceAny,MIX_AIV,11,18.52,1.22,1.683,3.28,0.006
0,ReduceMax,MIX_AIV,9,16.92,1.56,1.88,2.14,0.006
0,Sub,AI_VECTOR_CORE,5,13.12,2.36,2.624,2.96,0.004
0,IndexPutV2,AI_VECTOR_CORE,4,9.2,2.16,2.3,2.42,0.003
0,Cos,AI_VECTOR_CORE,4,8.88,2.04,2.22,2.58,0.003
0,ZerosLike,AI_VECTOR_CORE,5,8.86,1.62,1.772,1.88,0.003
0,Sin,AI_VECTOR_CORE,4,8.64,2.04,2.16,2.42,0.003
0,SelectV2,AI_VECTOR_CORE,3,7.66,2.36,2.553,2.86,0.002
0,BroadcastTo,AI_VECTOR_CORE,5,7.18,1.36,1.436,1.5,0.002
0,ReduceSum,MIX_AIV,3,7.06,2.04,2.353,2.9,0.002
0,ClipByValueV2,AI_VECTOR_CORE,1,5.48,5.48,5.48,5.48,0.002
0,LessEqual,AI_VECTOR_CORE,2,4.94,2.32,2.47,2.62,0.002
0,Fill,AI_VECTOR_CORE,2,3.42,1.4,1.71,2.02,0.001
0,ArgMaxWithValue,AI_VECTOR_CORE,1,2.64,2.64,2.64,2.64,0.001
