Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,97.6,4,24.4,15.54,38.58,85.633
host,acl,IndexCheck_Tiling,5455.25,1288,4.235,0.12,36.81,25.047
host,acl,IndexPutV2_Tiling,43.02,4,10.755,7.86,14.57,7.751
host,acl,NonZero_Tiling,5288.77,1664,3.178,0.17,24.93,15.051
host,communication,Notify_Record,14328.46,524,27.344,21.59,61.88,19.048
host,communication,Notify_Wait,9107.28,524,17.38,14.05,59.84,5.548
host,acl,Slice_Tiling,3687.25,512,7.202,1.83,66.89,180.87
host,acl,aclmdlRICaptureGetInfo,1691.01,5504,0.307,0.12,30.34,0.223
host,acl,aclnnAdd,10291.95,1027,10.021,7.02,52.43,4.069
host,acl,aclnnAdds,9171.14,1028,8.921,6.07,27.94,1.86
host,acl,aclnnAny,185.27,11,16.843,8.04,50.39,140.664
host,acl,aclnnArange,3992.56,390,10.237,7,28.89,2.061
host,acl,aclnnArgMax,76.71,4,19.178,18.51,19.99,0.402
host,acl,aclnnBitwiseAndTensor,661.46,68,9.727,8.11,28.33,11.011
host,acl,aclnnBitwiseNot,97.84,9,10.871,7.64,24.6,24.12
host,acl,aclnnCat,6728.99,520,12.94,6.24,32.5,12.182
host,acl,aclnnClampMin,14.44,1,14.44,14.44,14.44,0
host,acl,aclnnConstantPadNd,546.92,36,15.192,11.58,32.43,11.788
host,acl,aclnnCos,37.92,4,9.48,9.01,9.88,0.119
host,acl,aclnnCumsum,28.01,1,28.01,28.01,28.01,0
host,acl,aclnnCumsumGetWorkspaceSize,36.51,1,36.51,36.51,36.51,0
host,acl,aclnnEmbedding,48.94,4,12.235,9.86,16.18,6.561
host,acl,aclnnFlashAttentionScore,4388.17,256,17.141,12.71,32.12,7.204
host,acl,aclnnGeScalar,120.6,8,15.075,10.48,33.57,53.212
host,acl,aclnnIndex,39638.23,1604,24.712,10.33,195.77,813.595
host,acl,aclnnIndexGetWorkspaceSize,7670.78,128,59.928,43.56,144.9,319.987
host,acl,aclnnIndexPutImpl,17904.8,516,34.699,23.6,127.19,75.826
host,acl,aclnnIndexPutImplGetWorkspaceSize,19246.71,516,37.3,23.41,82.4,83.746
host,acl,aclnnInplaceCopy,19226.14,2185,8.799,5.38,51.65,5.084
host,acl,aclnnInplaceCopyGetWorkspaceSize,416.21,45,9.249,5.17,41.37,41.812
host,acl,aclnnInplaceFillScalar,112.81,2,56.405,29.12,83.69,744.471
host,acl,aclnnInplaceMaskedFillScalar,157.55,9,17.506,9.51,40.69,82.966
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,83.81,5,16.762,11.51,28.84,38.964
host,acl,aclnnInplaceOne,607.6,67,9.069,5.95,14.53,2.481
host,acl,aclnnInplaceZero,101.08,5,20.216,9.68,35.63,120.746
host,acl,aclnnLeScalar,41.5,2,20.75,8.41,33.09,152.276
host,acl,aclnnLogicalNot,2185.62,256,8.538,7.07,16.67,1.072
host,acl,aclnnLtScalar,96.91,9,10.768,7.77,15.35,4.868
host,acl,aclnnLtTensor,1860.03,192,9.688,8.57,14.04,0.495
host,acl,aclnnMatmul,17276.76,1796,9.62,6.53,40.73,3.183
host,acl,aclnnMax,131.1,9,14.567,12.97,17.23,1.847
host,acl,aclnnMaxDim,38.52,1,38.52,38.52,38.52,0
host,acl,aclnnMean,11555.88,1028,11.241,7.48,29.44,1.868
host,acl,aclnnMul,30109.58,3340,9.015,5.54,114.42,8.955
host,acl,aclnnNeg,6333.21,512,12.37,6.86,33.25,12.31
host,acl,aclnnNonzero,51542.78,64,805.356,89.58,2823.93,555826.438
host,acl,aclnnNonzeroGetWorkspaceSize,1977.56,64,30.899,23.62,58.42,58.657
host,acl,aclnnNonzeroV2,178673.26,768,232.647,60.11,2274.25,138050.706
host,acl,aclnnNonzeroV2GetWorkspaceSize,18734.45,768,24.394,14.04,72.34,76.998
host,acl,aclnnPowTensorScalar,9173.49,1028,8.924,5.18,37.24,3.017
host,acl,aclnnReduceSum,59.54,3,19.847,11.37,36.61,140.511
host,acl,aclnnRsqrt,7971.62,1028,7.754,5.11,46.25,3.941
host,acl,aclnnSWhere,35.76,3,11.92,9.87,15.78,7.459
host,acl,aclnnSilu,2267.19,256,8.856,6.24,15.64,1.37
host,acl,aclnnSin,40.85,4,10.213,8.6,13.2,3.24
host,acl,aclnnSubs,54.1,5,10.82,8.72,13.99,3.121
host,acl,aclnnTril,538.93,64,8.421,6.05,13.62,1.69
host,acl,aclrtCreateEventExWithFlag,3183.7,1304,2.441,0.71,66.17,14.977
host,acl,aclrtCtxSetSysParamOpt,17308.23,36246,0.478,0.17,48.5,0.349
host,acl,aclrtDestroyEvent,1559.79,1223,1.275,0.46,90.29,18.074
host,acl,aclrtFree,37.92,4,9.48,5.77,13.37,10.279
host,acl,aclrtGetCurrentContext,230.34,524,0.44,0.35,1.2,0.003
host,acl,aclrtGetDeviceCount,7.23,2,3.615,3.05,4.18,0.319
host,acl,aclrtGetHardwareSyncAddr,1066.62,2175,0.49,0.25,2.28,0.041
host,acl,aclrtGetResInCurrentThread,1104.62,3054,0.362,0.1,3.02,0.086
host,acl,aclrtGetStreamAttribute,5459.75,19171,0.285,0.16,30.64,0.06
host,acl,aclrtLaunchKernelWithHostArgs,129974.6,23201,5.602,2.06,90.84,4.085
host,acl,aclrtMallocWithCfg,67.79,4,16.947,12.38,28.42,44.669
host,acl,aclrtMemcpy,17466.36,857,20.381,13.97,239.31,100.743
host,acl,aclrtMemcpyAsync,290.9,45,6.464,2.91,18.24,8.204
host,acl,aclrtQueryEventStatus,323.19,443,0.73,0.37,3.18,0.049
host,acl,aclrtRecordEvent,12003.99,1828,6.567,2.76,21.7,5.148
host,acl,aclrtRecordNotify,5656.86,1048,5.398,3.81,11.79,0.875
host,acl,aclrtStreamGetId,351.66,1048,0.336,0.21,0.88,0.007
host,acl,aclrtStreamWaitEvent,7768.36,1304,5.957,3.98,51.01,4.094
host,acl,aclrtSynchronizeDeviceWithTimeout,1577.76,6,262.96,19.48,720.22,63056.715
host,acl,aclrtSynchronizeStream,177784.06,833,213.426,7.61,2744.15,187314.168
host,acl,aclrtSynchronizeStreamWithTimeout,6512.2,856,7.608,1.6,2426.84,9640.247
host,acl,aclrtWaitAndResetNotify,5808.79,1572,3.695,1.14,23.26,3.805
host,acl,hcom_allGather_,618.02,4,154.505,142.78,183.45,284.152
host,acl,hcom_allReduce_,80115.17,516,155.262,122.14,319.32,570.575
host,acl,hcom_broadcast_,783.83,4,195.958,169.38,212.66,317.114
host,node,launch,442888.94,23725,18.668,2.52,2784.07,9024.426
