Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,48,5,0.000,1789112095156596.575	,1789112095156596.575	
0,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35650,2.020,1789112095165615.735	,1789112095165617.755	
0,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35651,1.620,1789112095165663.035	,1789112095165664.655	
0,N/A,MEMCPY_ASYNC,47,35652,0.960,1789112095166030.875	,1789112095166031.835	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,35653,1.400,1789112095166125.955	,1789112095166127.355	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,35654,1.320,1789112095166151.215	,1789112095166152.535	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,35655,1.500,1789112095166162.995	,1789112095166164.495	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,35656,1.400,1789112095166185.735	,1789112095166187.135	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35657,1.300,1789112095166355.875	,1789112095166357.175	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35658,2.900,1789112095166463.855	,1789112095166466.755	
0,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35659,2.620,1789112095166491.915	,1789112095166494.535	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35660,1.680,1789112095166542.435	,1789112095166544.115	
0,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35661,7.840,1789112095166938.015	,1789112095166945.855	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35662,1.560,1789112095167015.155	,1789112095167016.715	
0,N/A,MEMCPY_ASYNC,47,35663,0.700,1789112095167103.295	,1789112095167103.995	
0,MaskedFill,AI_CPU,47,35664,68.240,1789112095167227.235	,1789112095167295.475	
0,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,35665,2.640,1789112095167295.515	,1789112095167298.155	
0,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,35666,1.220,1789112095167298.175	,1789112095167299.395	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35667,3.020,1789112095167311.475	,1789112095167314.495	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35668,1.280,1789112095167337.055	,1789112095167338.335	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35669,1.220,1789112095167658.935	,1789112095167660.155	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35670,2.120,1789112095167714.355	,1789112095167716.475	
0,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35671,1.700,1789112095167741.975	,1789112095167743.675	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35672,1.240,1789112095168115.395	,1789112095168116.635	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35673,2.040,1789112095168132.435	,1789112095168134.475	
