Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,87.4,4,21.85,16.85,31.18,33.671
host,acl,IndexCheck_Tiling,4259.46,1288,3.307,0.15,21.1,11.459
host,acl,IndexPutV2_Tiling,37.34,4,9.335,8.76,9.64,0.125
host,acl,NonZero_Tiling,3424.9,1664,2.058,0.18,33.76,5.155
host,communication,Notify_Record,13481.04,524,25.727,20.53,88.86,17.314
host,communication,Notify_Wait,7738.73,524,14.769,13.12,67.62,14.12
host,acl,Slice_Tiling,2590.44,512,5.059,1.87,47.18,50.883
host,acl,aclmdlRICaptureGetInfo,1472.24,5504,0.267,0.12,31.74,0.212
host,acl,aclnnAdd,9632.93,1027,9.38,6.59,58.97,5.508
host,acl,aclnnAdds,8834.17,1028,8.594,6.1,49.59,4.338
host,acl,aclnnAny,131.23,11,11.93,8.81,25.36,19.878
host,acl,aclnnArange,3730.53,390,9.565,7.28,16.74,0.606
host,acl,aclnnBitwiseAndTensor,683.93,68,10.058,8.17,35.62,20.636
host,acl,aclnnBitwiseNot,102.02,9,11.336,8.39,24.8,26.099
host,acl,aclnnCat,6510.93,520,12.521,6.35,58.73,17.659
host,acl,aclnnClampMin,14.62,1,14.62,14.62,14.62,0
host,acl,aclnnConstantPadNd,530.06,36,14.724,11.76,41.07,22.227
host,acl,aclnnCos,33.46,4,8.365,6.84,9.16,0.837
host,acl,aclnnCumsum,27.11,1,27.11,27.11,27.11,0
host,acl,aclnnCumsumGetWorkspaceSize,30.96,1,30.96,30.96,30.96,0
host,acl,aclnnEmbedding,44.5,4,11.125,9.33,12.85,2.645
host,acl,aclnnFlashAttentionScore,4253.16,256,16.614,12.74,93.04,49.42
host,acl,aclnnGeScalar,106.5,8,13.313,10.12,28.58,34.421
host,acl,aclnnIndex,36456.17,1604,22.728,10.49,163.56,652.679
host,acl,aclnnIndexGetWorkspaceSize,7404.3,128,57.846,45.09,203.63,273.464
host,acl,aclnnIndexPutImpl,16940.96,516,32.831,23.93,180.92,77.248
host,acl,aclnnIndexPutImplGetWorkspaceSize,16732,516,32.426,25.47,87.14,21.49
host,acl,aclnnInplaceCopy,18083.15,2185,8.276,5,82.63,6.629
host,acl,aclnnInplaceCopyGetWorkspaceSize,385.46,45,8.566,4.73,30.52,28.269
host,acl,aclnnInplaceFillScalar,91.06,2,45.53,25.47,65.59,402.404
host,acl,aclnnInplaceMaskedFillScalar,162.66,9,18.073,7.64,37.13,97.346
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,84.56,5,16.912,13.7,23.72,12.229
host,acl,aclnnInplaceOne,605.4,67,9.036,7.15,12.16,0.934
host,acl,aclnnInplaceZero,104.7,9,11.633,8.94,24.84,22.486
host,acl,aclnnLeScalar,25.5,2,12.75,8.77,16.73,15.84
host,acl,aclnnLogicalNot,2100.82,256,8.206,7.29,11.87,0.266
host,acl,aclnnLtScalar,103.92,9,11.547,9.15,16.3,5.765
host,acl,aclnnLtTensor,1699.72,192,8.853,8.13,13.58,0.279
host,acl,aclnnMatmul,16661.47,1796,9.277,6,47.35,4.198
host,acl,aclnnMax,121.51,9,13.501,10.85,16.66,2.358
host,acl,aclnnMaxDim,27.14,1,27.14,27.14,27.14,0
host,acl,aclnnMean,11707.55,1028,11.389,8.92,42.62,2.696
host,acl,aclnnMul,28676.14,3340,8.586,5.39,46.3,5.497
host,acl,aclnnNeg,6021.08,512,11.76,7.11,44.31,11.525
host,acl,aclnnNonzero,60866.35,64,951.037,88.09,2968.78,525326.788
host,acl,aclnnNonzeroGetWorkspaceSize,1918.24,64,29.973,26.1,65.71,40.953
host,acl,aclnnNonzeroV2,298359.06,768,388.488,59.75,2587.04,308481.478
host,acl,aclnnNonzeroV2GetWorkspaceSize,14718.41,768,19.165,14.01,53.45,27.067
host,acl,aclnnPowTensorScalar,9027.66,1028,8.782,5.46,44.88,2.685
host,acl,aclnnReduceSum,49.17,3,16.39,10.56,27.69,63.867
host,acl,aclnnRsqrt,7808.03,1028,7.595,4.93,39.22,2.016
host,acl,aclnnSWhere,32.65,3,10.883,9.52,12.71,1.803
host,acl,aclnnSilu,2253.07,256,8.801,6.36,38.44,7.503
host,acl,aclnnSin,37.88,4,9.47,6.86,14.38,9.03
host,acl,aclnnSubs,80.52,5,16.104,10.08,32,68.005
host,acl,aclnnTril,557.43,64,8.71,6.85,17.54,1.571
host,acl,aclrtCreateEventExWithFlag,2652.9,1304,2.034,0.54,31.45,4.539
host,acl,aclrtCtxSetSysParamOpt,15864.64,36246,0.438,0.17,28.41,0.113
host,acl,aclrtDestroyEvent,1193.66,1200,0.995,0.45,30.29,0.828
host,acl,aclrtFree,33.73,4,8.433,5.73,10.24,2.995
host,acl,aclrtGetCurrentContext,279.46,524,0.533,0.34,0.72,0.004
host,acl,aclrtGetDeviceCount,5.58,2,2.79,1.21,4.37,2.496
host,acl,aclrtGetHardwareSyncAddr,1010.82,2175,0.465,0.25,1.17,0.027
host,acl,aclrtGetResInCurrentThread,1133.36,3054,0.371,0.1,1.89,0.083
host,acl,aclrtGetStreamAttribute,5336.24,19171,0.278,0.16,32.83,0.099
host,acl,aclrtLaunchKernelWithHostArgs,127296.59,23197,5.488,2.15,78.8,3.597
host,acl,aclrtMallocWithCfg,86.79,4,21.697,13.83,27.58,26.638
host,acl,aclrtMemcpy,17000.03,857,19.837,13.82,100.24,24.07
host,acl,aclrtMemcpyAsync,280.79,45,6.24,2.88,16.08,7.737
host,acl,aclrtQueryEventStatus,214.82,420,0.511,0.27,4.01,0.05
host,acl,aclrtRecordEvent,11560.42,1828,6.324,2.81,32.1,4.647
host,acl,aclrtRecordNotify,5249.79,1048,5.009,3.66,9.23,0.54
host,acl,aclrtStreamGetId,370.17,1048,0.353,0.19,1.05,0.013
host,acl,aclrtStreamWaitEvent,7214.15,1304,5.532,4.47,28.01,1.87
host,acl,aclrtSynchronizeDeviceWithTimeout,3115.52,6,519.253,15.21,971.66,151038.476
host,acl,aclrtSynchronizeStream,309072.1,833,371.035,7.22,2893.81,336879.664
host,acl,aclrtSynchronizeStreamWithTimeout,9929.88,856,11.6,1.49,2618.94,18508.092
host,acl,aclrtWaitAndResetNotify,5583.4,1572,3.552,1.11,44.59,5.177
host,acl,hcom_allGather_,581.49,4,145.373,141.87,151.88,14.837
host,acl,hcom_allReduce_,74562.14,516,144.5,117.26,256.09,305.823
host,acl,hcom_broadcast_,740.44,4,185.11,168.12,200.24,224.771
host,node,launch,564133.23,23721,23.782,2.58,2930.17,17599.173
