Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::copy_,"1,6;
1,6;
",,36.39,41.71,0,0.78025,0,0
aclnnInplaceCopy,,,5.32,5.32,0.78025,0.78025,0,0
aten::masked_fill_,"1,6;
1,6;
",,32.59,37.46,0,76.60175,0,0
aclnnInplaceMaskedFillScalar,,,4.87,4.87,76.60175,76.60175,0,0
aten::embedding,"18992,5120;
1,6;
;
;
",,17.53,27.62,0,3.52,0,0
empty_tensor,,,4.98,4.98,0,0,0,0
aclnnEmbedding,,,5.11,5.11,3.52,3.52,0,0
aten::unsqueeze,"1,6;
",,5.98,11.05,0,0,0,0
aten::as_strided,"1,6;
;
;
",,5.07,5.07,0,0,0,0
aten::bitwise_not,"1,6,1",,9.96,18.42,0,1.3,0,0
empty_tensor,,,3.71,3.71,0,0,0,0
aclnnBitwiseNot,,,4.75,4.75,1.3,1.3,0,0
aten::masked_fill,"1,6,5120;
1,6,1;
",,8.8,71.84,0,16.62025,0,0
aten::expand,"1,6,1;
;
",,4.43,7.57,0,0,0,0
aten::as_strided,"1,6,1;
;
;
",,3.14,3.14,0,0,0,0
aten::expand,"1,6,5120;
;
",,2.17,4.84,0,0,0,0
aten::as_strided,"1,6,5120;
;
;
",,2.67,2.67,0,0,0,0
aten::clone,"1,6,5120;
",,2.43,37.2,0,0.64,0,0
empty_tensor,,,4.41,4.41,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,25.27,30.36,0,0.64,0,0
aclnnInplaceCopy,,,5.09,5.09,0.64,0.64,0,0
aten::masked_fill_,"1,6,5120;
1,6,1;
",,10.83,13.43,0,15.98025,0,0
aclnnInplaceMaskedFillScalar,,,2.6,2.6,15.98025,15.98025,0,0
c10d::allreduce_,";
;
;
;
;
",,57.96,82.14,0,1177.04325,0,0
record_event,,,8.19,8.19,0.02,0.02,0,0
wait_event,,,4.16,4.16,1.8,1.8,0,0
HcclAllreduce,"1,6,5120",,4.36,6.65,0,1175.22325,0,0
HcclAllreduce,,,2.29,2.29,1175.22325,1175.22325,0,0
record_event,,,3.57,3.57,0.0,0.0,0,0
record_event,,,1.61,1.61,0.0,0.0,0,0
wait_event,,,3.57,3.57,605.21225,605.21225,0,0
destroy_event,,,1.71,1.71,0,0,0,0
aten::to,"64;
;
;
;
",,2.65,2.65,0,0,0,0
aten::to,"1,6;
;
;
;
",,2.72,43.7,0,1.6,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,7.04,40.98,0,1.6,0,0
aten::empty_strided,";
;
;
;
;
",,7.62,11.31,0,0,0,0
empty_tensor,,,3.69,3.69,0,0,0,0
aten::copy_,"1,6;
1,6;
",,19.6,22.63,0,1.6,0,0
aclnnInplaceCopy,,,3.03,3.03,1.6,1.6,0,0
aten::einsum,";
;
",,14.7,68.9,0,6.54,0,0
aten::unsqueeze,"64;
",,7.77,11.22,0,0,0,0
aten::as_strided,"64;
;
;
",,3.45,3.45,0,0,0,0
aten::unsqueeze,"64,1;
",,3.12,5.92,0,0,0,0
aten::as_strided,"64,1;
;
;
",,2.8,2.8,0,0,0,0
aten::permute,"64,1,1;
",,4.15,5.94,0,0,0,0
aten::as_strided,"64,1,1;
;
;
",,1.79,1.79,0,0,0,0
aten::unsqueeze,"1,6;
",,1.32,3.6,0,0,0,0
aten::as_strided,"1,6;
;
;
",,2.28,2.28,0,0,0,0
aten::permute,"1,6,1;
",,1.2,2.79,0,0,0,0
aten::as_strided,"1,6,1;
;
;
",,1.59,1.59,0,0,0,0
aten::mul,"1,1,64;
1,6,1",,17.47,24.73,0,6.54,0,0
empty_tensor,,,4.85,4.85,0,0,0,0
aclnnMul,,,2.41,2.41,6.54,6.54,0,0
aten::cat,";
",,13.99,20.46,0,4.5,0,0
empty_tensor,,,3.73,3.73,0,0,0,0
aclnnCat,,,2.74,2.74,4.5,4.5,0,0
aten::cos,"1,6,128",,11.3,17.08,0,2.64025,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aclnnCos,,,2.6,2.6,2.64025,2.64025,0,0
aten::sin,"1,6,128",,12.64,18.61,0,2.3,0,0
empty_tensor,,,3.81,3.81,0,0,0,0
aclnnSin,,,2.16,2.16,2.3,2.3,0,0
aten::to,"1,6,128;
;
;
;
",,3.38,31.08,0,1.14,0,0
aten::_to_copy,"1,6,128;
;
;
;
;
;
",,4.47,27.7,0,1.14,0,0
aten::empty_strided,";
;
;
;
;
",,6.08,8.45,0,0,0,0
empty_tensor,,,2.37,2.37,0,0,0,0
aten::copy_,"1,6,128;
1,6,128;
",,12.31,14.78,0,1.14,0,0
aclnnInplaceCopy,,,2.47,2.47,1.14,1.14,0,0
aten::to,"1,6,128;
;
;
;
",,2.5,30.16,0,1.16,0,0
aten::_to_copy,"1,6,128;
;
;
;
;
;
",,3.64,27.66,0,1.16,0,0
aten::empty_strided,";
;
;
;
;
",,4.79,7.24,0,0,0,0
empty_tensor,,,2.45,2.45,0,0,0,0
aten::copy_,"1,6,128;
1,6,128;
",,9.28,16.78,0,1.16,0,0
aclnnInplaceCopy,,,7.5,7.5,1.16,1.16,0,0
aten::to,"1,6,5120;
;
;
;
",,3.72,30.45,0,5.58025,0,0
aten::_to_copy,"1,6,5120;
;
;
;
;
;
",,3.99,26.73,0,5.58025,0,0
aten::empty_strided,";
;
;
;
;
",,4.41,6.27,0,0,0,0
empty_tensor,,,1.86,1.86,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,10.9,16.47,0,5.58025,0,0
aclnnInplaceCopy,,,5.57,5.57,5.58025,5.58025,0,0
aten::square,"1,6,5120",,3.37,52.02,0,13.58025,0,0
aten::pow,"1,6,5120;
",,3.21,48.65,0,13.58025,0,0
aten::pow,"1,6,5120;
",,16.76,45.44,0,13.58025,0,0
aten::result_type,"1,6,5120;
",,19.16,19.16,0,0,0,0
empty_tensor,,,4.39,4.39,0,0,0,0
aclnnPowTensorScalar,,,5.13,5.13,13.58025,13.58025,0,0
aten::mean,"1,6,5120;
;
;
",,17.29,24.5,0,6.04,0,0
empty_tensor,,,3.08,3.08,0,0,0,0
aclnnMean,,,4.13,4.13,6.04,6.04,0,0
aten::add,"1,6,1;
;
",,17.37,28.92,0,1.50025,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aten::item,,,1.69,3.6,0,0,0,0
aten::_local_scalar_dense,,,1.91,1.91,0,0,0,0
aclnnAdds,,,4.77,4.77,1.50025,1.50025,0,0
aten::rsqrt,"1,6,1",,1.56,16.38,0,1.2,0,0
aten::rsqrt,"1,6,1",,9.04,14.82,0,1.2,0,0
empty_tensor,,,3.28,3.28,0,0,0,0
aclnnRsqrt,,,2.5,2.5,1.2,1.2,0,0
aten::mul,"1,6,5120;
1,6,1",,11.34,20.2,0,11.9,0,0
empty_tensor,,,3.0,3.0,0,0,0,0
aclnnMul,,,5.86,5.86,11.9,11.9,0,0
aten::to,"1,6,5120;
;
;
;
",,2.75,29.69,0,5.38025,0,0
aten::_to_copy,"1,6,5120;
;
;
;
;
;
",,5.05,26.94,0,5.38025,0,0
aten::empty_strided,";
;
;
;
;
",,4.95,6.79,0,0,0,0
empty_tensor,,,1.84,1.84,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,10.49,15.1,0,5.38025,0,0
aclnnInplaceCopy,,,4.61,4.61,5.38025,5.38025,0,0
aten::mul,"5120;
1,6,5120",,10.39,19.0,0,9.12025,0,0
empty_tensor,,,4.17,4.17,0,0,0,0
aclnnMul,,,4.44,4.44,9.12025,9.12025,0,0
aten::linear,"1,6,5120;
1024,5120;
",,3.76,47.81,0,17.92025,0,17.92025
aten::linear,"1,6,5120;
1024,5120;
",,4.81,44.05,0,17.92025,0,17.92025
aten::t,"1024,5120",,5.43,13.46,0,0,0,0
aten::transpose,"1024,5120;
;
",,3.57,8.03,0,0,0,0
aten::as_strided,"1024,5120;
;
;
",,4.46,4.46,0,0,0,0
aten::matmul,"1,6,5120;
5120,1024",,15.95,25.78,0,17.92025,0,17.92025
empty_tensor,,,4.38,4.38,0,0,0,0
aclnnMatmul,,,5.45,5.45,17.92025,17.92025,17.92025,17.92025
aten::view,"1,6,1024;
",,4.67,4.67,0,0,0,0
aten::linear,"1,6,5120;
128,5120;
",,1.93,32.25,0,9.94025,0,9.94025
aten::linear,"1,6,5120;
128,5120;
",,2.37,30.32,0,9.94025,0,9.94025
