Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
4,0,63619.92199999999,132676.79099999997,0.0,132676.79099999997,75602.89899999634,271899.5,0,132676.79099999997,1397.5
4,1,47397.878999999906,190375.10600000006,0.0,190375.10600000006,74667.53799999782,312440.5,0,190375.10600000006,177.5
4,2,47026.49099999981,173828.95799999998,0.0,173828.95799999998,78168.50599999784,299024.0,0,173828.95799999998,160.75
4,3,46955.59600000011,166920.43899999998,0.0,166920.43899999998,74757.87099999782,288634.0,0,166920.43899999998,179.25
