Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
3,allreduceAicpuKernel,AI_CPU,516,105057.102,156.403,203.599,472.05,33.454
3,IndexPut,AI_CPU,512,72461.568,105.262,141.526,248.385,23.074
3,MatMulV2,AI_CORE,1796,40442.796,9.68,22.518,164.563,12.878
3,Index,AI_CPU,128,15428.468,110.763,120.535,233.225,4.913
3,Index,AI_VECTOR_CORE,1476,12157.82,6.7,8.237,16.6,3.871
3,Mul,AI_VECTOR_CORE,3340,11589.209,1.14,3.47,15.92,3.69
3,FlashAttentionScore,MIX_AIC,256,7219.301,24.24,28.2,36.901,2.299
3,MemSet,AI_VECTOR_CORE,868,6145.915,5.38,7.081,17.92,1.957
3,Pows,AI_VECTOR_CORE,1028,5921.882,1.48,5.761,17.101,1.886
3,IndexCheck,AI_VECTOR_CORE,2120,4967.476,1.84,2.343,3.9,1.582
3,ReduceMean,MIX_AIV,1028,4785.172,2.58,4.655,8.12,1.524
3,Cast,AI_VECTOR_CORE,2078,3871.014,1,1.863,8.5,1.233
3,Add,AI_VECTOR_CORE,2055,3838.294,1.18,1.868,8.76,1.222
3,Slice,AI_VECTOR_CORE,1408,3550.475,2.1,2.522,3.28,1.131
3,NonZero,MIX_AIV,832,2783.058,2.8,3.345,6.12,0.886
3,Range,AI_VECTOR_CORE,390,2288.629,4.68,5.868,9.44,0.729
3,Transpose,AI_VECTOR_CORE,128,2138.921,15.16,16.71,22.181,0.681
3,ConcatD,AI_VECTOR_CORE,520,2127.89,3.52,4.092,15.061,0.678
3,Rsqrt,AI_VECTOR_CORE,1028,1313.849,1.1,1.278,1.94,0.418
3,broadcastAicpuKernel,AI_CPU,4,945.139,137.083,236.285,479.09,0.301
3,allgatherAicpuKernel,AI_CPU,4,825.837,163.604,206.459,284.826,0.263
3,Neg,AI_VECTOR_CORE,512,722.511,1.18,1.411,2.14,0.23
3,Swish,AI_VECTOR_CORE,256,515.289,1.34,2.013,3.96,0.164
3,Less,AI_VECTOR_CORE,201,504.77,2.14,2.511,3.22,0.161
3,AsStrided,AI_VECTOR_CORE,128,497.19,3.26,3.884,5.74,0.158
3,MaskedFill,AI_CPU,5,410.729,71.242,82.146,103.322,0.131
3,PadV3,MIX_AIV,36,387.908,9.34,10.775,16.86,0.124
3,LogicalNot,AI_VECTOR_CORE,265,376.888,1.2,1.422,1.76,0.12
3,LogicalAnd,AI_VECTOR_CORE,68,195.344,1.6,2.873,3.76,0.062
3,Tril,AI_VECTOR_CORE,64,164.086,2.12,2.564,3.16,0.052
3,OnesLike,AI_VECTOR_CORE,67,106.802,1.34,1.594,1.88,0.034
3,Cumsum,AI_CPU,1,85.022,85.022,85.022,85.022,0.027
3,GatherV2,AI_VECTOR_CORE,4,33.161,3.52,8.29,10.14,0.011
3,MaskedFill,AI_VECTOR_CORE,4,29.18,3.2,7.295,19.22,0.009
3,GreaterEqual,AI_VECTOR_CORE,8,21.48,2.42,2.685,3,0.007
3,ReduceAny,MIX_AIV,11,18.541,1.26,1.686,3.04,0.006
3,ReduceMax,MIX_AIV,9,16.421,1.48,1.825,2.12,0.005
3,ZerosLike,AI_VECTOR_CORE,9,15.04,1.42,1.671,1.98,0.005
3,Sub,AI_VECTOR_CORE,5,12.88,2.28,2.576,3,0.004
3,IndexPutV2,AI_VECTOR_CORE,4,9.14,2.12,2.285,2.44,0.003
3,Cos,AI_VECTOR_CORE,4,9.06,2.04,2.265,2.84,0.003
3,Sin,AI_VECTOR_CORE,4,8.46,2,2.115,2.4,0.003
3,BroadcastTo,AI_VECTOR_CORE,5,7.3,1.38,1.46,1.52,0.002
3,SelectV2,AI_VECTOR_CORE,3,6.92,2.2,2.307,2.4,0.002
3,ReduceSum,MIX_AIV,3,6.74,1.86,2.246,2.84,0.002
3,LessEqual,AI_VECTOR_CORE,2,5.22,2.46,2.61,2.76,0.002
3,ClipByValueV2,AI_VECTOR_CORE,1,5.04,5.04,5.04,5.04,0.002
3,Fill,AI_VECTOR_CORE,2,3.62,1.44,1.81,2.18,0.001
3,ArgMaxWithValue,AI_VECTOR_CORE,1,2.4,2.4,2.4,2.4,0.001
