Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnInplaceMaskedFillScalar,195.51,9,21.723,7,51.24,149.573
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,87.87,5,17.574,11.55,27.92,30.147
host,acl,aclnnInplaceOne,521.96,67,7.79,5.85,13.09,1.848
host,acl,aclnnInplaceZero,111.56,9,12.396,8.36,22.95,22.296
host,acl,aclnnLeScalar,34.62,2,17.31,10.01,24.61,53.29
host,acl,aclnnLogicalNot,1962.1,256,7.664,5.79,14.12,1.101
host,acl,aclnnLtScalar,126.21,9,14.023,8.06,25.52,36.233
host,acl,aclnnLtTensor,1653.27,192,8.611,7.33,16.4,1.348
host,acl,aclnnMatmul,15861.55,1796,8.832,5.47,57.42,6.93
host,acl,aclnnMax,129.4,9,14.378,10.43,22.94,13.612
host,acl,aclnnMaxDim,36.71,1,36.71,36.71,36.71,0
host,acl,aclnnMean,10828.82,1028,10.534,7.31,48.08,5.257
host,acl,aclnnMul,25700.94,3340,7.695,4.98,81.14,6.502
host,acl,aclnnNeg,5761.47,512,11.253,6.52,33.36,11.899
host,acl,aclnnNonzero,53990.77,64,843.606,250.64,13599.28,2656294.502
host,acl,aclnnNonzeroGetWorkspaceSize,1769.72,64,27.652,22.89,89.98,82.621
host,acl,aclnnNonzeroV2,161871.61,768,210.77,60.41,4512.4,110387.932
host,acl,aclnnNonzeroV2GetWorkspaceSize,15984.4,768,20.813,12.78,92.44,57.896
host,acl,aclnnPowTensorScalar,8261.33,1028,8.036,4.78,33.44,3.357
host,acl,aclnnReduceSum,73.43,3,24.477,15.48,40.8,133.69
host,acl,aclnnRsqrt,6595.33,1028,6.416,4.45,14.93,1.852
host,acl,aclnnSWhere,49.09,3,16.363,9.26,30.4,98.519
host,acl,aclnnSilu,2011.85,256,7.859,5.55,38.98,6.735
host,acl,aclnnSin,45.99,4,11.497,8.15,20.36,26.257
host,acl,aclnnSubs,63.15,5,12.63,8.85,22.52,26.284
host,acl,aclnnTril,442.89,64,6.92,5.16,15.7,1.827
host,acl,aclrtCreateEventExWithFlag,2348.87,1304,1.801,0.53,55.54,4.164
host,acl,aclrtCtxSetSysParamOpt,16437.91,36246,0.454,0.17,40.01,0.146
host,acl,aclrtDestroyEvent,1519.16,1438,1.056,0.47,5.28,0.219
host,acl,aclrtFree,27.57,4,6.893,5.18,9.39,2.91
host,acl,aclrtGetCurrentContext,285.61,524,0.545,0.31,2.21,0.015
host,acl,aclrtGetDeviceCount,8.82,2,4.41,3.71,5.11,0.49
host,acl,aclrtGetHardwareSyncAddr,966.73,2175,0.444,0.24,2.25,0.024
host,acl,aclrtGetResInCurrentThread,989.16,3054,0.324,0.1,3.53,0.061
host,acl,aclrtGetStreamAttribute,4776.16,19171,0.249,0.16,33.65,0.147
host,acl,aclrtLaunchKernelWithHostArgs,116474.41,23197,5.021,2.07,1083.37,54.494
host,acl,aclrtMallocWithCfg,57.71,4,14.427,13.15,15.33,0.8
host,acl,aclrtMemcpy,17463.62,857,20.378,14.08,204.05,91.252
host,acl,aclrtMemcpyAsync,291.64,45,6.481,2.46,40.11,31.253
host,acl,aclrtQueryEventStatus,350.78,658,0.533,0.27,3.66,0.041
host,acl,aclrtRecordEvent,11991.32,1828,6.56,2.88,67.57,8.757
host,acl,aclrtRecordNotify,5309.39,1048,5.066,3.43,60.37,4.492
host,acl,aclrtStreamGetId,411.75,1048,0.393,0.18,2.06,0.025
host,acl,aclrtStreamWaitEvent,7269.23,1304,5.575,3.94,242.64,45.18
host,acl,aclrtSynchronizeDeviceWithTimeout,1449.13,6,241.522,22.53,739.79,66581.947
host,acl,aclrtSynchronizeStream,164957.14,833,198.028,8.17,13455.96,328032.868
host,acl,aclrtSynchronizeStreamWithTimeout,5948.04,856,6.949,1.55,1199.05,4945.132
host,acl,aclrtWaitAndResetNotify,5970.44,1572,3.798,1.12,48.04,6.542
host,acl,hcom_allGather_,661.02,4,165.255,143.95,189.52,282.731
host,acl,hcom_allReduce_,78669.46,516,152.46,114.56,508.08,1160.458
host,acl,hcom_broadcast_,713.48,4,178.37,165.95,198.05,144.882
host,node,launch,414343.97,23721,17.467,2.52,13513.4,13776.803
